num_files	year	N
363	2023	5
363	2024	69
364	2014	148
364	2015	2
364	2016	30
364	2017	43
364	2018	26
364	2019	28
364	2020	69
364	2021	134
364	2022	55
364	2023	5
364	2024	64
365	2014	156
365	2015	2
365	2016	29
365	2017	45
365	2018	27
365	2019	28
365	2020	67
365	2021	140
365	2022	59
365	2023	5
365	2024	69
366	2014	154
366	2015	2
366	2016	31
366	2017	44
366	2018	26
366	2019	26
366	2020	69
366	2021	135
366	2022	60
366	2023	5
366	2024	68
367	2014	154
367	2015	2
367	2016	31
367	2017	45
367	2018	27
367	2019	27
367	2020	75
367	2021	134
367	2022	61
367	2023	5
367	2024	70
368	2014	155
368	2015	2
368	2016	29
368	2017	45
368	2018	27
368	2019	28
368	2020	71
368	2021	141
368	2022	58
368	2023	5
368	2024	68
369	2014	154
369	2015	2
369	2016	29
369	2017	45
369	2018	26
369	2019	28
369	2020	68
369	2021	139
369	2022	60
369	2023	5
369	2024	69
370	2014	158
370	2015	2
370	2016	30
370	2017	44
370	2018	27
370	2019	26
370	2020	69
370	2021	138
370	2022	61
370	2023	5
370	2024	68
371	2014	157
371	2015	2
371	2016	30
371	2017	44
371	2018	26
371	2019	26
371	2020	70
371	2021	135
371	2022	62
371	2023	5
371	2024	70
372	2014	150
372	2015	2
372	2016	30
372	2017	44
372	2018	26
372	2019	28
372	2020	67
372	2021	137
372	2022	61
372	2023	5
372	2024	70
373	2014	155
373	2015	2
373	2016	29
373	2017	43
373	2018	26
373	2019	26
373	2020	63
373	2021	135
373	2022	62
373	2023	5
373	2024	69
374	2014	160
374	2015	2
374	2016	30
374	2017	44
374	2018	27
374	2019	28
374	2020	67
374	2021	140
374	2022	65
374	2023	5
374	2024	68
375	2014	154
375	2015	2
375	2016	31
375	2017	44
375	2018	26
375	2019	24
375	2020	72
375	2021	137
375	2022	59
375	2023	5
375	2024	66
376	2014	157
376	2015	2
376	2016	29
376	2017	45
376	2018	27
376	2019	28
376	2020	70
376	2021	140
376	2022	63
376	2023	5
376	2024	68
377	2014	158
377	2015	2
377	2016	31
377	2017	45
377	2018	27
377	2019	29
377	2020	72
377	2021	142
377	2022	63
377	2023	5
377	2024	70
378	2014	152
378	2015	2
378	2016	30
378	2017	44
378	2018	26
378	2019	29
378	2020	70
378	2021	138
378	2022	59
378	2023	5
378	2024	67
379	2014	153
379	2015	2
379	2016	30
379	2017	44
379	2018	26
379	2019	27
379	2020	69
379	2021	137
379	2022	62
379	2023	5
379	2024	69
380	2014	153
380	2015	2
380	2016	29
380	2017	43
380	2018	26
380	2019	27
380	2020	68
380	2021	141
380	2022	60
380	2023	5
380	2024	67
381	2014	156
381	2015	2
381	2016	30
381	2017	45
381	2018	27
381	2019	28
381	2020	74
381	2021	142
381	2022	64
381	2023	5
381	2024	69
382	2014	155
382	2015	2
382	2016	30
382	2017	44
382	2018	26
382	2019	27
382	2020	76
382	2021	138
382	2022	60
382	2023	5
382	2024	68
383	2014	157
383	2015	2
383	2016	31
383	2017	45
383	2018	27
383	2019	29
383	2020	71
383	2021	140
383	2022	62
383	2023	5
383	2024	68
384	2014	153
384	2015	2
384	2016	28
384	2017	43
384	2018	26
384	2019	28
384	2020	68
384	2021	138
384	2022	60
384	2023	5
384	2024	70
385	2014	154
385	2015	2
385	2016	29
385	2017	44
385	2018	27
385	2019	25
385	2020	68
385	2021	140
385	2022	58
385	2023	5
385	2024	68
386	2014	160
386	2015	2
386	2016	30
386	2017	44
386	2018	27
386	2019	27
386	2020	71
386	2021	137
386	2022	60
386	2023	5
386	2024	68
387	2014	154
387	2015	2
387	2016	27
387	2017	42
387	2018	26
387	2019	28
387	2020	74
387	2021	138
387	2022	63
387	2023	5
387	2024	68
388	2014	154
388	2015	2
388	2016	30
388	2017	42
388	2018	26
388	2019	29
388	2020	73
388	2021	137
388	2022	61
388	2023	5
388	2024	69
389	2014	157
389	2015	2
389	2016	30
389	2017	43
389	2018	26
389	2019	26
389	2020	68
389	2021	138
389	2022	62
389	2023	5
389	2024	69
390	2014	153
390	2015	2
390	2016	31
390	2017	43
390	2018	26
390	2019	28
390	2020	66
390	2021	139
390	2022	63
390	2023	5
390	2024	66
391	2014	150
391	2015	2
391	2016	30
391	2017	42
391	2018	26
391	2019	28
391	2020	69
391	2021	138
391	2022	63
391	2023	5
391	2024	68
392	2014	156
392	2015	2
392	2016	29
392	2017	43
392	2018	27
392	2019	29
392	2020	69
392	2021	139
392	2022	60
392	2023	5
392	2024	68
393	2014	152
393	2015	2
393	2016	31
393	2017	44
393	2018	26
393	2019	29
393	2020	71
393	2021	138
393	2022	63
393	2023	5
393	2024	69
394	2014	156
394	2015	2
394	2016	30
394	2017	45
394	2018	27
394	2019	26
394	2020	64
394	2021	138
394	2022	62
394	2023	5
394	2024	71
395	2014	156
395	2015	2
395	2016	30
395	2017	44
395	2018	26
395	2019	25
395	2020	72
395	2021	137
395	2022	60
395	2023	5
395	2024	70
396	2014	154
396	2015	2
396	2016	30
396	2017	44
396	2018	26
396	2019	29
396	2020	75
396	2021	140
396	2022	61
396	2023	5
396	2024	71
397	2014	152
397	2015	2
397	2016	29
397	2017	44
397	2018	26
397	2019	29
397	2020	68
397	2021	138
397	2022	61
397	2023	5
397	2024	69
398	2014	157
398	2015	2
398	2016	29
398	2017	44
398	2018	26
398	2019	27
398	2020	69
398	2021	136
398	2022	59
398	2023	5
398	2024	68
399	2014	156
399	2015	2
399	2016	31
399	2017	44
399	2018	26
399	2019	29
399	2020	69
399	2021	139
399	2022	61
399	2023	5
399	2024	67
400	2014	153
400	2015	2
400	2016	28
400	2017	44
400	2018	27
400	2019	25
400	2020	66
400	2021	139
400	2022	64
400	2023	5
400	2024	70
401	2014	158
401	2015	2
401	2016	29
401	2017	44
401	2018	27
401	2019	28
401	2020	74
401	2021	138
401	2022	62
401	2023	5
401	2024	71
402	2014	159
402	2015	2
402	2016	30
402	2017	45
402	2018	27
402	2019	26
402	2020	68
402	2021	140
402	2022	62
402	2023	5
402	2024	70
403	2014	151
403	2015	2
403	2016	30
403	2017	42
403	2018	26
403	2019	28
403	2020	70
403	2021	135
403	2022	58
403	2023	5
403	2024	67
404	2014	160
404	2015	2
404	2016	31
404	2017	45
404	2018	27
404	2019	28
404	2020	74
404	2021	139
404	2022	64
404	2023	5
404	2024	67
405	2014	155
405	2015	2
405	2016	31
405	2017	45
405	2018	27
405	2019	28
405	2020	74
405	2021	137
405	2022	63
405	2023	5
405	2024	70
406	2014	156
406	2015	2
406	2016	30
406	2017	44
406	2018	26
406	2019	29
406	2020	74
406	2021	134
406	2022	57
406	2023	5
406	2024	70
407	2014	158
407	2015	2
407	2016	31
407	2017	45
407	2018	27
407	2019	29
407	2020	75
407	2021	141
407	2022	61
407	2023	5
407	2024	70
408	2014	157
408	2015	2
408	2016	30
408	2017	44
408	2018	27
408	2019	26
408	2020	68
408	2021	139
408	2022	63
408	2023	5
408	2024	71
409	2014	155
409	2015	2
409	2016	31
409	2017	42
409	2018	26
409	2019	29
409	2020	74
409	2021	136
409	2022	62
409	2023	5
409	2024	69
410	2014	152
410	2015	2
410	2016	31
410	2017	44
410	2018	26
410	2019	27
410	2020	68
410	2021	135
410	2022	61
410	2023	5
410	2024	68
411	2014	156
411	2015	2
411	2016	30
411	2017	44
411	2018	26
411	2019	26
411	2020	73
411	2021	137
411	2022	64
411	2023	5
411	2024	69
412	2014	153
412	2015	2
412	2016	30
412	2017	44
412	2018	26
412	2019	27
412	2020	69
412	2021	137
412	2022	61
412	2023	5
412	2024	71
413	2014	156
413	2015	2
413	2016	30
413	2017	45
413	2018	27
413	2019	29
413	2020	66
413	2021	140
413	2022	64
413	2023	5
413	2024	67
414	2014	157
414	2015	2
414	2016	30
414	2017	44
414	2018	26
414	2019	27
414	2020	67
414	2021	139
414	2022	63
414	2023	5
414	2024	69
415	2014	155
415	2015	2
415	2016	31
415	2017	45
415	2018	26
415	2019	26
415	2020	63
415	2021	138
415	2022	60
415	2023	5
415	2024	67
416	2014	153
416	2015	2
416	2016	30
416	2017	45
416	2018	26
416	2019	26
416	2020	72
416	2021	138
416	2022	61
416	2023	5
416	2024	71
417	2014	155
417	2015	2
417	2016	30
417	2017	45
417	2018	26
417	2019	29
417	2020	70
417	2021	137
417	2022	61
417	2023	5
417	2024	69
418	2014	154
418	2015	2
418	2016	29
418	2017	44
418	2018	26
418	2019	28
418	2020	69
418	2021	138
418	2022	60
418	2023	5
418	2024	71
419	2014	159
419	2015	2
419	2016	31
419	2017	44
419	2018	27
419	2019	28
419	2020	70
419	2021	140
419	2022	63
419	2023	5
419	2024	70
420	2014	156
420	2015	2
420	2016	31
420	2017	45
420	2018	26
420	2019	28
420	2020	67
420	2021	140
420	2022	62
420	2023	5
420	2024	69
421	2014	154
421	2015	2
421	2016	31
421	2017	45
421	2018	26
421	2019	29
421	2020	71
421	2021	138
421	2022	63
421	2023	5
421	2024	71
422	2014	156
422	2015	2
422	2016	31
422	2017	44
422	2018	27
422	2019	28
422	2020	70
422	2021	141
422	2022	65
422	2023	5
422	2024	69
423	2014	155
423	2015	2
423	2016	30
423	2017	44
423	2018	27
423	2019	29
423	2020	69
423	2021	138
423	2022	61
423	2023	5
423	2024	69
424	2014	154
424	2015	2
424	2016	31
424	2017	44
424	2018	26
424	2019	28
424	2020	72
424	2021	138
424	2022	61
424	2023	5
424	2024	66
425	2014	154
425	2015	2
425	2016	30
425	2017	45
425	2018	26
425	2019	28
425	2020	70
425	2021	140
425	2022	64
425	2023	5
425	2024	71
426	2014	158
426	2015	2
426	2016	29
426	2017	45
426	2018	27
426	2019	28
426	2020	69
426	2021	142
426	2022	63
426	2023	5
426	2024	68
427	2014	157
427	2015	2
427	2016	29
427	2017	45
427	2018	27
427	2019	28
427	2020	70
427	2021	136
427	2022	59
427	2023	5
427	2024	67
428	2014	154
428	2015	2
428	2016	31
428	2017	45
428	2018	26
428	2019	28
428	2020	69
428	2021	140
428	2022	63
428	2023	5
428	2024	71
429	2014	157
429	2015	2
429	2016	31
429	2017	45
429	2018	27
429	2019	26
429	2020	67
429	2021	139
429	2022	63
429	2023	5
429	2024	70
430	2014	154
430	2015	2
430	2016	30
430	2017	45
430	2018	26
430	2019	29
430	2020	69
430	2021	140
430	2022	60
430	2023	5
430	2024	70
431	2014	155
431	2015	2
431	2016	30
431	2017	43
431	2018	26
431	2019	28
431	2020	74
431	2021	139
431	2022	61
431	2023	5
431	2024	70
432	2014	155
432	2015	2
432	2016	30
432	2017	45
432	2018	26
432	2019	28
432	2020	72
432	2021	137
432	2022	62
432	2023	5
432	2024	69
433	2014	158
433	2015	2
433	2016	30
433	2017	43
433	2018	26
433	2019	28
433	2020	71
433	2021	141
433	2022	62
433	2023	5
433	2024	68
434	2014	156
434	2015	2
434	2016	30
434	2017	44
434	2018	26
434	2019	27
434	2020	67
434	2021	139
434	2022	61
434	2023	5
434	2024	69
435	2014	153
435	2015	2
435	2016	30
435	2017	44
435	2018	26
435	2019	27
435	2020	69
435	2021	138
435	2022	64
435	2023	5
435	2024	69
436	2014	156
436	2015	2
436	2016	31
436	2017	44
436	2018	26
436	2019	29
436	2020	72
436	2021	140
436	2022	61
436	2023	5
436	2024	70
437	2014	158
437	2015	2
437	2016	29
437	2017	45
437	2018	27
437	2019	27
437	2020	68
437	2021	139
437	2022	65
437	2023	5
437	2024	70
438	2014	152
438	2015	2
438	2016	31
438	2017	44
438	2018	26
438	2019	29
438	2020	75
438	2021	138
438	2022	58
438	2023	5
438	2024	69
439	2014	153
439	2015	2
439	2016	30
439	2017	42
439	2018	26
439	2019	29
439	2020	69
439	2021	138
439	2022	62
439	2023	5
439	2024	70
440	2014	156
440	2015	2
440	2016	30
440	2017	45
440	2018	27
440	2019	29
440	2020	72
440	2021	141
440	2022	59
440	2023	5
440	2024	69
441	2014	154
441	2015	2
441	2016	28
441	2017	42
441	2018	26
441	2019	26
441	2020	70
441	2021	139
441	2022	64
441	2023	5
441	2024	70
442	2014	154
442	2015	2
442	2016	31
442	2017	43
442	2018	26
442	2019	29
442	2020	71
442	2021	137
442	2022	63
442	2023	5
442	2024	69
443	2014	155
443	2015	2
443	2016	31
443	2017	44
443	2018	26
443	2019	29
443	2020	69
443	2021	139
443	2022	62
443	2023	5
443	2024	69
444	2014	157
444	2015	2
444	2016	30
444	2017	45
444	2018	27
444	2019	28
444	2020	73
444	2021	141
444	2022	64
444	2023	5
444	2024	71
445	2014	154
445	2015	2
445	2016	31
445	2017	45
445	2018	26
445	2019	27
445	2020	71
445	2021	141
445	2022	62
445	2023	5
445	2024	70
446	2014	158
446	2015	2
446	2016	31
446	2017	44
446	2018	26
446	2019	26
446	2020	68
446	2021	139
446	2022	64
446	2023	5
446	2024	71
447	2014	156
447	2015	2
447	2016	30
447	2017	44
447	2018	26
447	2019	26
447	2020	73
447	2021	138
447	2022	62
447	2023	5
447	2024	68
448	2014	156
448	2015	2
448	2016	29
448	2017	44
448	2018	26
448	2019	27
448	2020	69
448	2021	139
448	2022	60
448	2023	5
448	2024	68
449	2014	158
449	2015	2
449	2016	29
449	2017	44
449	2018	26
449	2019	29
449	2020	68
449	2021	138
449	2022	64
449	2023	5
449	2024	68
450	2014	159
450	2015	2
450	2016	30
450	2017	45
450	2018	27
450	2019	29
450	2020	74
450	2021	143
450	2022	63
450	2023	5
450	2024	70
451	2014	159
451	2015	2
451	2016	31
451	2017	45
451	2018	27
451	2019	29
451	2020	69
451	2021	139
451	2022	61
451	2023	5
451	2024	69
452	2014	158
452	2015	2
452	2016	31
452	2017	45
452	2018	27
452	2019	28
452	2020	73
452	2021	140
452	2022	62
452	2023	5
452	2024	68
453	2014	154
453	2015	2
453	2016	30
453	2017	44
453	2018	26
453	2019	28
453	2020	71
453	2021	140
453	2022	63
453	2023	5
453	2024	71
454	2014	152
454	2015	2
454	2016	31
454	2017	45
454	2018	26
454	2019	27
454	2020	66
454	2021	140
454	2022	63
454	2023	5
454	2024	69
455	2014	162
455	2015	2
455	2016	31
455	2017	45
455	2018	27
455	2019	29
455	2020	74
455	2021	140
455	2022	63
455	2023	5
455	2024	70
456	2014	155
456	2015	2
456	2016	31
456	2017	45
456	2018	26
456	2019	29
456	2020	70
456	2021	139
456	2022	61
456	2023	5
456	2024	68
457	2014	157
457	2015	2
457	2016	30
457	2017	44
457	2018	27
457	2019	29
457	2020	68
457	2021	140
457	2022	59
457	2023	5
457	2024	68
458	2014	155
458	2015	2
458	2016	30
458	2017	45
458	2018	26
458	2019	29
458	2020	70
458	2021	140
458	2022	60
458	2023	5
458	2024	71
459	2014	161
459	2015	2
459	2016	31
459	2017	45
459	2018	27
459	2019	28
459	2020	72
459	2021	141
459	2022	62
459	2023	5
459	2024	71
460	2014	157
460	2015	2
460	2016	30
460	2017	44
460	2018	27
460	2019	26
460	2020	66
460	2021	140
460	2022	63
460	2023	5
460	2024	70
461	2014	161
461	2015	2
461	2016	31
461	2017	44
461	2018	27
461	2019	29
461	2020	73
461	2021	141
461	2022	62
461	2023	5
461	2024	71
462	2014	157
462	2015	2
462	2016	31
462	2017	44
462	2018	27
462	2019	28
462	2020	73
462	2021	141
462	2022	62
462	2023	5
462	2024	68
463	2014	154
463	2015	2
463	2016	31
463	2017	45
463	2018	26
463	2019	26
463	2020	73
463	2021	137
463	2022	64
463	2023	5
463	2024	70
464	2014	158
464	2015	2
464	2016	31
464	2017	45
464	2018	27
464	2019	28
464	2020	68
464	2021	141
464	2022	64
464	2023	5
464	2024	69
465	2014	156
465	2015	2
465	2016	30
465	2017	45
465	2018	26
465	2019	28
465	2020	73
465	2021	139
465	2022	63
465	2023	5
465	2024	71
466	2014	162
466	2015	2
466	2016	31
466	2017	45
466	2018	27
466	2019	27
466	2020	75
466	2021	140
466	2022	65
466	2023	5
466	2024	69
467	2014	158
467	2015	2
467	2016	31
467	2017	44
467	2018	26
467	2019	28
467	2020	73
467	2021	142
467	2022	62
467	2023	5
467	2024	71
468	2014	161
468	2015	2
468	2016	31
468	2017	44
468	2018	27
468	2019	27
468	2020	73
468	2021	142
468	2022	65
468	2023	5
468	2024	71
469	2014	158
469	2015	2
469	2016	30
469	2017	45
469	2018	27
469	2019	26
469	2020	68
469	2021	140
469	2022	64
469	2023	5
469	2024	67
470	2014	158
470	2015	2
470	2016	31
470	2017	44
470	2018	26
470	2019	29
470	2020	74
470	2021	141
470	2022	60
470	2023	5
470	2024	68
471	2014	157
471	2015	2
471	2016	29
471	2017	45
471	2018	27
471	2019	28
471	2020	69
471	2021	141
471	2022	64
471	2023	5
471	2024	70
472	2014	156
472	2015	2
472	2016	30
472	2017	43
472	2018	26
472	2019	28
472	2020	75
472	2021	141
472	2022	62
472	2023	5
472	2024	68
473	2014	160
473	2015	2
473	2016	31
473	2017	45
473	2018	27
473	2019	29
473	2020	73
473	2021	137
473	2022	62
473	2023	5
473	2024	68
474	2014	159
474	2015	2
474	2016	29
474	2017	45
474	2018	27
474	2019	28
474	2020	71
474	2021	138
474	2022	65
474	2023	5
474	2024	71
475	2014	158
475	2015	2
475	2016	31
475	2017	45
475	2018	27
475	2019	27
475	2020	75
475	2021	143
475	2022	61
475	2023	5
475	2024	71
476	2014	157
476	2015	2
476	2016	31
476	2017	44
476	2018	26
476	2019	28
476	2020	75
476	2021	140
476	2022	63
476	2023	5
476	2024	70
477	2014	158
477	2015	2
477	2016	31
477	2017	44
477	2018	27
477	2019	29
477	2020	69
477	2021	141
477	2022	63
477	2023	5
477	2024	70
478	2014	158
478	2015	2
478	2016	31
478	2017	44
478	2018	27
478	2019	27
478	2020	71
478	2021	142
478	2022	62
478	2023	5
478	2024	70
479	2014	157
479	2015	2
479	2016	30
479	2017	45
479	2018	26
479	2019	28
479	2020	75
479	2021	140
479	2022	62
479	2023	5
479	2024	69
480	2014	156
480	2015	2
480	2016	31
480	2017	43
480	2018	26
480	2019	28
480	2020	68
480	2021	140
480	2022	62
480	2023	5
480	2024	69
481	2014	158
481	2015	2
481	2016	31
481	2017	44
481	2018	26
481	2019	27
481	2020	75
481	2021	139
481	2022	61
481	2023	5
481	2024	68
482	2014	153
482	2015	2
482	2016	31
482	2017	44
482	2018	26
482	2019	29
482	2020	70
482	2021	141
482	2022	64
482	2023	5
482	2024	70
483	2014	154
483	2015	2
483	2016	31
483	2017	45
483	2018	26
483	2019	28
483	2020	70
483	2021	141
483	2022	64
483	2023	5
483	2024	69
484	2014	160
484	2015	2
484	2016	31
484	2017	45
484	2018	27
484	2019	26
484	2020	73
484	2021	142
484	2022	62
484	2023	5
484	2024	70
485	2014	160
485	2015	2
485	2016	31
485	2017	45
485	2018	27
485	2019	29
485	2020	76
485	2021	140
485	2022	62
485	2023	5
485	2024	70
486	2014	156
486	2015	2
486	2016	30
486	2017	45
486	2018	26
486	2019	26
486	2020	71
486	2021	141
486	2022	62
486	2023	5
486	2024	70
487	2014	157
487	2015	2
487	2016	31
487	2017	44
487	2018	26
487	2019	28
487	2020	72
487	2021	139
487	2022	64
487	2023	5
487	2024	70
488	2014	158
488	2015	2
488	2016	30
488	2017	44
488	2018	26
488	2019	28
488	2020	70
488	2021	140
488	2022	65
488	2023	5
488	2024	71
489	2014	157
489	2015	2
489	2016	30
489	2017	45
489	2018	27
489	2019	29
489	2020	75
489	2021	140
489	2022	60
489	2023	5
489	2024	70
490	2014	161
490	2015	2
490	2016	31
490	2017	44
490	2018	27
490	2019	25
490	2020	70
490	2021	143
490	2022	63
490	2023	5
490	2024	70
491	2014	157
491	2015	2
491	2016	31
491	2017	45
491	2018	27
491	2019	29
491	2020	71
491	2021	141
491	2022	62
491	2023	5
491	2024	68
492	2014	160
492	2015	2
492	2016	31
492	2017	45
492	2018	27
492	2019	29
492	2020	72
492	2021	142
492	2022	65
492	2023	5
492	2024	71
493	2014	156
493	2015	2
493	2016	31
493	2017	45
493	2018	26
493	2019	29
493	2020	68
493	2021	140
493	2022	60
493	2023	5
493	2024	70
494	2014	161
494	2015	2
494	2016	30
494	2017	45
494	2018	27
494	2019	26
494	2020	72
494	2021	141
494	2022	64
494	2023	5
494	2024	70
495	2014	158
495	2015	2
495	2016	31
495	2017	45
495	2018	26
495	2019	29
495	2020	76
495	2021	141
495	2022	62
495	2023	5
495	2024	69
496	2014	156
496	2015	2
496	2016	29
496	2017	44
496	2018	26
496	2019	29
496	2020	71
496	2021	140
496	2022	64
496	2023	5
496	2024	70
497	2014	156
497	2015	2
497	2016	29
497	2017	44
497	2018	26
497	2019	29
497	2020	74
497	2021	139
497	2022	63
497	2023	5
497	2024	71
498	2014	159
498	2015	2
498	2016	31
498	2017	44
498	2018	27
498	2019	27
498	2020	75
498	2021	141
498	2022	62
498	2023	5
498	2024	70
499	2014	156
499	2015	2
499	2016	31
499	2017	44
499	2018	26
499	2019	28
499	2020	76
499	2021	140
499	2022	65
499	2023	5
499	2024	70
500	2014	157
500	2015	2
500	2016	30
500	2017	44
500	2018	27
500	2019	29
500	2020	74
500	2021	140
500	2022	64
500	2023	5
500	2024	70
501	2014	155
501	2015	2
501	2016	30
501	2017	43
501	2018	26
501	2019	27
501	2020	70
501	2021	139
501	2022	62
501	2023	5
501	2024	70
502	2014	157
502	2015	2
502	2016	30
502	2017	45
502	2018	26
502	2019	28
502	2020	74
502	2021	138
502	2022	63
502	2023	5
502	2024	70
503	2014	158
503	2015	2
503	2016	31
503	2017	45
503	2018	26
503	2019	28
503	2020	67
503	2021	138
503	2022	63
503	2023	5
503	2024	71
504	2014	158
504	2015	2
504	2016	31
504	2017	44
504	2018	26
504	2019	28
504	2020	72
504	2021	141
504	2022	64
504	2023	5
504	2024	70
505	2014	156
505	2015	2
505	2016	31
505	2017	44
505	2018	26
505	2019	29
505	2020	72
505	2021	141
505	2022	63
505	2023	5
505	2024	70
506	2014	156
506	2015	2
506	2016	30
506	2017	44
506	2018	26
506	2019	29
506	2020	74
506	2021	138
506	2022	63
506	2023	5
506	2024	70
507	2014	157
507	2015	2
507	2016	31
507	2017	45
507	2018	26
507	2019	27
507	2020	74
507	2021	139
507	2022	63
507	2023	5
507	2024	69
508	2014	156
508	2015	2
508	2016	31
508	2017	45
508	2018	26
508	2019	29
508	2020	68
508	2021	139
508	2022	60
508	2023	5
508	2024	69
509	2014	160
509	2015	2
509	2016	31
509	2017	45
509	2018	27
509	2019	29
509	2020	71
509	2021	142
509	2022	64
509	2023	5
509	2024	71
510	2014	156
510	2015	2
510	2016	31
510	2017	44
510	2018	26
510	2019	29
510	2020	74
510	2021	139
510	2022	61
510	2023	5
510	2024	68
511	2014	156
511	2015	2
511	2016	30
511	2017	45
511	2018	26
511	2019	28
511	2020	74
511	2021	141
511	2022	64
511	2023	5
511	2024	69
512	2014	160
512	2015	2
512	2016	31
512	2017	45
512	2018	27
512	2019	29
512	2020	75
512	2021	142
512	2022	64
512	2023	5
512	2024	71
513	2014	158
513	2015	2
513	2016	31
513	2017	44
513	2018	26
513	2019	29
513	2020	75
513	2021	141
513	2022	64
513	2023	5
513	2024	70
514	2014	161
514	2015	2
514	2016	31
514	2017	44
514	2018	27
514	2019	27
514	2020	75
514	2021	140
514	2022	61
514	2023	5
514	2024	68
515	2014	160
515	2015	2
515	2016	31
515	2017	45
515	2018	27
515	2019	27
515	2020	75
515	2021	140
515	2022	61
515	2023	5
515	2024	70
516	2014	156
516	2015	2
516	2016	31
516	2017	45
516	2018	26
516	2019	28
516	2020	73
516	2021	140
516	2022	62
516	2023	5
516	2024	70
517	2014	159
517	2015	2
517	2016	31
517	2017	45
517	2018	27
517	2019	28
517	2020	76
517	2021	142
517	2022	63
517	2023	5
517	2024	71
518	2014	159
518	2015	2
518	2016	29
518	2017	45
518	2018	26
518	2019	29
518	2020	70
518	2021	142
518	2022	63
518	2023	5
518	2024	70
519	2014	159
519	2015	2
519	2016	31
519	2017	45
519	2018	27
519	2019	28
519	2020	76
519	2021	142
519	2022	63
519	2023	5
519	2024	70
520	2014	162
520	2015	2
520	2016	31
520	2017	44
520	2018	27
520	2019	29
520	2020	73
520	2021	142
520	2022	64
520	2023	5
520	2024	71
521	2014	159
521	2015	2
521	2016	30
521	2017	44
521	2018	27
521	2019	28
521	2020	74
521	2021	143
521	2022	64
521	2023	5
521	2024	68
522	2014	159
522	2015	2
522	2016	31
522	2017	45
522	2018	27
522	2019	29
522	2020	76
522	2021	141
522	2022	64
522	2023	5
522	2024	69
523	2014	159
523	2015	2
523	2016	30
523	2017	44
523	2018	27
523	2019	29
523	2020	73
523	2021	143
523	2022	63
523	2023	5
523	2024	71
524	2014	157
524	2015	2
524	2016	31
524	2017	45
524	2018	27
524	2019	28
524	2020	75
524	2021	140
524	2022	61
524	2023	5
524	2024	68
525	2014	158
525	2015	2
525	2016	31
525	2017	43
525	2018	26
525	2019	29
525	2020	71
525	2021	140
525	2022	65
525	2023	5
525	2024	68
526	2014	161
526	2015	2
526	2016	31
526	2017	45
526	2018	27
526	2019	29
526	2020	74
526	2021	141
526	2022	61
526	2023	5
526	2024	70
527	2014	158
527	2015	2
527	2016	31
527	2017	45
527	2018	27
527	2019	26
527	2020	69
527	2021	142
527	2022	63
527	2023	5
527	2024	70
528	2014	157
528	2015	2
528	2016	31
528	2017	44
528	2018	27
528	2019	28
528	2020	74
528	2021	142
528	2022	64
528	2023	5
528	2024	70
529	2014	159
529	2015	2
529	2016	31
529	2017	45
529	2018	27
529	2019	28
529	2020	71
529	2021	140
529	2022	60
529	2023	5
529	2024	67
530	2014	157
530	2015	2
530	2016	31
530	2017	45
530	2018	26
530	2019	29
530	2020	71
530	2021	141
530	2022	64
530	2023	5
530	2024	71
531	2014	160
531	2015	2
531	2016	31
531	2017	45
531	2018	27
531	2019	29
531	2020	75
531	2021	140
531	2022	64
531	2023	5
531	2024	71
532	2014	158
532	2015	2
532	2016	31
532	2017	44
532	2018	26
532	2019	29
532	2020	76
532	2021	141
532	2022	63
532	2023	5
532	2024	69
533	2014	156
533	2015	2
533	2016	31
533	2017	44
533	2018	26
533	2019	28
533	2020	75
533	2021	139
533	2022	63
533	2023	5
533	2024	70
534	2014	160
534	2015	2
534	2016	30
534	2017	45
534	2018	27
534	2019	29
534	2020	74
534	2021	141
534	2022	62
534	2023	5
534	2024	70
535	2014	157
535	2015	2
535	2016	31
535	2017	45
535	2018	26
535	2019	29
535	2020	75
535	2021	141
535	2022	62
535	2023	5
535	2024	70
536	2014	156
536	2015	2
536	2016	30
536	2017	44
536	2018	26
536	2019	28
536	2020	69
536	2021	140
536	2022	64
536	2023	5
536	2024	70
537	2014	161
537	2015	2
537	2016	31
537	2017	45
537	2018	27
537	2019	28
537	2020	71
537	2021	141
537	2022	65
537	2023	5
537	2024	70
538	2014	161
538	2015	2
538	2016	31
538	2017	45
538	2018	27
538	2019	27
538	2020	74
538	2021	140
538	2022	62
538	2023	5
538	2024	70
539	2014	159
539	2015	2
539	2016	31
539	2017	45
539	2018	27
539	2019	29
539	2020	71
539	2021	142
539	2022	64
539	2023	5
539	2024	71
540	2014	161
540	2015	2
540	2016	31
540	2017	45
540	2018	27
540	2019	28
540	2020	76
540	2021	143
540	2022	63
540	2023	5
540	2024	71
541	2014	161
541	2015	2
541	2016	31
541	2017	45
541	2018	27
541	2019	29
541	2020	75
541	2021	141
541	2022	65
541	2023	5
541	2024	70
542	2014	154
542	2015	2
542	2016	31
542	2017	44
542	2018	26
542	2019	28
542	2020	71
542	2021	139
542	2022	62
542	2023	5
542	2024	71
543	2014	158
543	2015	2
543	2016	31
543	2017	44
543	2018	27
543	2019	28
543	2020	73
543	2021	143
543	2022	63
543	2023	5
543	2024	71
544	2014	158
544	2015	2
544	2016	31
544	2017	44
544	2018	26
544	2019	29
544	2020	72
544	2021	141
544	2022	61
544	2023	5
544	2024	71
545	2014	161
545	2015	2
545	2016	31
545	2017	45
545	2018	27
