id	fragment_scans	mz	rt	height	has_MSMS_scan
1688	11	223.10777	1.9014	1611000	TRUE
1689	1	229.97467	1.8931	883600	TRUE
1690	3	361.17193	1.9099	964000	TRUE
1691	12	318.12966	1.9007	853300	TRUE
1692	19	305.13446	1.9017	1490000	TRUE
1693	21	166.07234	1.9062	27950000	TRUE
1695	15	200.103	1.9063	9102000	TRUE
1697	10	167.07568	1.9065	2116000	TRUE
1698	2	347.15626	1.9078	922400	TRUE
1699	19	200.09177	1.9109	1670000	TRUE
1700	14	162.05834	1.9125	1522000	TRUE
1702	1	260.12417	1.9149	901100	TRUE
1703	1	287.12388	1.9108	629600	TRUE
1704	8	168.06551	1.9204	1298000	TRUE
1705	0	160.10808	1.924	696500	FALSE
1707	7	215.10268	1.9255	1122000	TRUE
1708	17	146.11758	1.924	1732000	TRUE
1709	4	352.12398	1.9271	824400	TRUE
1710	5	231.09761	1.9259	808600	TRUE
1711	20	303.1188	1.9256	1500000	TRUE
1712	33	290.13477	1.928	2812000	TRUE
1713	7	237.08458	1.9279	2120000	TRUE
1714	3	205.11833	1.9292	834000	TRUE
1715	1	260.16056	1.92	804900	TRUE
1716	88	282.10071	1.9306	3706000	TRUE
1717	51	264.09012	1.9352	1617000	TRUE
1719	2	360.14033	1.9385	637200	TRUE
1720	4	196.56506	1.943	942900	TRUE
1721	1	226.07121	1.9371	769800	TRUE
1722	6	345.14067	1.9365	831600	TRUE
1723	2	286.18703	1.9468	711800	TRUE
1724	6	364.17166	1.9431	1161000	TRUE
1726	18	335.13138	1.9455	13610000	TRUE
1728	9	336.13481	1.9475	1810000	TRUE
1729	1	150.07748	1.9456	1052000	TRUE
1731	3	261.09442	1.9533	649100	TRUE
1732	4	264.11352	1.9545	776800	TRUE
1733	2	215.65486	1.9603	791800	TRUE
1734	32	263.11019	1.9528	8182000	TRUE
1735	3	150.09136	1.9539	848000	TRUE
1736	3	168.05163	1.954	1393000	TRUE
1737	13	156.06555	1.9571	1079000	TRUE
1738	4	241.12828	1.9563	708100	TRUE
1740	2	246.07952	1.9357	636800	TRUE
1741	10	196.05806	1.9596	1274000	TRUE
1742	2	139.05022	1.9596	648700	TRUE
1743	24	299.16027	1.9653	3677000	TRUE
1745	30	220.11934	1.9657	10510000	TRUE
1747	6	273.14459	1.9841	854300	TRUE
1748	1	274.09221	1.985	549100	TRUE
1749	3	135.02588	1.9882	886200	TRUE
1750	6	304.15041	1.9869	850500	TRUE
1751	54	212.09181	1.9857	4046000	TRUE
1752	4	223.10778	1.9841	658400	TRUE
1753	28	190.07101	1.9869	8261000	TRUE
1755	0	191.07437	1.9897	690700	FALSE
1756	25	212.05297	1.9885	3333000	TRUE
1757	7	172.06044	1.9894	867600	TRUE
1758	1	243.17041	1.9947	1247000	TRUE
1759	3	148.06045	1.9882	673900	TRUE
1760	11	302.24394	1.9939	1428000	TRUE
1761	11	152.12724	1.9932	1218000	TRUE
1762	28	279.06463	1.9906	1776000	TRUE
1763	49	151.62557	1.9938	7162000	TRUE
1764	24	168.11315	1.9941	1726000	TRUE
1765	11	168.10191	1.9962	1470000	TRUE
1766	40	158.09242	1.9966	4711000	TRUE
1767	9	214.10744	1.9967	1074000	TRUE
1768	32	124.07568	1.999	5754000	TRUE
1769	21	166.07235	1.9991	3095000	TRUE
1770	4	200.09178	2.0056	738700	TRUE
1771	12	334.16102	2.003	1286000	TRUE
1773	157	255.09762	2.0089	7740000	TRUE
1774	0	256.10098	2.0079	987800	FALSE
1776	7	348.14027	2.02	1846000	TRUE
1777	19	233.0996	2.0222	1462000	TRUE
1780	12	188.1281	2.0271	993100	TRUE
1781	3	206.1176	2.0273	847600	TRUE
1787	4	161.08084	2.0341	1542000	TRUE
1791	4	245.03333	2.0332	958400	TRUE
1793	3	253.09319	2.0412	931300	TRUE
1794	5	234.13367	2.0443	1077000	TRUE
1795	5	309.01434	2.0422	1663000	TRUE
1796	1	212.13939	2.0479	913100	TRUE
1798	1	364.17154	2.0576	1731000	TRUE
1799	16	631.12312	2.0553	4370000	TRUE
1800	16	175.02267	2.0556	1694000	TRUE
1801	0	153.03681	2.0573	2007000	FALSE
1802	9	358.99354	2.0573	1678000	TRUE
1803	16	154.02473	2.0573	2395000	TRUE
1804	23	154.03775	2.0582	3285000	TRUE
1805	4	172.01411	2.0577	1196000	TRUE
1806	12	343.02116	2.0586	2212000	TRUE
1807	9	255.00372	2.0594	1355000	TRUE
1808	21	110.03482	2.0585	3042000	TRUE
1809	15	252.96551	2.0598	1893000	TRUE
1810	52	154.04405	2.059	12620000	TRUE
1811	1	384.18788	2.0703	1371000	TRUE
1812	1	248.03089	2.0573	1839000	TRUE
1814	0	495.05469	2.0602	1170000	FALSE
1815	81	153.04069	2.0594	225900000	TRUE
1816	0	153.04459	2.0602	1863000	FALSE
1817	27	236.99315	2.0597	3338000	TRUE
1818	1	155.04493	2.0578	969200	TRUE
1819	2	239.02617	2.0613	936400	TRUE
1820	1	181.01944	2.0579	612100	TRUE
1823	9	367.01983	2.0735	1892000	TRUE
1824	43	277.17585	2.0715	2796000	TRUE
1825	1	372.06164	2.0712	1485000	TRUE
1826	5	253.12951	2.0842	1275000	TRUE
1831	1	417.07447	2.0916	971800	TRUE
1832	0	182.07527	2.091	4388000	FALSE
1833	6	199.10772	2.0757	810200	TRUE
1834	38	204.06312	2.0894	6301000	TRUE
1835	0	183.08666	2.0909	2288000	FALSE
1836	12	120.05245	2.0925	2087000	TRUE
1837	9	401.10206	2.0913	1759000	TRUE
1838	0	182.07109	2.0956	1375000	FALSE
1839	8	166.05796	2.0918	10470000	TRUE
1840	26	124.04738	2.0918	3761000	TRUE
1841	0	165.05897	2.0949	937900	FALSE
1842	11	118.06508	2.0921	1324000	TRUE
1843	9	103.05414	2.0918	1574000	TRUE
1846	42	119.0491	2.0922	22950000	TRUE
1848	31	266.03362	2.0925	2511000	TRUE
1849	53	183.08447	2.0925	65260000	TRUE
1850	15	137.07903	2.0926	9716000	TRUE
1851	48	165.0546	2.0926	104700000	TRUE
1852	0	183.07837	2.0933	2356000	FALSE
1853	0	182.07616	2.092	4786000	FALSE
1854	3	364.15858	2.0937	1358000	TRUE
1856	40	147.04406	2.0929	21370000	TRUE
1858	60	136.07568	2.0918	108200000	TRUE
1859	7	363.15515	2.093	7276000	TRUE
1860	31	247.12887	2.0926	2722000	TRUE
1861	14	184.08784	2.0933	2824000	TRUE
1863	6	148.0474	2.0926	2494000	TRUE
1864	13	198.07606	2.0937	1227000	TRUE
1865	9	239.10018	2.1	781600	TRUE
1866	7	223.14415	2.0885	744100	TRUE
1868	0	182.08623	2.0949	5081000	FALSE
1869	11	396.06028	2.0949	3383000	TRUE
1871	13	184.08535	2.0953	4029000	TRUE
1872	6	282.006	2.0961	1041000	TRUE
1874	2	250.05606	2.0964	883300	TRUE
1876	21	256.11796	2.0973	1740000	TRUE
1877	1	184.10804	2.0989	1326000	TRUE
1878	32	230.11354	2.1	5619000	TRUE
1880	1	196.01288	2.1062	1356000	TRUE
1881	11	391.0185	2.1036	2902000	TRUE
1882	20	260.99179	2.1028	1763000	TRUE
1883	37	159.02882	2.1027	6779000	TRUE
1884	7	177.0393	2.103	1105000	TRUE
1888	24	194.06587	2.1042	2113000	TRUE
1889	7	276.96416	2.1058	1093000	TRUE
1891	19	141.01823	2.1046	1992000	TRUE
1892	1	313.05176	2.1121	857000	TRUE
1893	19	245.01425	2.1034	1923000	TRUE
1894	31	199.02129	2.105	4356000	TRUE
1895	14	221.00359	2.105	1655000	TRUE
1896	11	128.51002	2.1058	1655000	TRUE
1899	14	235.11899	2.1091	2582000	TRUE
1900	8	232.99689	2.1039	1633000	TRUE
1901	22	245.07684	2.1088	2007000	TRUE
1903	26	267.05878	2.1105	2820000	TRUE
1904	33	259.12887	2.1118	3090000	TRUE
1906	15	244.1292	2.1154	1255000	TRUE
1907	9	329.02932	2.1125	1565000	TRUE
1908	8	246.14487	2.1149	2454000	TRUE
1909	12	269.08809	2.1215	1133000	TRUE
1910	6	203.13904	2.1258	1558000	TRUE
1911	28	200.10296	2.1271	3431000	TRUE
1914	11	203.08897	2.1265	1234000	TRUE
1915	1	327.12678	2.1481	809900	TRUE
1916	2	255.134	2.1579	977900	TRUE
1917	0	345.13735	2.1498	1084000	FALSE
1918	91	344.13409	2.1479	6022000	TRUE
1919	93	326.12352	2.149	4559000	TRUE
1920	39	175.10771	2.1543	17900000	TRUE
1921	0	176.11107	2.1553	1587000	FALSE
1922	15	219.13396	2.1594	7908000	TRUE
1923	2	129.10226	2.1568	1221000	TRUE
1924	13	197.08968	2.1602	2759000	TRUE
1925	25	224.09177	2.1621	2237000	TRUE
1926	0	132.1076	2.1764	2151000	FALSE
1927	30	188.1155	2.1652	4253000	TRUE
1928	24	375.22396	2.1669	3145000	TRUE
1929	1	132.09121	2.1707	1011000	TRUE
1930	4	366.11603	2.1681	1441000	TRUE
1931	0	133.10792	2.1707	1432000	FALSE
1933	15	263.19658	2.1745	1924000	TRUE
1934	1	182.04476	2.1602	988800	TRUE
1935	12	134.10857	2.1751	1362000	TRUE
1936	2	234.11655	2.1729	1243000	TRUE
1937	1	132.10658	2.1724	3275000	TRUE
1938	6	188.07395	2.1719	1001000	TRUE
1939	0	132.09656	2.1739	3298000	FALSE
1940	2	347.14916	2.1771	906800	TRUE
1941	0	132.09878	2.174	6541000	FALSE
1942	23	233.11324	2.1746	11400000	TRUE
1943	75	133.10521	2.1749	50220000	TRUE
1944	0	132.10493	2.175	5940000	FALSE
1945	14	432.23825	2.1767	3151000	TRUE
1947	0	133.09898	2.1754	2716000	FALSE
1948	29	364.17156	2.1718	2360000	TRUE
1949	29	154.08385	2.1767	6729000	TRUE
1950	3	358.11337	2.1781	740100	TRUE
1951	13	301.14355	2.1763	1584000	TRUE
1952	5	232.02673	2.1802	958600	TRUE
1953	14	134.10609	2.1781	3162000	TRUE
1954	0	132.09465	2.1752	1496000	FALSE
1955	2	231.14517	2.1751	1206000	TRUE
1956	4	103.05417	2.183	1540000	TRUE
1957	22	216.05434	2.1806	2037000	TRUE
1958	18	176.06579	2.1812	903500	TRUE
1959	8	122.06809	2.186	3502000	TRUE
1960	28	138.09135	2.1851	10990000	TRUE
1963	3	139.09463	2.1824	1030000	TRUE
1964	80	213.1234	2.1929	2278000	TRUE
1965	10	156.07677	2.1967	1718000	TRUE
1966	28	229.11832	2.2022	3762000	TRUE
1967	2	253.09318	2.2064	741700	TRUE
1968	37	247.12889	2.2043	5654000	TRUE
1969	5	261.09449	2.1985	770200	TRUE
1972	1	274.06879	2.2226	900300	TRUE
1974	27	204.08666	2.2172	2938000	TRUE
1975	0	220.11934	2.2108	1122000	FALSE
1976	18	236.1129	2.2215	2684000	TRUE
1977	1	281.17078	2.2246	975600	TRUE
1978	31	258.09483	2.2232	7009000	TRUE
1981	1	259.09818	2.2241	802900	TRUE
1984	21	204.13429	2.2372	1731000	TRUE
1985	3	270.09732	2.2358	938500	TRUE
1986	5	305.17078	2.2459	1824000	TRUE
1988	14	196.09686	2.2529	1207000	TRUE
1990	37	160.13321	2.259	2953000	TRUE
1991	1	334.16098	2.258	675900	TRUE
1993	3	162.05496	2.2615	1372000	TRUE
1995	14	300.14426	2.2625	1141000	TRUE
1996	38	232.02672	2.304	1150000	TRUE
1997	31	290.13474	2.2807	2531000	TRUE
1998	6	150.07747	2.2807	784900	TRUE
1999	9	252.08423	2.2828	1905000	TRUE
2000	28	186.12369	2.2874	1485000	TRUE
2001	7	267.13404	2.2878	1531000	TRUE
2002	10	260.12416	2.2887	1854000	TRUE
2003	26	255.0976	2.2928	5586000	TRUE
2004	4	315.15512	2.2895	1132000	TRUE
2005	10	200.07679	2.2975	750300	TRUE
2006	9	337.13711	2.2947	3852000	TRUE
2007	4	319.15434	2.3003	1151000	TRUE
2008	66	210.1125	2.2961	4433000	TRUE
2009	8	317.11588	2.2998	1331000	TRUE
2010	5	416.26067	2.3021	1336000	TRUE
2011	0	133.10789	2.2975	1895000	FALSE
2012	1	285.17852	2.2989	1068000	TRUE
2013	19	301.1435	2.2975	2012000	TRUE
2014	14	347.14915	2.2997	1140000	TRUE
2015	103	133.10519	2.2993	59750000	TRUE
2016	23	432.23822	2.2993	4373000	TRUE
2017	0	132.09878	2.3003	7739000	FALSE
2018	7	134.10855	2.2998	1576000	TRUE
2020	40	216.05434	2.3007	2735000	TRUE
2021	0	133.09897	2.3008	3242000	FALSE
2022	17	263.19657	2.3021	2693000	TRUE
2023	0	132.10495	2.3011	6625000	FALSE
2024	39	154.08384	2.3021	8496000	TRUE
2025	3	132.10796	2.3012	2940000	TRUE
2026	0	132.0966	2.2984	4192000	FALSE
2027	1	132.112	2.2994	1431000	TRUE
2028	22	176.06579	2.304	938700	TRUE
2029	8	134.10607	2.3044	3809000	TRUE
2031	3	132.09361	2.3021	1628000	TRUE
2032	11	182.06723	2.314	1295000	TRUE
2033	9	167.05636	2.3144	2098000	TRUE
2034	12	274.1398	2.3168	710600	TRUE
2035	34	203.05262	2.3086	1239000	TRUE
2038	18	272.12416	2.3414	1683000	TRUE
2039	34	240.08674	2.3501	1614000	TRUE
2041	3	362.15596	2.3632	989700	TRUE
2046	23	166.07226	2.3944	1046000	TRUE
2048	30	304.15041	2.3982	1486000	TRUE
2049	10	224.09178	2.4084	676100	TRUE
2051	3	146.11758	2.4101	586300	TRUE
2053	5	191.04512	2.4143	709200	TRUE
2054	82	314.12355	2.4129	3491000	TRUE
2055	23	188.11553	2.4139	2220000	TRUE
2056	59	296.11297	2.4143	1593000	TRUE
2057	20	375.22398	2.4157	1171000	TRUE
2058	35	237.08736	2.4215	1427000	TRUE
2060	1	315.12684	2.4179	548000	TRUE
2061	27	215.10268	2.4288	1133000	TRUE
2062	18	291.15514	2.428	1482000	TRUE
2063	22	216.03255	2.432	1112000	TRUE
2064	1	171.0264	2.446	568400	TRUE
2066	1	232.9969	2.4465	475800	TRUE
2067	10	124.07568	2.4502	591600	TRUE
2068	3	151.04236	2.4469	542200	TRUE
2070	3	164.05669	2.4573	601100	TRUE
2072	3	344.13415	2.4503	817800	TRUE
2073	6	226.10744	2.465	1101000	TRUE
2075	34	276.15546	2.4666	1048000	TRUE
2076	16	246.14489	2.4779	831600	TRUE
2078	74	159.1492	2.4819	75100000	TRUE
2079	41	160.15255	2.481	6439000	TRUE
2080	0	159.15339	2.4819	582900	FALSE
2081	2	256.11804	2.497	546700	TRUE
2082	45	204.1343	2.4864	1437000	TRUE
2083	10	181.13116	2.4839	837300	TRUE
2086	8	348.1767	2.4933	613300	TRUE
2089	23	180.10191	2.5144	4656000	TRUE
2092	15	167.05639	2.5049	1972000	TRUE
2093	9	417.69578	2.5001	753900	TRUE
2096	26	332.14536	2.5072	748500	TRUE
2097	1	290.13476	2.5061	557000	TRUE
2099	2	274.10348	2.5109	512900	TRUE
2101	4	190.10743	2.5283	820200	TRUE
2102	2	252.12311	2.5253	543800	TRUE
2103	37	215.13906	2.533	4937000	TRUE
2104	1	216.14242	2.5286	571200	TRUE
2105	5	362.15599	2.5441	732600	TRUE
2106	2	180.06551	2.5412	488100	TRUE
2107	10	231.1897	2.5573	1664000	TRUE
2108	55	230.18636	2.5563	14020000	TRUE
2109	11	268.09289	2.5584	1033000	TRUE
2110	27	190.14378	2.5779	1311000	TRUE
2111	28	234.17005	2.5803	9955000	TRUE
2114	6	168.06554	2.6201	1207000	TRUE
2115	2	274.13982	2.6036	758000	TRUE
2117	3	233.09963	2.5855	804300	TRUE
2120	7	244.12925	2.6024	1097000	TRUE
2123	30	177.10225	2.6065	2960000	TRUE
2126	49	209.12851	2.6104	3312000	TRUE
2127	2	204.10195	2.6262	962900	TRUE
2129	14	215.10269	2.6225	2470000	TRUE
2130	11	151.06147	2.6648	3897000	TRUE
2132	9	334.16101	2.6199	2753000	TRUE
2133	1	248.14932	2.6258	1227000	TRUE
2136	4	218.13873	2.627	2302000	TRUE
2138	31	308.13412	2.6309	2456000	TRUE
2140	2	187.10772	2.6206	1035000	TRUE
2141	4	210.11253	2.6451	2533000	TRUE
2143	33	220.11934	2.6339	28980000	TRUE
2145	7	180.10191	2.6442	5051000	TRUE
2147	11	221.1227	2.632	3255000	TRUE
2149	7	228.1231	2.6635	2216000	TRUE
2150	16	217.15473	2.6463	3401000	TRUE
2151	0	302.47865	2.6599	2186000	FALSE
2153	6	314.12358	2.66	1285000	TRUE
2154	5	124.02875	2.6699	2410000	TRUE
2156	3	423.14744	2.6783	2022000	TRUE
2158	33	108.08073	2.6611	2421000	TRUE
2161	2	330.15485	2.6717	1674000	TRUE
2162	2	217.11835	2.6656	869900	TRUE
2163	9	174.12373	2.6733	3911000	TRUE
2165	3	247.13701	2.6782	2037000	TRUE
2168	12	304.15043	2.6725	2023000	TRUE
2171	13	239.13908	2.7139	1627000	TRUE
2172	8	128.05355	2.6716	3426000	TRUE
2173	2	296.11298	2.6683	777700	TRUE
2174	0	453.21452	2.6651	1843000	FALSE
2175	8	265.14759	2.6766	4088000	TRUE
2177	3	254.09654	2.722	1181000	TRUE
2179	67	264.14425	2.6766	31080000	TRUE
2180	54	200.12817	2.675	3689000	TRUE
2182	30	213.12343	2.6839	2963000	TRUE
2183	18	261.14458	2.6763	8282000	TRUE
2184	1	241.09007	2.7152	2690000	TRUE
2186	1	252.02925	2.6741	1433000	TRUE
2189	0	378.07094	2.6903	1865000	FALSE
2190	1	361.17191	2.686	1264000	TRUE
2191	16	277.14758	2.6777	3787000	TRUE
2192	118	294.15483	2.679	29160000	TRUE
2193	100	276.14424	2.6791	27070000	TRUE
2194	6	295.15815	2.6797	3885000	TRUE
2195	4	302.13476	2.7201	1233000	TRUE
2196	0	609.21169	2.6892	4254000	FALSE
2197	11	218.13875	2.687	5415000	TRUE
2198	45	258.13368	2.6821	2334000	TRUE
2199	21	230.13874	2.6817	2513000	TRUE
2201	5	248.14933	2.6771	1235000	TRUE
2202	0	284.13549	2.6895	1672000	FALSE
2203	5	286.12608	2.6709	2457000	TRUE
2204	1	227.13909	2.67	928200	TRUE
2205	1	278.12483	2.6902	3448000	TRUE
2206	27	286.13983	2.6986	1565000	TRUE
2208	5	212.10301	2.6887	2518000	TRUE
2209	0	173.04341	2.6721	1050000	FALSE
2210	9	379.17096	2.6998	1003000	TRUE
2211	9	318.09734	2.6871	4104000	TRUE
2212	1	236.05171	2.6767	1167000	TRUE
2213	0	268.00163	2.6766	1051000	FALSE
2215	5	317.10373	2.6916	3180000	TRUE
2216	0	251.0639	2.6957	1491000	FALSE
2217	11	295.12177	2.6923	2809000	TRUE
2218	12	187.04956	2.6942	4195000	TRUE
2219	10	277.11119	2.6933	4329000	TRUE
2220	6	289.13957	2.7054	1331000	TRUE
2221	17	316.1004	2.6923	25420000	TRUE
2222	32	276.10786	2.6926	35700000	TRUE
2223	23	294.11847	2.6926	20320000	TRUE
2228	18	210.11253	2.6878	2311000	TRUE
2231	4	196.13326	2.6624	3489000	TRUE
2233	24	272.1242	2.6984	2181000	TRUE
2234	0	187.10776	2.6809	1025000	FALSE
2235	29	180.10192	2.6947	5167000	TRUE
2237	0	360.14032	2.686	1150000	FALSE
2239	16	274.10747	2.6982	30920000	TRUE
2240	35	275.07521	2.6764	1407000	TRUE
2241	2	167.05638	2.7519	2370000	TRUE
2242	93	231.08393	2.6681	3399000	TRUE
2243	2	332.1453	2.7081	982900	TRUE
2244	1	426.53359	2.7171	1224000	TRUE
2246	14	321.20214	2.6704	3191000	TRUE
2253	8	275.11075	2.6979	4711000	TRUE
2255	2	253.11837	2.7524	908300	TRUE
2256	38	316.13674	2.6738	2960000	TRUE
2260	13	227.11079	2.7132	3351000	TRUE
2261	1	229.15473	2.7226	919600	TRUE
2262	0	156.11316	2.729	1332000	FALSE
2263	1	276.15528	2.7315	575800	TRUE
2265	6	159.14921	2.7012	2948000	TRUE
2266	0	350.13483	2.7097	1168000	FALSE
2268	33	240.08673	2.7159	18570000	TRUE
2269	3	376.17164	2.7315	1717000	TRUE
2270	2	247.1289	2.7244	1651000	TRUE
2272	8	190.10743	2.7215	2476000	TRUE
2273	108	253.09321	2.7204	9453000	TRUE
2283	9	196.09686	2.7256	104600000	TRUE
2284	23	197.10022	2.7256	11280000	TRUE
2288	2	283.09258	2.7435	1722000	TRUE
2289	8	225.12344	2.7319	977300	TRUE
2291	6	212.09181	2.7287	1418000	TRUE
2293	1	287.16027	2.7312	1448000	TRUE
2294	25	291.15519	2.7296	2741000	TRUE
2296	5	423.14749	2.7206	1815000	TRUE
2298	0	382.14983	2.71	1614000	FALSE
2304	11	230.11359	2.739	4995000	TRUE
2305	20	308.13412	2.7351	2764000	TRUE
2306	0	295.07385	2.7545	1576000	FALSE
2307	1	325.13952	2.7287	1186000	TRUE
2308	6	242.11362	2.7411	2267000	TRUE
2309	1	267.09773	2.7525	1008000	TRUE
2313	0	334.16099	2.7443	996700	FALSE
2316	12	270.13374	2.782	1912000	TRUE
2317	2	252.12312	2.7445	930600	TRUE
2318	17	164.10702	2.7449	1870000	TRUE
2319	22	300.14428	2.7054	5240000	TRUE
2321	46	247.13701	2.7494	2467000	TRUE
2323	0	207.07404	2.7478	886300	FALSE
2324	21	261.14459	2.7498	2222000	TRUE
2325	1	141.04409	2.7572	2115000	TRUE
2326	107	246.13368	2.7503	18670000	TRUE
2327	37	228.1231	2.7494	2986000	TRUE
2328	1	161.55736	2.7616	1303000	TRUE
2329	1	786.28767	2.7673	1838000	TRUE
2330	1	791.2431	2.7603	1639000	TRUE
2331	19	140.03424	2.7524	6851000	TRUE
2334	7	276.12314	2.7879	2143000	TRUE
2335	1	152.05672	2.7435	1793000	TRUE
2336	69	213.12342	2.7425	2074000	TRUE
2339	1	202.11864	2.7538	1799000	TRUE
2340	3	286.05995	2.7608	1453000	TRUE
2342	37	208.09688	2.793	1585000	TRUE
2343	5	404.1077	2.7638	1925000	TRUE
2344	0	200.56763	2.7574	2139000	FALSE
2346	2	300.15551	2.7682	1307000	TRUE
2348	1	124.05001	2.756	1610000	TRUE
2353	4	132.0388	2.7608	3187000	TRUE
2354	40	264.14426	2.751	32910000	TRUE
2357	11	237.12346	2.7954	2029000	TRUE
2358	36	174.12372	2.739	13750000	TRUE
2360	2	254.11364	2.7625	1468000	TRUE
2361	6	393.13695	2.7675	2339000	TRUE
2362	9	257.14968	2.7709	1230000	TRUE
2363	1	258.14492	2.7698	1276000	TRUE
2364	1	210.07619	2.7519	2176000	TRUE
2365	28	337.14701	2.7725	4048000	TRUE
2366	6	269.11332	2.8047	1648000	TRUE
2367	6	265.14759	2.7529	3873000	TRUE
2368	1	318.12974	2.7758	1090000	TRUE
2370	10	160.07572	2.7998	3451000	TRUE
2372	2	245.03333	2.7582	1179000	TRUE
2375	18	190.14379	2.7313	6736000	TRUE
2376	0	196.09687	2.771	113400000	FALSE
2378	49	269.08815	2.7656	6656000	TRUE
2379	7	275.07517	2.7486	1240000	TRUE
2382	8	275.19664	2.7781	1118000	TRUE
2384	8	188.09176	2.7689	1983000	TRUE
2385	1	223.1078	2.7524	1338000	TRUE
2386	9	238.10748	2.7564	1598000	TRUE
2389	8	151.06148	2.7781	3018000	TRUE
2390	2	166.04989	2.7937	1064000	TRUE
2391	8	182.07879	2.7837	2819000	TRUE
2392	11	318.16611	2.7837	1874000	TRUE
2393	0	287.12396	2.7911	1132000	FALSE
2394	2	252.08417	2.7926	1309000	TRUE
2395	35	185.09208	2.7467	3098000	TRUE
2396	6	256.08167	2.8157	1212000	TRUE
2399	2	153.04074	2.7769	4508000	TRUE
2400	2	286.12599	2.7628	1577000	TRUE
2401	5	291.07011	2.7712	3667000	TRUE
2402	7	287.16027	2.7777	1663000	TRUE
2404	0	348.14006	2.7872	1295000	FALSE
2405	54	218.13875	2.7813	16690000	TRUE
2406	14	291.19155	2.7845	4909000	TRUE
2407	0	346.19743	2.7942	2209000	FALSE
2408	2	212.10302	2.7803	976100	TRUE
2409	18	160.09684	2.7851	7655000	TRUE
2410	3	274.13984	2.7782	1320000	TRUE
2411	5	253.082	2.823	2875000	TRUE
2415	2	237.15985	2.78	1208000	TRUE
2417	20	230.10238	2.7878	2811000	TRUE
2418	1	361.17198	2.7871	1612000	TRUE
2419	2	183.05129	2.7919	4582000	TRUE
2421	1	456.20787	2.8024	936600	TRUE
2422	14	230.1136	2.796	4238000	TRUE
2423	0	284.09912	2.7753	2465000	FALSE
2424	1	292.19491	2.7824	816300	TRUE
2426	2	239.13908	2.8028	959800	TRUE
2428	6	375.17639	2.7905	1228000	TRUE
2430	3	169.0608	2.7959	1033000	TRUE
2431	40	184.06045	2.7984	7935000	TRUE
2435	2	346.09128	2.7993	1997000	TRUE
2441	0	550.11844	2.7974	1489000	FALSE
2443	12	332.18178	2.8063	3197000	TRUE
2446	13	304.15042	2.8085	2229000	TRUE
2447	2	221.12853	2.8034	2396000	TRUE
2450	9	411.1337	2.8389	1899000	TRUE
2455	2	153.06588	2.8146	1365000	TRUE
2456	31	209.12852	2.8125	3402000	TRUE
2457	22	241.15475	2.8531	2123000	TRUE
2460	2	348.17668	2.8188	1420000	TRUE
2461	24	166.12266	2.8212	2097000	TRUE
2463	1	206.08123	2.8208	1002000	TRUE
2466	1	288.08679	2.8368	1192000	TRUE
2467	1	161.08022	2.8239	1105000	TRUE
2470	0	182.11757	2.8198	828100	FALSE
2474	0	227.15031	2.8353	1186000	FALSE
2475	13	194.08122	2.8332	1953000	TRUE
2477	1	258.14492	2.8153	1130000	TRUE
2481	2	153.06005	2.8403	1447000	TRUE
2482	21	204.08671	2.8327	2929000	TRUE
2483	0	260.09179	2.8199	1650000	FALSE
2486	1	395.2026	2.8181	671300	TRUE
2487	1	144.06555	2.8395	884700	TRUE
2488	2	805.29529	2.8369	1178000	TRUE
2489	5	265.15478	2.8709	2773000	TRUE
2490	8	196.09687	2.8381	3834000	TRUE
2491	5	155.08154	2.8748	1365000	TRUE
2493	23	224.09183	2.8404	3395000	TRUE
2494	1	290.0861	2.8461	3224000	TRUE
2495	6	268.10416	2.8418	8008000	TRUE
2496	8	152.05672	2.8419	23780000	TRUE
2497	1	227.13909	2.836	826300	TRUE
2498	5	195.07648	2.8814	1601000	TRUE
2499	1	183.06291	2.8398	1121000	TRUE
2500	0	295.07894	2.8407	839200	FALSE
2503	2	182.08119	2.8405	1572000	TRUE
2504	8	221.12851	2.8456	2116000	TRUE
2505	13	150.09138	2.8528	1750000	TRUE
2506	3	375.18762	2.862	1536000	TRUE
2507	1	257.11329	2.8389	783000	TRUE
2509	0	182.12881	2.8375	1349000	FALSE
2512	3	335.1314	2.8528	1326000	TRUE
2514	1	250.1655	2.8082	1025000	TRUE
2515	2	225.12352	2.8691	909300	TRUE
2517	9	393.18695	2.8589	1179000	TRUE
2518	2	379.17132	2.8594	634400	TRUE
2519	3	196.04553	2.864	1287000	TRUE
2521	10	127.02843	2.8629	3227000	TRUE
2522	1	269.11332	2.8823	2283000	TRUE
2523	6	253.09322	2.8501	2588000	TRUE
2525	0	241.11839	2.8573	850900	FALSE
2526	0	362.15594	2.8494	869800	FALSE
2527	2	240.12313	2.8765	1043000	TRUE
2528	1	236.12826	2.8558	825900	TRUE
2529	9	270.13372	2.8574	2377000	TRUE
2530	0	303.03887	2.8637	2793000	FALSE
2531	0	223.07142	2.8848	742200	FALSE
2533	2	138.09137	2.8808	1059000	TRUE
2534	15	212.02308	2.8636	2950000	TRUE
2535	1	400.14647	2.865	1822000	TRUE
2536	13	211.10779	2.8569	2839000	TRUE
2537	7	309.10581	2.885	1309000	TRUE
2539	11	182.06728	2.8676	12520000	TRUE
2540	1	423.19751	2.8425	709500	TRUE
2541	0	527.16125	2.8719	3944000	FALSE
2542	9	138.04916	2.874	2908000	TRUE
2543	6	227.99544	2.8633	2013000	TRUE
