row ID	feature_group	mz	annotated	max_area	clique_id	MS2_isf_id	rt	rt_group	annotated_grp
2324	-2324	261.14459	has MS2	2222000	-2324	-2324	2.7742	166	filtered
2325	66	141.04409	chimeric MS2	2115000	141384_4	-2325	2.7509	165	filtered
2326	169	246.13368	has MS2	18670000	141385_3	179	2.7689	166	filtered
2327	169	228.1231	has MS2	2986000	141382_5	179	2.7689	166	filtered
2328	66	161.55736	chimeric MS2	1303000	141386_3	-2328	2.7509	165	filtered
2329	464	786.28767	has MS2	1838000	141388_3	-2329	2.7509	165	Unannotated
2330	464	791.2431	has MS2	1639000	141388_3	-2330	2.7509	165	Unannotated
2331	-2331	140.03424	has MS2	6851000	-2331	-2331	2.7386	164	Unannotated
2334	380	276.12314	chimeric MS2	2143000	-2334	-2334	2.8096	169	Unannotated
2335	-2335	152.05672	chimeric MS2	1793000	-2335	-2335	2.7447	165	filtered
2336	-2336	213.12342	has MS2	2074000	-2336	172	2.7386	164	filtered
2339	-2339	202.11864	chimeric MS2	1799000	-2339	-2339	2.7326	164	filtered
2340	66	286.05995	chimeric MS2	1453000	141390_3	180	2.757	165	filtered
2342	635	208.09688	chimeric MS2	1585000	-2342	-2342	2.8038	168	Unannotated
2343	464	404.1077	chimeric MS2	1925000	141388_3	-2343	2.7509	165	Unannotated
2344	66	200.56763	no	2139000	141384_4	-2344	2.7509	165	filtered
2346	464	300.15551	chimeric MS2	1307000	141393_3	178	2.7861	167	annotated
2348	66	124.05001	chimeric MS2	1610000	141384_4	-2348	2.7509	165	filtered
2349	185	244.12926	has MS2	1460000	141376_2	-2349	2.7689	166	filtered
2350	-2350	234.13502	has MS2	1188000	-2350	-2350	2.7563	165	filtered
2353	66	132.0388	chimeric MS2	3187000	141390_3	-2353	2.7509	165	filtered
2354	169	264.14426	has MS2	32910000	141385_3	179	2.7689	166	Unannotated
2355	169	200.12817	chimeric MS2	3450000	141385_3	179	2.7742	166	filtered
2356	-2356	191.12914	has MS2	1653000	-2356	-2356	2.7628	166	filtered
2357	336	237.12346	chimeric MS2	2029000	141395_3	-2357	2.8156	169	filtered
2358	432	174.12372	has MS2	13750000	-2358	-2358	2.7628	166	Unannotated
2359	744	202.14382	no	2387000	-2359	381	2.7628	166	filtered
2360	-2360	254.11364	chimeric MS2	1468000	-2360	178	2.7798	167	filtered
2361	-2361	393.13695	has MS2	2339000	-2361	-2361	2.7509	165	filtered
2362	-2362	257.14968	chimeric MS2	1230000	-2362	-2362	2.7914	167	filtered
2363	-2363	258.14492	chimeric MS2	1276000	-2363	-2363	2.7447	165	filtered
2364	744	210.07619	chimeric MS2	2176000	-2364	-2364	2.7689	166	filtered
2365	-2365	337.14701	has MS2	4048000	-2365	-2365	2.7742	166	Unannotated
2366	336	269.11332	chimeric MS2	1648000	141396_3	-2366	2.8156	169	filtered
2367	169	265.14759	has MS2	3873000	141382_5	-2367	2.7628	166	filtered
2368	-2368	318.12974	chimeric MS2	1090000	-2368	-2368	2.7625	166	filtered
2369	-2369	143.0703	chimeric MS2	1170000	-2369	-2369	2.7509	165	filtered
2370	336	160.07572	chimeric MS2	3451000	141398_3	178	2.8156	169	filtered
2371	336	256.12927	chimeric MS2	4445000	141398_3	-2371	2.822	169	filtered
2372	66	245.03333	chimeric MS2	1179000	141390_3	-2372	2.7447	165	filtered
2373	423	142.0863	chimeric MS2	1732000	141399_3	178	2.7687	166	filtered
2375	62	190.14379	chimeric MS2	6736000	141374_3	-2375	2.7138	163	filtered
2376	-2376	196.09687	no	113400000	-2376	-2376	2.7506	165	filtered
2377	376	137.0458	yes	12820000	141400_2	178	2.7861	167	filtered
2378	464	269.08815	has MS2	6656000	141393_3	181	2.7861	167	filtered
2379	-2379	275.07517	chimeric MS2	1240000	-2379	-2379	2.7326	164	filtered
2380	-2380	138.09137	chimeric MS2	1256000	-2380	-2380	2.7861	167	filtered
2381	-2381	347.15628	chimeric MS2	2210000	-2381	-2381	2.7798	167	filtered
2382	-2382	275.19664	chimeric MS2	1118000	-2382	-2382	2.7687	166	filtered
2383	-2383	182.11758	chimeric MS2	963700	-2383	179	2.7689	166	filtered
2384	464	188.09176	chimeric MS2	1983000	141393_3	182	2.757	165	filtered
2385	794	223.1078	chimeric MS2	1338000	141402_2	-2385	2.7798	167	filtered
2386	794	238.10748	chimeric MS2	1598000	141402_2	180	2.7798	167	filtered
2389	-2389	151.06148	chimeric MS2	3018000	-2389	-2389	2.7625	166	filtered
2390	336	166.04989	yes	1064000	-2390	-2390	2.7875	167	annotated
2391	423	182.07879	chimeric MS2	2819000	141404_3	-2391	2.7687	166	Unannotated
2392	423	318.16611	has MS2	1874000	141399_3	-2392	2.7687	166	filtered
2393	-2393	287.12396	no	1132000	-2393	-2393	2.7976	168	filtered
2394	-2394	252.08417	chimeric MS2	1309000	-2394	-2394	2.7811	167	Unannotated
2395	-2395	185.09208	has MS2	3098000	-2395	178	2.7861	167	annotated
2396	89	256.08167	chimeric MS2	1212000	-2396	382	2.834	170	Unannotated
2397	464	170.08118	chimeric MS2	1597000	-2397	182	2.7914	167	filtered
2399	-2399	153.04074	yes	4508000	-2399	181	2.7976	168	filtered
2400	-2400	286.12599	chimeric MS2	1577000	-2400	-2400	2.7509	165	filtered
2401	376	291.07011	chimeric MS2	3667000	141400_2	183	2.7861	167	filtered
2402	-2402	287.16027	chimeric MS2	1663000	-2402	-2402	2.7914	167	Unannotated
2404	747	348.14006	no	1295000	141410_2	-2404	2.7811	167	filtered
2405	635	218.13875	has MS2	16690000	-2405	-2405	2.8038	168	filtered
2406	423	291.19155	has MS2	4909000	141404_3	183	2.7687	166	Unannotated
2407	336	346.19743	no	2209000	-2407	-2407	2.7811	167	Unannotated
2408	-2408	212.10302	chimeric MS2	976100	-2408	-2408	2.757	165	filtered
2409	423	160.09684	chimeric MS2	7655000	141399_3	-2409	2.7687	166	Unannotated
2410	-2410	274.13984	has MS2	1320000	-2410	-2410	2.757	165	filtered
2411	89	253.082	chimeric MS2	2875000	141414_3	-2411	2.8402	170	filtered
2413	-2413	423.14748	has MS2	1581000	-2413	-2413	2.7689	166	filtered
2415	423	237.15985	chimeric MS2	1208000	-2415	183	2.7687	166	filtered
2417	-2417	230.10238	chimeric MS2	2811000	-2417	-2417	2.7976	168	annotated
2418	423	361.17198	has MS2	1612000	-2418	-2418	2.7687	166	filtered
2419	747	183.05129	yes	4582000	141410_2	-2419	2.7811	167	filtered
2420	635	219.14209	no	1894000	-2420	-2420	2.8038	168	filtered
2421	685	456.20787	has MS2	936600	-2421	443	2.822	169	Unannotated
2422	685	230.1136	chimeric MS2	4238000	-2422	-2422	2.794	168	Unannotated
2424	423	292.19491	has MS2	816300	141404_3	-2424	2.7687	166	filtered
2426	685	239.13908	chimeric MS2	959800	-2426	444	2.822	169	annotated
2427	-2427	180.13832	has MS2	3017000	-2427	-2427	2.8466	171	filtered
2428	380	375.17639	has MS2	1228000	-2428	-2428	2.8096	169	filtered
2429	336	224.12819	chimeric MS2	3494000	141395_3	-2429	2.8156	169	filtered
2430	336	169.0608	has MS2	1033000	141395_3	-2430	2.8156	169	filtered
2431	336	184.06045	yes	7935000	-2431	-2431	2.7811	167	filtered
2435	336	346.09128	chimeric MS2	1997000	-2435	-2435	2.8156	169	Unannotated
2437	-2437	285.14466	has MS2	1002000	-2437	-2437	2.7976	168	filtered
2441	380	550.11844	no	1489000	-2441	-2441	2.8096	169	filtered
2443	-2443	332.18178	has MS2	3197000	-2443	-2443	2.828	170	annotated
2444	-2444	481.18955	has MS2	1581000	-2444	-2444	2.834	170	filtered
2445	-2445	222.11255	chimeric MS2	1162000	-2445	-2445	2.8156	169	filtered
2446	-2446	304.15042	has MS2	2229000	-2446	-2446	2.8005	168	annotated
2447	-2447	221.12853	chimeric MS2	2396000	-2447	-2447	2.7861	167	filtered
2449	380	263.10619	chimeric MS2	2008000	-2449	-2449	2.8096	169	filtered
2450	87	411.1337	chimeric MS2	1899000	141420_2	184	2.8584	172	redundant
2452	634	159.07645	chimeric MS2	2607000	141421_3	-2452	2.8642	172	redundant
2454	590	130.04989	yes	1106000	141422_4	-2454	2.8197	169	annotated
2455	-2455	153.06588	has MS2	1365000	-2455	-2455	2.8005	168	filtered
2456	-2456	209.12852	has MS2	3402000	-2456	-2456	2.834	170	Unannotated
2457	775	241.15475	chimeric MS2	2123000	-2457	-2457	2.8702	172	Unannotated
2460	-2460	348.17668	has MS2	1420000	-2460	-2460	2.8072	168	filtered
2461	89	166.12266	has MS2	2097000	141414_3	444	2.834	170	Unannotated
2462	336	177.10227	has MS2	1090000	141398_3	-2462	2.8156	169	filtered
2463	-2463	206.08123	chimeric MS2	1002000	-2463	443	2.8072	168	Unannotated
2464	89	205.14483	chimeric MS2	2999000	141414_3	-2464	2.8402	170	filtered
2466	-2466	288.08679	chimeric MS2	1192000	-2466	-2466	2.8256	170	Unannotated
2467	171	161.08022	yes	1105000	-2467	184	2.8197	169	filtered
2468	-2468	271.08144	chimeric MS2	1012000	-2468	-2468	2.828	170	filtered
2469	-2469	252.12314	chimeric MS2	985200	-2469	-2469	2.7976	168	filtered
2470	-2470	182.11757	no	828100	-2470	-2470	2.8402	170	filtered
2471	171	143.07031	chimeric MS2	1360000	-2471	184	2.8256	170	filtered
2473	-2473	800.33971	has MS2	759300	-2473	-2473	2.8466	171	Unannotated
2474	590	227.15031	no	1186000	141422_4	-2474	2.8197	169	redundant
2475	590	194.08122	chimeric MS2	1953000	141422_4	-2475	2.8197	169	redundant
2477	-2477	258.14492	chimeric MS2	1130000	-2477	-2477	2.828	170	filtered
2478	452	115.03894	has MS2	1700000	141429_5	-2478	2.8825	173	filtered
2480	-2480	311.07386	chimeric MS2	961200	-2480	382	2.8402	170	filtered
2481	-2481	153.06005	has MS2	1447000	-2481	-2481	2.8323	170	filtered
2482	590	204.08671	has MS2	2929000	141422_4	-2482	2.8197	169	redundant
2483	-2483	260.09179	no	1650000	-2483	-2483	2.834	170	filtered
2486	-2486	395.2026	has MS2	671300	-2486	-2486	2.794	168	filtered
2487	634	144.06555	chimeric MS2	884700	-2487	-2487	2.8642	172	filtered
2488	-2488	805.29529	has MS2	1178000	-2488	-2488	2.8523	171	Unannotated
2489	73	265.15478	chimeric MS2	2773000	141432_3	-2489	2.8881	173	annotated
2490	634	196.09687	chimeric MS2	3834000	-2490	-2490	2.8584	172	annotated
2491	73	155.08154	chimeric MS2	1365000	141436_5	-2491	2.8947	174	filtered
2493	634	224.09183	yes	3395000	141421_3	-2493	2.8584	172	annotated
2494	86	290.0861	chimeric MS2	3224000	141438_3	-2494	2.8323	170	filtered
2495	86	268.10416	chimeric MS2	8008000	141438_3	185	2.8323	170	Unannotated
2496	86	152.05672	has MS2	23780000	141438_3	185	2.8323	170	Unannotated
2497	-2497	227.13909	chimeric MS2	826300	-2497	-2497	2.8466	171	filtered
2498	73	195.07648	chimeric MS2	1601000	141440_3	-2498	2.9008	174	Unannotated
2499	171	183.06291	yes	1121000	-2499	-2499	2.8197	169	filtered
2500	-2500	295.07894	no	839200	-2500	-2500	2.8197	169	filtered
2502	-2502	217.10466	chimeric MS2	885100	-2502	-2502	2.8642	172	Unannotated
2503	590	182.08119	chimeric MS2	1572000	-2503	382	2.8523	171	filtered
2504	634	221.12851	chimeric MS2	2116000	141421_3	-2504	2.8642	172	filtered
2505	-2505	150.09138	chimeric MS2	1750000	-2505	-2505	2.8391	170	Unannotated
2506	452	375.18762	chimeric MS2	1536000	-2506	-2506	2.8451	171	filtered
2507	-2507	257.11329	chimeric MS2	783000	-2507	465	2.8523	171	filtered
2509	590	182.12881	no	1349000	-2509	-2509	2.8523	171	filtered
2510	-2510	242.11362	chimeric MS2	1347000	-2510	-2510	2.8702	172	annotated
2511	-2511	189.04349	chimeric MS2	479700	-2511	-2511	2.8717	172	filtered
2512	-2512	335.1314	chimeric MS2	1326000	-2512	-2512	2.8642	172	filtered
2514	-2514	250.1655	chimeric MS2	1025000	-2514	-2514	2.7811	167	Unannotated
2515	-2515	225.12352	chimeric MS2	909300	-2515	-2515	2.879	173	filtered
2517	452	393.18695	has MS2	1179000	-2517	-2517	2.8702	172	filtered
2518	-2518	379.17132	has MS2	634400	-2518	186	2.8582	171	filtered
2519	452	196.04553	chimeric MS2	1287000	141446_5	-2519	2.8825	173	filtered
2520	775	238.08235	chimeric MS2	3152000	-2520	-2520	2.8702	172	annotated
2521	452	127.02843	chimeric MS2	3227000	141445_5	-2521	2.8825	173	filtered
2522	73	269.11332	chimeric MS2	2283000	141452_3	466	2.8947	174	redundant
2523	-2523	253.09322	yes	2588000	-2523	187	2.8582	171	filtered
2524	73	322.13738	chimeric MS2	1275000	-2524	-2524	2.8947	174	Unannotated
2525	-2525	241.11839	no	850900	-2525	-2525	2.8323	170	filtered
2526	-2526	362.15594	no	869800	-2526	-2526	2.8642	172	filtered
2527	73	240.12313	chimeric MS2	1043000	141432_3	-2527	2.8881	173	filtered
2528	775	236.12826	chimeric MS2	825900	-2528	-2528	2.8642	172	filtered
2529	775	270.13372	chimeric MS2	2377000	-2529	-2529	2.8702	172	filtered
2530	452	303.03887	no	2793000	141446_5	-2530	2.8825	173	filtered
2531	555	223.07142	no	742200	-2531	-2531	2.885	173	filtered
2533	73	138.09137	chimeric MS2	1059000	-2533	-2533	2.8881	173	filtered
2534	452	212.02308	chimeric MS2	2950000	141446_5	-2534	2.8825	173	filtered
2535	73	400.14647	has MS2	1822000	141458_3	-2535	2.8582	171	filtered
2536	775	211.10779	has MS2	2839000	-2536	186	2.8759	173	annotated
2537	73	309.10581	has MS2	1309000	141449_3	-2537	2.8947	174	filtered
2538	452	347.15629	has MS2	2226000	141445_5	-2538	2.8825	173	filtered
2539	73	182.06728	has MS2	12520000	141459_6	-2539	2.8582	171	Unannotated
2540	87	423.19751	has MS2	709500	141420_2	457	2.8256	170	filtered
2541	73	527.16125	no	3944000	141459_6	-2541	2.8582	171	filtered
2542	73	138.04916	chimeric MS2	2908000	141459_6	-2542	2.8582	171	filtered
2543	452	227.99544	chimeric MS2	2013000	141446_5	-2543	2.8825	173	filtered
2544	73	278.15804	has MS2	1301000	141434_3	-2544	2.8881	173	filtered
2545	73	275.07519	has MS2	8576000	141459_6	-2545	2.8582	171	filtered
2546	73	334.16101	has MS2	2352000	-2546	457	2.8648	172	filtered
2547	345	173.07847	chimeric MS2	3155000	141461_3	-2547	2.8648	172	filtered
2548	73	239.11396	chimeric MS2	2961000	-2548	-2548	2.8825	173	annotated
2549	345	151.09652	chimeric MS2	2779000	141461_3	-2549	2.8648	172	filtered
2550	452	263.10615	has MS2	2713000	141446_5	-2550	2.8825	173	filtered
2551	345	196.15439	chimeric MS2	2846000	141461_3	-2551	2.8648	172	filtered
2553	73	137.04582	has MS2	53390000	141459_6	187	2.8582	171	redundant
2554	-2554	300.15553	chimeric MS2	1376000	-2554	383	2.8947	174	filtered
2555	73	244.20204	has MS2	6579000	141450_3	-2555	2.8648	172	Unannotated
2556	-2556	245.1497	chimeric MS2	1017000	-2556	-2556	2.8759	173	filtered
2558	73	194.11761	has MS2	8251000	141449_3	-2558	2.8947	174	annotated
2559	-2559	190.18018	no	916600	-2559	-2559	2.892	174	filtered
2560	436	206.09246	has MS2	3393000	141462_4	188	2.927	176	redundant
2561	436	224.10304	chimeric MS2	6137000	141463_3	188	2.927	176	annotated
2564	73	291.04918	has MS2	1489000	141459_6	-2564	2.8648	172	filtered
2565	73	244.12926	chimeric MS2	2043000	141439_5	-2565	2.8947	174	Unannotated
2566	73	277.15479	has MS2	7316000	141435_3	-2566	2.8947	174	Unannotated
2567	73	213.08705	yes	3916000	141452_3	-2567	2.9008	174	annotated
2568	-2568	239.13924	chimeric MS2	833900	-2568	-2568	2.879	173	filtered
2569	72	361.17196	has MS2	1830000	141464_4	-2569	2.8717	172	Unannotated
2570	555	239.10275	chimeric MS2	987900	-2570	465	2.879	173	annotated
2571	72	218.1581	no	1179000	141466_3	-2571	2.9008	174	filtered
2573	555	183.0513	yes	10860000	-2573	-2573	2.879	173	annotated
2574	72	217.15473	yes	10020000	141468_3	-2574	2.907	174	filtered
2575	72	229.11836	has MS2	3329000	141469_3	-2575	2.907	174	annotated
2576	-2576	214.11867	chimeric MS2	2033000	-2576	-2576	2.907	174	Unannotated
2577	436	227.10272	chimeric MS2	1743000	141473_3	-2577	2.9202	175	filtered
2578	72	180.10192	chimeric MS2	4833000	141474_3	-2578	2.907	174	Unannotated
2580	-2580	318.1661	has MS2	1567000	-2580	-2580	2.8516	171	annotated
2581	73	287.12392	chimeric MS2	2479000	141452_3	-2581	2.8947	174	filtered
2582	72	251.10006	has MS2	1315000	141474_3	-2582	2.907	174	filtered
2583	-2583	168.12306	no	1185000	-2583	-2583	2.8648	172	filtered
2584	407	342.16612	chimeric MS2	1401000	141475_4	189	2.905	174	filtered
2585	272	122.09642	has MS2	10980000	141476_2	-2585	2.9202	175	Unannotated
2587	-2587	238.10749	has MS2	842500	-2587	-2587	2.9008	174	filtered
2588	407	245.1609	yes	2643000	141478_6	384	2.8984	174	annotated
2589	436	324.12907	chimeric MS2	2748000	141473_3	190	2.9202	175	annotated
2590	73	283.12901	no	790600	141440_3	383	2.9008	174	Unannotated
2591	-2591	296.12425	no	872400	-2591	-2591	2.9116	175	filtered
2592	72	212.10302	chimeric MS2	1366000	141474_3	-2592	2.9133	175	Unannotated
2595	-2595	297.10831	chimeric MS2	1448000	-2595	-2595	2.892	174	filtered
2596	407	163.05834	has MS2	1157000	141478_6	190	2.905	174	filtered
2597	407	172.53134	no	1085000	141478_6	-2597	2.905	174	filtered
2598	-2598	304.15043	has MS2	2890000	-2598	-2598	2.8984	174	annotated
2599	436	246.08499	no	1385000	141462_4	-2599	2.9202	175	filtered
2600	436	213.13466	has MS2	7302000	141472_3	-2600	2.9202	175	annotated
2601	436	348.1767	has MS2	1329000	141471_3	-2601	2.892	174	Unannotated
2602	436	329.0845	chimeric MS2	1162000	141473_3	-2602	2.9202	175	filtered
2603	407	224.05544	chimeric MS2	4839000	141478_6	188	2.905	174	redundant
2604	407	212.09185	chimeric MS2	2038000	141480_4	191	2.927	176	annotated
2605	407	162.05497	yes	12090000	141478_6	188	2.905	174	annotated
2606	407	246.03737	chimeric MS2	4187000	141478_6	-2606	2.905	174	redundant
2610	407	265.11842	has MS2	859800	-2610	189	2.927	176	Unannotated
2611	-2611	399.17641	chimeric MS2	792000	-2611	-2611	2.9523	177	filtered
2612	243	335.13142	chimeric MS2	1236000	-2612	186	2.9398	176	filtered
2613	-2613	346.19743	has MS2	2562000	-2613	-2613	2.9335	176	Unannotated
2614	-2614	481.18944	has MS2	3967000	-2614	-2614	2.9202	175	Unannotated
2615	407	203.13907	has MS2	6154000	141480_4	384	2.9335	176	redundant
2616	272	123.09978	has MS2	1052000	141476_2	-2616	2.9133	175	filtered
2617	407	185.12847	has MS2	3695000	141480_4	384	2.9335	176	redundant
2619	381	218.08123	chimeric MS2	1044000	-2619	-2619	2.9252	176	filtered
2620	-2620	225.12354	chimeric MS2	1458000	-2620	-2620	2.9596	178	Unannotated
2621	305	541.15579	no	1661000	141483_5	-2621	2.9186	175	filtered
2622	243	145.05061	has MS2	4428000	141484_3	190	2.9398	176	filtered
2623	243	146.04358	has MS2	3162000	141484_3	-2623	2.9398	176	filtered
2624	436	234.13499	has MS2	1508000	141470_3	-2624	2.9202	175	filtered
2625	-2625	144.06554	chimeric MS2	1162000	-2625	-2625	2.9335	176	Unannotated
2626	407	225.12078	chimeric MS2	2308000	141480_4	188	2.9335	176	filtered
2627	243	144.04779	yes	68710000	141484_3	-2627	2.9398	176	annotated
2629	305	112.0505	chimeric MS2	1611000	141486_3	188	2.9116	175	redundant
2630	717	154.04416	no	839900	-2630	-2630	2.9116	175	filtered
2631	717	317.18207	chimeric MS2	750800	-2631	445	2.9186	175	filtered
2632	305	227.1391	chimeric MS2	709700	-2632	-2632	2.8947	174	filtered
2633	717	153.04066	has MS2	11530000	-2633	466	2.9116	175	filtered
2634	-2634	226.11867	no	1339000	-2634	189	2.927	176	filtered
2635	305	376.17162	chimeric MS2	1858000	141486_3	446	2.9186	175	filtered
2636	381	436.18491	has MS2	1369000	141489_3	-2636	2.9252	176	filtered
2637	305	430.11241	has MS2	2202000	141483_5	-2637	2.9186	175	Unannotated
2638	305	332.07562	no	1326000	141486_3	-2638	2.9252	176	filtered
2639	-2639	101.05966	yes	935700	-2639	191	2.927	176	filtered
2640	305	271.08148	chimeric MS2	3086000	141483_5	-2640	2.9186	175	Unannotated
2641	381	435.19299	no	2428000	141489_3	-2641	2.9252	176	filtered
2642	-2642	283.14028	chimeric MS2	1150000	-2642	-2642	2.9398	176	Unannotated
2643	-2643	222.11255	chimeric MS2	2182000	-2643	-2643	2.946	177	filtered
2646	381	434.18919	has MS2	13830000	141489_3	-2646	2.9252	176	filtered
2647	347	259.12894	has MS2	1381000	141490_2	446	2.9661	178	annotated
2648	-2648	375.18761	has MS2	2488000	-2648	192	2.9396	176	Unannotated
2649	-2649	138.09137	chimeric MS2	1093000	-2649	-2649	2.9398	176	filtered
2650	619	319.13643	has MS2	5314000	141491_2	-2650	2.9661	178	redundant
2651	347	411.18382	chimeric MS2	1555000	141490_2	-2651	2.9396	176	Unannotated
2652	763	178.08628	chimeric MS2	1058000	141492_2	-2652	2.9465	177	annotated
2653	-2653	387.12635	has MS2	1072000	-2653	-2653	2.946	177	filtered
2654	-2654	269.11331	chimeric MS2	2327000	-2654	-2654	2.946	177	Unannotated
2655	-2655	174.14888	chimeric MS2	1008000	-2655	-2655	2.9608	178	filtered
2656	-2656	342.21242	chimeric MS2	1292000	-2656	-2656	2.9596	178	Unannotated
2657	-2657	181.072	chimeric MS2	1461000	-2657	-2657	2.9596	178	filtered
2658	619	172.09684	yes	1254000	141491_2	445	2.9596	178	filtered
2659	-2659	164.09315	has MS2	2054000	-2659	-2659	2.9396	176	filtered
2660	-2660	238.10748	has MS2	958300	-2660	-2660	2.9523	177	filtered
2661	-2661	320.13986	has MS2	859500	-2661	-2661	2.9661	178	filtered
2662	553	196.09687	no	1122000	-2662	-2662	2.9925	180	filtered
2663	763	334.16099	has MS2	2459000	141492_2	-2663	2.9465	177	filtered
2664	-2664	178.07236	chimeric MS2	2182000	-2664	-2664	2.9731	178	Unannotated
2665	-2665	267.13406	has MS2	1033000	-2665	-2665	2.9596	178	filtered
2666	-2666	282.13373	chimeric MS2	1007000	-2666	-2666	2.9731	178	filtered
2667	680	638.28683	has MS2	1663000	-2667	-2667	2.9797	179	Unannotated
2668	553	194.1176	has MS2	6100000	-2668	-2668	2.9861	179	Unannotated
2669	680	330.10726	chimeric MS2	2988000	-2669	-2669	2.9861	179	Unannotated
2670	-2670	209.09211	chimeric MS2	946100	-2670	-2670	2.9661	178	Unannotated
2671	-2671	361.17194	has MS2	2239000	-2671	192	2.9534	177	annotated
2672	-2672	362.15593	has MS2	2891000	-2672	192	2.9608	178	Unannotated
2673	680	644.24565	has MS2	1486000	-2673	-2673	2.9731	178	filtered
2674	-2674	215.13906	yes	7797000	-2674	446	2.9608	178	filtered
2675	-2675	192.06554	chimeric MS2	1468000	-2675	-2675	2.9861	179	filtered
2676	553	150.09137	chimeric MS2	2786000	-2676	-2676	2.9861	179	Unannotated
2677	553	183.11283	chimeric MS2	1535000	-2677	192	2.9925	180	annotated
2678	-2678	240.08676	chimeric MS2	1288000	-2678	-2678	2.9608	178	Unannotated
2679	-2679	248.09184	chimeric MS2	1750000	-2679	-2679	2.9677	178	Unannotated
2680	-2680	643.24226	has MS2	4842000	-2680	194	2.9797	179	redundant
2681	-2681	181.09717	chimeric MS2	1179000	-2681	-2681	3.0056	180	filtered
2682	-2682	243.14524	chimeric MS2	1308000	-2682	-2682	3.0056	180	Unannotated
2683	-2683	240.12313	chimeric MS2	943100	-2683	-2683	2.9989	180	filtered
2684	19	329.08446	chimeric MS2	2174000	141498_4	-2684	3.0056	180	Unannotated
2685	19	205.10531	has MS2	1668000	141498_4	-2685	3.0121	181	filtered
2686	19	204.10195	has MS2	13190000	141498_4	-2686	3.0121	181	Unannotated
2687	19	324.12908	has MS2	2803000	141498_4	-2687	3.0121	181	filtered
2688	556	407.15263	has MS2	1379000	-2688	-2688	2.9966	180	filtered
2689	556	348.17668	has MS2	2313000	141500_4	193	2.9966	180	filtered
2690	556	197.06696	chimeric MS2	2341000	141501_3	-2690	2.9966	180	Unannotated
2691	556	304.15042	has MS2	4152000	141501_3	-2691	2.9966	180	annotated
2692	-2692	216.14244	has MS2	1001000	-2692	-2692	2.9608	178	filtered
2693	556	223.14417	chimeric MS2	3366000	141501_3	-2693	3.0182	181	Unannotated
2694	-2694	645.25871	no	1168000	-2694	-2694	2.9731	178	Unannotated
2695	-2695	190.10742	chimeric MS2	807000	-2695	-2695	2.9892	179	filtered
2696	556	278.13878	chimeric MS2	3328000	141500_4	-2696	3.0182	181	filtered
2697	357	247.12892	has MS2	3437000	141502_3	193	3.0246	181	Unannotated
2698	357	210.11252	has MS2	5586000	141502_3	-2698	3.0246	181	Unannotated
2699	542	279.10109	has MS2	2250000	-2699	-2699	3.0376	182	filtered
2700	357	222.11254	has MS2	2976000	141502_3	-2700	3.0313	182	Unannotated
2701	58	166.08186	no	12390000	141521_6	-2701	3.0302	182	Unannotated
2702	-2702	278.08844	chimeric MS2	2721000	-2702	-2702	3.0376	182	Unannotated
2703	542	269.11336	chimeric MS2	1347000	-2703	-2703	3.0313	182	filtered
2704	542	321.15205	no	3173000	-2704	-2704	3.0376	182	filtered
2705	-2705	199.10775	chimeric MS2	2851000	-2705	-2705	3.0313	182	annotated
2707	-2707	171.10293	has MS2	1017000	-2707	16	3.0575	183	filtered
2709	-2709	203.09143	has MS2	1598000	-2709	-2709	3.0376	182	Unannotated
2710	58	234.06115	chimeric MS2	1191000	141526_6	194	3.0374	182	filtered
2711	427	174.16813	chimeric MS2	3630000	141527_2	-2711	3.023	181	filtered
2712	-2712	215.13905	yes	7653000	-2712	-2712	3.0302	182	filtered
2713	427	173.16482	yes	32750000	141527_2	-2713	3.023	181	annotated
2714	58	483.19466	has MS2	1637000	141539_6	-2714	3.0575	183	filtered
2715	-2715	185.08081	has MS2	1342000	-2715	-2715	3.0438	183	Unannotated
2716	58	166.07928	no	3929000	141542_24	-2716	3.0302	182	filtered
2717	58	481.18933	has MS2	40380000	141544_10	194	3.0575	183	annotated
2718	58	385.08457	no	2371000	141545_16	-2718	3.0302	182	filtered
2719	58	482.19276	has MS2	8619000	141544_10	-2719	3.0506	183	filtered
2720	58	625.28982	has MS2	3962000	141549_10	194	3.0575	183	filtered
2721	58	121.07777	no	2644000	141556_23	-2721	3.0302	182	filtered
2722	58	210.05013	chimeric MS2	1735000	141551_23	194	3.0374	182	filtered
2723	58	122.08744	chimeric MS2	2429000	141556_23	-2723	3.0374	182	filtered
2724	-2724	143.0703	has MS2	1379000	-2724	194	3.0506	183	filtered
2725	58	166.09252	no	4716000	141554_22	-2725	3.0374	182	Unannotated
2726	58	497.16331	has MS2	1644000	141549_10	194	3.0575	183	redundant
2727	58	121.06474	chimeric MS2	2270000	141558_9	-2727	3.0575	183	filtered
2728	58	126.10104	chimeric MS2	6403000	141557_3	16	3.0575	183	filtered
2729	58	144.08078	has MS2	3157000	141556_23	194	3.0302	182	redundant
2730	58	624.28638	has MS2	11850000	141559_3	194	3.0575	183	redundant
2731	58	172.10633	has MS2	15470000	141557_3	-2731	3.0575	183	filtered
2732	58	168.09289	has MS2	5841000	141558_9	194	3.0302	182	filtered
2733	58	104.0575	has MS2	5982000	141556_23	-2733	3.0302	182	filtered
2734	58	369.11222	has MS2	6456000	141556_23	-2734	3.0374	182	redundant
2735	58	103.05415	has MS2	65060000	141558_9	194	3.0302	182	redundant
