num_files	year	N
1130	2018	52
1130	2019	47
1130	2020	66
1130	2021	90
1130	2022	89
1130	2023	5
1130	2024	53
1131	2014	158
1131	2015	8
1131	2016	26
1131	2017	69
1131	2018	54
1131	2019	48
1131	2020	67
1131	2021	93
1131	2022	90
1131	2023	5
1131	2024	58
1132	2014	163
1132	2015	8
1132	2016	26
1132	2017	69
1132	2018	53
1132	2019	48
1132	2020	70
1132	2021	87
1132	2022	96
1132	2023	4
1132	2024	58
1133	2014	163
1133	2015	8
1133	2016	20
1133	2017	68
1133	2018	53
1133	2019	49
1133	2020	71
1133	2021	88
1133	2022	89
1133	2023	5
1133	2024	59
1134	2014	162
1134	2015	9
1134	2016	21
1134	2017	76
1134	2018	55
1134	2019	49
1134	2020	71
1134	2021	91
1134	2022	95
1134	2023	4
1134	2024	60
1135	2014	167
1135	2015	8
1135	2016	21
1135	2017	74
1135	2018	54
1135	2019	48
1135	2020	68
1135	2021	95
1135	2022	85
1135	2023	5
1135	2024	55
1136	2014	165
1136	2015	8
1136	2016	25
1136	2017	75
1136	2018	56
1136	2019	49
1136	2020	70
1136	2021	93
1136	2022	90
1136	2023	5
1136	2024	57
1137	2014	166
1137	2015	9
1137	2016	24
1137	2017	68
1137	2018	55
1137	2019	48
1137	2020	70
1137	2021	91
1137	2022	92
1137	2023	5
1137	2024	57
1138	2014	169
1138	2015	9
1138	2016	26
1138	2017	72
1138	2018	52
1138	2019	48
1138	2020	69
1138	2021	92
1138	2022	95
1138	2023	5
1138	2024	58
1139	2014	154
1139	2015	9
1139	2016	21
1139	2017	72
1139	2018	54
1139	2019	48
1139	2020	65
1139	2021	94
1139	2022	90
1139	2023	4
1139	2024	55
1140	2014	168
1140	2015	7
1140	2016	24
1140	2017	71
1140	2018	53
1140	2019	50
1140	2020	66
1140	2021	89
1140	2022	96
1140	2023	4
1140	2024	58
1141	2014	165
1141	2015	8
1141	2016	23
1141	2017	73
1141	2018	52
1141	2019	49
1141	2020	72
1141	2021	94
1141	2022	97
1141	2023	4
1141	2024	57
1142	2014	163
1142	2015	8
1142	2016	24
1142	2017	69
1142	2018	54
1142	2019	50
1142	2020	68
1142	2021	96
1142	2022	88
1142	2023	5
1142	2024	49
1143	2014	154
1143	2015	8
1143	2016	23
1143	2017	72
1143	2018	56
1143	2019	48
1143	2020	65
1143	2021	89
1143	2022	94
1143	2023	5
1143	2024	54
1144	2014	166
1144	2015	8
1144	2016	22
1144	2017	72
1144	2018	51
1144	2019	49
1144	2020	73
1144	2021	89
1144	2022	97
1144	2023	4
1144	2024	59
1145	2014	161
1145	2015	8
1145	2016	26
1145	2017	68
1145	2018	53
1145	2019	48
1145	2020	72
1145	2021	90
1145	2022	86
1145	2023	5
1145	2024	55
1146	2014	162
1146	2015	8
1146	2016	24
1146	2017	72
1146	2018	53
1146	2019	46
1146	2020	71
1146	2021	95
1146	2022	98
1146	2023	5
1146	2024	56
1147	2014	165
1147	2015	8
1147	2016	23
1147	2017	67
1147	2018	54
1147	2019	48
1147	2020	70
1147	2021	89
1147	2022	95
1147	2023	4
1147	2024	59
1148	2014	161
1148	2015	9
1148	2016	23
1148	2017	69
1148	2018	54
1148	2019	47
1148	2020	70
1148	2021	91
1148	2022	83
1148	2023	4
1148	2024	55
1149	2014	163
1149	2015	8
1149	2016	26
1149	2017	71
1149	2018	56
1149	2019	47
1149	2020	68
1149	2021	87
1149	2022	92
1149	2023	4
1149	2024	57
1150	2014	161
1150	2015	8
1150	2016	25
1150	2017	71
1150	2018	56
1150	2019	48
1150	2020	69
1150	2021	92
1150	2022	92
1150	2023	4
1150	2024	60
1151	2014	157
1151	2015	8
1151	2016	24
1151	2017	70
1151	2018	54
1151	2019	50
1151	2020	70
1151	2021	95
1151	2022	87
1151	2023	5
1151	2024	53
1152	2014	164
1152	2015	8
1152	2016	22
1152	2017	70
1152	2018	51
1152	2019	48
1152	2020	67
1152	2021	88
1152	2022	96
1152	2023	5
1152	2024	61
1153	2014	177
1153	2015	9
1153	2016	24
1153	2017	72
1153	2018	56
1153	2019	49
1153	2020	70
1153	2021	91
1153	2022	100
1153	2023	4
1153	2024	60
1154	2014	167
1154	2015	7
1154	2016	26
1154	2017	69
1154	2018	55
1154	2019	48
1154	2020	64
1154	2021	84
1154	2022	92
1154	2023	5
1154	2024	58
1155	2014	169
1155	2015	8
1155	2016	24
1155	2017	71
1155	2018	51
1155	2019	47
1155	2020	70
1155	2021	94
1155	2022	99
1155	2023	4
1155	2024	59
1156	2014	163
1156	2015	8
1156	2016	23
1156	2017	69
1156	2018	52
1156	2019	48
1156	2020	71
1156	2021	89
1156	2022	89
1156	2023	5
1156	2024	53
1157	2014	166
1157	2015	8
1157	2016	21
1157	2017	71
1157	2018	54
1157	2019	50
1157	2020	70
1157	2021	91
1157	2022	97
1157	2023	4
1157	2024	54
1158	2014	166
1158	2015	9
1158	2016	24
1158	2017	72
1158	2018	54
1158	2019	48
1158	2020	68
1158	2021	90
1158	2022	89
1158	2023	4
1158	2024	61
1159	2014	163
1159	2015	7
1159	2016	26
1159	2017	66
1159	2018	54
1159	2019	50
1159	2020	67
1159	2021	92
1159	2022	83
1159	2023	5
1159	2024	52
1160	2014	161
1160	2015	8
1160	2016	24
1160	2017	73
1160	2018	55
1160	2019	50
1160	2020	72
1160	2021	92
1160	2022	102
1160	2023	4
1160	2024	58
1161	2014	168
1161	2015	8
1161	2016	25
1161	2017	68
1161	2018	56
1161	2019	47
1161	2020	68
1161	2021	90
1161	2022	92
1161	2023	5
1161	2024	56
1162	2014	157
1162	2015	8
1162	2016	21
1162	2017	71
1162	2018	52
1162	2019	47
1162	2020	66
1162	2021	92
1162	2022	95
1162	2023	4
1162	2024	55
1163	2014	168
1163	2015	9
1163	2016	24
1163	2017	72
1163	2018	50
1163	2019	46
1163	2020	69
1163	2021	93
1163	2022	95
1163	2023	5
1163	2024	53
1164	2014	164
1164	2015	8
1164	2016	22
1164	2017	69
1164	2018	56
1164	2019	49
1164	2020	67
1164	2021	90
1164	2022	88
1164	2023	4
1164	2024	55
1165	2014	164
1165	2015	9
1165	2016	24
1165	2017	71
1165	2018	51
1165	2019	49
1165	2020	70
1165	2021	92
1165	2022	92
1165	2023	3
1165	2024	58
1166	2014	168
1166	2015	7
1166	2016	26
1166	2017	68
1166	2018	54
1166	2019	47
1166	2020	71
1166	2021	89
1166	2022	93
1166	2023	4
1166	2024	55
1167	2014	171
1167	2015	9
1167	2016	27
1167	2017	75
1167	2018	56
1167	2019	48
1167	2020	69
1167	2021	88
1167	2022	90
1167	2023	4
1167	2024	61
1168	2014	169
1168	2015	9
1168	2016	24
1168	2017	72
1168	2018	56
1168	2019	48
1168	2020	72
1168	2021	89
1168	2022	95
1168	2023	5
1168	2024	59
1169	2014	171
1169	2015	9
1169	2016	23
1169	2017	73
1169	2018	56
1169	2019	48
1169	2020	63
1169	2021	88
1169	2022	95
1169	2023	5
1169	2024	60
1170	2014	165
1170	2015	8
1170	2016	25
1170	2017	71
1170	2018	53
1170	2019	48
1170	2020	72
1170	2021	91
1170	2022	86
1170	2023	4
1170	2024	52
1171	2014	162
1171	2015	8
1171	2016	23
1171	2017	71
1171	2018	54
1171	2019	50
1171	2020	72
1171	2021	88
1171	2022	83
1171	2023	4
1171	2024	54
1172	2014	169
1172	2015	8
1172	2016	25
1172	2017	67
1172	2018	51
1172	2019	49
1172	2020	70
1172	2021	90
1172	2022	95
1172	2023	5
1172	2024	56
1173	2014	169
1173	2015	8
1173	2016	25
1173	2017	68
1173	2018	54
1173	2019	49
1173	2020	72
1173	2021	93
1173	2022	98
1173	2023	5
1173	2024	61
1174	2014	162
1174	2015	9
1174	2016	27
1174	2017	73
1174	2018	53
1174	2019	47
1174	2020	73
1174	2021	89
1174	2022	91
1174	2023	5
1174	2024	55
1175	2014	160
1175	2015	8
1175	2016	26
1175	2017	73
1175	2018	55
1175	2019	49
1175	2020	66
1175	2021	91
1175	2022	86
1175	2023	5
1175	2024	56
1176	2014	164
1176	2015	8
1176	2016	26
1176	2017	72
1176	2018	55
1176	2019	49
1176	2020	71
1176	2021	92
1176	2022	92
1176	2023	4
1176	2024	59
1177	2014	163
1177	2015	8
1177	2016	22
1177	2017	73
1177	2018	52
1177	2019	47
1177	2020	74
1177	2021	90
1177	2022	88
1177	2023	5
1177	2024	58
1178	2014	166
1178	2015	8
1178	2016	23
1178	2017	75
1178	2018	55
1178	2019	49
1178	2020	69
1178	2021	92
1178	2022	86
1178	2023	5
1178	2024	61
1179	2014	167
1179	2015	8
1179	2016	24
1179	2017	72
1179	2018	56
1179	2019	51
1179	2020	73
1179	2021	85
1179	2022	88
1179	2023	5
1179	2024	60
1180	2014	165
1180	2015	8
1180	2016	21
1180	2017	65
1180	2018	53
1180	2019	49
1180	2020	67
1180	2021	91
1180	2022	92
1180	2023	4
1180	2024	51
1181	2014	165
1181	2015	8
1181	2016	23
1181	2017	72
1181	2018	56
1181	2019	49
1181	2020	68
1181	2021	92
1181	2022	100
1181	2023	5
1181	2024	52
1182	2014	164
1182	2015	9
1182	2016	23
1182	2017	69
1182	2018	55
1182	2019	48
1182	2020	70
1182	2021	90
1182	2022	94
1182	2023	4
1182	2024	55
1183	2014	166
1183	2015	7
1183	2016	23
1183	2017	70
1183	2018	52
1183	2019	50
1183	2020	68
1183	2021	95
1183	2022	88
1183	2023	4
1183	2024	64
1184	2014	163
1184	2015	8
1184	2016	24
1184	2017	71
1184	2018	52
1184	2019	47
1184	2020	71
1184	2021	91
1184	2022	87
1184	2023	5
1184	2024	58
1185	2014	161
1185	2015	9
1185	2016	23
1185	2017	73
1185	2018	56
1185	2019	47
1185	2020	67
1185	2021	90
1185	2022	92
1185	2023	5
1185	2024	53
1186	2014	165
1186	2015	9
1186	2016	24
1186	2017	73
1186	2018	53
1186	2019	45
1186	2020	67
1186	2021	90
1186	2022	97
1186	2023	4
1186	2024	59
1187	2014	167
1187	2015	9
1187	2016	27
1187	2017	73
1187	2018	54
1187	2019	51
1187	2020	70
1187	2021	91
1187	2022	95
1187	2023	4
1187	2024	62
1188	2014	160
1188	2015	9
1188	2016	21
1188	2017	72
1188	2018	55
1188	2019	49
1188	2020	67
1188	2021	90
1188	2022	96
1188	2023	5
1188	2024	55
1189	2014	157
1189	2015	9
1189	2016	22
1189	2017	70
1189	2018	53
1189	2019	49
1189	2020	70
1189	2021	91
1189	2022	92
1189	2023	5
1189	2024	59
1190	2014	164
1190	2015	7
1190	2016	24
1190	2017	69
1190	2018	56
1190	2019	49
1190	2020	71
1190	2021	91
1190	2022	89
1190	2023	4
1190	2024	59
1191	2014	163
1191	2015	9
1191	2016	26
1191	2017	73
1191	2018	55
1191	2019	47
1191	2020	72
1191	2021	91
1191	2022	90
1191	2023	5
1191	2024	59
1192	2014	166
1192	2015	8
1192	2016	22
1192	2017	72
1192	2018	55
1192	2019	48
1192	2020	71
1192	2021	92
1192	2022	81
1192	2023	4
1192	2024	58
1193	2014	167
1193	2015	9
1193	2016	24
1193	2017	74
1193	2018	50
1193	2019	48
1193	2020	72
1193	2021	92
1193	2022	91
1193	2023	3
1193	2024	60
1194	2014	165
1194	2015	7
1194	2016	21
1194	2017	69
1194	2018	55
1194	2019	47
1194	2020	66
1194	2021	93
1194	2022	84
1194	2023	5
1194	2024	55
1195	2014	169
1195	2015	9
1195	2016	26
1195	2017	75
1195	2018	56
1195	2019	46
1195	2020	71
1195	2021	88
1195	2022	98
1195	2023	4
1195	2024	62
1196	2014	154
1196	2015	9
1196	2016	24
1196	2017	72
1196	2018	54
1196	2019	50
1196	2020	71
1196	2021	91
1196	2022	99
1196	2023	4
1196	2024	54
1197	2014	168
1197	2015	9
1197	2016	24
1197	2017	69
1197	2018	52
1197	2019	51
1197	2020	70
1197	2021	92
1197	2022	89
1197	2023	4
1197	2024	55
1198	2014	169
1198	2015	9
1198	2016	24
1198	2017	73
1198	2018	54
1198	2019	47
1198	2020	71
1198	2021	91
1198	2022	90
1198	2023	4
1198	2024	59
1199	2014	165
1199	2015	8
1199	2016	23
1199	2017	70
1199	2018	51
1199	2019	51
1199	2020	67
1199	2021	92
1199	2022	97
1199	2023	5
1199	2024	62
1200	2014	161
1200	2015	9
1200	2016	21
1200	2017	72
1200	2018	52
1200	2019	49
1200	2020	66
1200	2021	89
1200	2022	94
1200	2023	4
1200	2024	62
1201	2014	164
1201	2015	9
1201	2016	24
1201	2017	72
1201	2018	53
1201	2019	48
1201	2020	63
1201	2021	90
1201	2022	88
1201	2023	4
1201	2024	57
1202	2014	161
1202	2015	9
1202	2016	24
1202	2017	72
1202	2018	53
1202	2019	51
1202	2020	69
1202	2021	86
1202	2022	90
1202	2023	4
1202	2024	59
1203	2014	161
1203	2015	8
1203	2016	24
1203	2017	63
1203	2018	54
1203	2019	49
1203	2020	73
1203	2021	94
1203	2022	86
1203	2023	4
1203	2024	51
1204	2014	165
1204	2015	8
1204	2016	23
1204	2017	70
1204	2018	54
1204	2019	50
1204	2020	71
1204	2021	88
1204	2022	92
1204	2023	4
1204	2024	64
1205	2014	168
1205	2015	7
1205	2016	25
1205	2017	68
1205	2018	52
1205	2019	49
1205	2020	71
1205	2021	90
1205	2022	97
1205	2023	5
1205	2024	55
1206	2014	167
1206	2015	8
1206	2016	26
1206	2017	73
1206	2018	54
1206	2019	49
1206	2020	72
1206	2021	93
1206	2022	92
1206	2023	4
1206	2024	58
1207	2014	167
1207	2015	9
1207	2016	20
1207	2017	73
1207	2018	53
1207	2019	47
1207	2020	73
1207	2021	88
1207	2022	86
1207	2023	3
1207	2024	56
1208	2014	171
1208	2015	8
1208	2016	24
1208	2017	69
1208	2018	52
1208	2019	48
1208	2020	73
1208	2021	91
1208	2022	84
1208	2023	5
1208	2024	58
1209	2014	170
1209	2015	9
1209	2016	25
1209	2017	71
1209	2018	54
1209	2019	49
1209	2020	71
1209	2021	87
1209	2022	86
1209	2023	4
1209	2024	50
1210	2014	163
1210	2015	8
1210	2016	25
1210	2017	71
1210	2018	54
1210	2019	49
1210	2020	66
1210	2021	87
1210	2022	93
1210	2023	4
1210	2024	62
1211	2014	171
1211	2015	9
1211	2016	23
1211	2017	73
1211	2018	55
1211	2019	47
1211	2020	68
1211	2021	91
1211	2022	99
1211	2023	5
1211	2024	59
1212	2014	171
1212	2015	7
1212	2016	27
1212	2017	72
1212	2018	54
1212	2019	47
1212	2020	69
1212	2021	89
1212	2022	94
1212	2023	5
1212	2024	58
1213	2014	161
1213	2015	7
1213	2016	27
1213	2017	71
1213	2018	54
1213	2019	47
1213	2020	72
1213	2021	92
1213	2022	89
1213	2023	4
1213	2024	59
1214	2014	167
1214	2015	8
1214	2016	24
1214	2017	69
1214	2018	56
1214	2019	49
1214	2020	70
1214	2021	89
1214	2022	90
1214	2023	4
1214	2024	58
1215	2014	170
1215	2015	7
1215	2016	25
1215	2017	68
1215	2018	56
1215	2019	49
1215	2020	71
1215	2021	86
1215	2022	92
1215	2023	5
1215	2024	58
1216	2014	170
1216	2015	9
1216	2016	25
1216	2017	72
1216	2018	55
1216	2019	50
1216	2020	72
1216	2021	91
1216	2022	96
1216	2023	5
1216	2024	57
1217	2014	167
1217	2015	8
1217	2016	23
1217	2017	73
1217	2018	55
1217	2019	50
1217	2020	67
1217	2021	87
1217	2022	91
1217	2023	4
1217	2024	55
1218	2014	169
1218	2015	8
1218	2016	26
1218	2017	65
1218	2018	55
1218	2019	49
1218	2020	70
1218	2021	91
1218	2022	92
1218	2023	4
1218	2024	57
1219	2014	166
1219	2015	8
1219	2016	25
1219	2017	64
1219	2018	52
1219	2019	49
1219	2020	66
1219	2021	94
1219	2022	90
1219	2023	4
1219	2024	54
1220	2014	167
1220	2015	8
1220	2016	25
1220	2017	73
1220	2018	51
1220	2019	45
1220	2020	71
1220	2021	92
1220	2022	98
1220	2023	5
1220	2024	57
1221	2014	159
1221	2015	8
1221	2016	26
1221	2017	69
1221	2018	56
1221	2019	46
1221	2020	68
1221	2021	90
1221	2022	98
1221	2023	5
1221	2024	58
1222	2014	164
1222	2015	7
1222	2016	22
1222	2017	69
1222	2018	55
1222	2019	50
1222	2020	74
1222	2021	94
1222	2022	91
1222	2023	4
1222	2024	56
1223	2014	165
1223	2015	8
1223	2016	26
1223	2017	73
1223	2018	54
1223	2019	51
1223	2020	71
1223	2021	94
1223	2022	96
1223	2023	4
1223	2024	64
1224	2014	161
1224	2015	8
1224	2016	23
1224	2017	69
1224	2018	53
1224	2019	48
1224	2020	69
1224	2021	93
1224	2022	91
1224	2023	5
1224	2024	61
1225	2014	169
1225	2015	8
1225	2016	26
1225	2017	73
1225	2018	54
1225	2019	48
1225	2020	68
1225	2021	92
1225	2022	100
1225	2023	5
1225	2024	59
1226	2014	168
1226	2015	8
1226	2016	25
1226	2017	72
1226	2018	53
1226	2019	45
1226	2020	74
1226	2021	90
1226	2022	86
1226	2023	4
1226	2024	56
1227	2014	172
1227	2015	8
1227	2016	25
1227	2017	72
1227	2018	54
1227	2019	49
1227	2020	71
1227	2021	90
1227	2022	93
1227	2023	4
1227	2024	58
1228	2014	166
1228	2015	8
1228	2016	23
1228	2017	76
1228	2018	53
1228	2019	48
1228	2020	72
1228	2021	94
1228	2022	101
1228	2023	5
1228	2024	59
1229	2014	167
1229	2015	8
1229	2016	25
1229	2017	74
1229	2018	54
1229	2019	49
1229	2020	69
1229	2021	90
1229	2022	92
1229	2023	4
1229	2024	59
1230	2014	170
1230	2015	9
1230	2016	23
1230	2017	72
1230	2018	54
1230	2019	48
1230	2020	69
1230	2021	87
1230	2022	94
1230	2023	5
1230	2024	53
1231	2014	163
1231	2015	8
1231	2016	26
1231	2017	65
1231	2018	55
1231	2019	45
1231	2020	69
1231	2021	92
1231	2022	95
1231	2023	5
1231	2024	59
1232	2014	167
1232	2015	9
1232	2016	24
1232	2017	73
1232	2018	52
1232	2019	46
1232	2020	67
1232	2021	96
1232	2022	99
1232	2023	4
1232	2024	56
1233	2014	169
1233	2015	9
1233	2016	24
1233	2017	73
1233	2018	55
1233	2019	49
1233	2020	70
1233	2021	93
1233	2022	98
1233	2023	3
1233	2024	62
1234	2014	170
1234	2015	9
1234	2016	23
1234	2017	74
1234	2018	54
1234	2019	47
1234	2020	66
1234	2021	91
1234	2022	101
1234	2023	4
1234	2024	59
1235	2014	167
1235	2015	8
1235	2016	25
1235	2017	75
1235	2018	55
1235	2019	47
1235	2020	74
1235	2021	90
1235	2022	93
1235	2023	4
1235	2024	60
1236	2014	164
1236	2015	8
1236	2016	27
1236	2017	74
1236	2018	55
1236	2019	49
1236	2020	71
1236	2021	92
1236	2022	98
1236	2023	4
1236	2024	57
1237	2014	165
1237	2015	9
1237	2016	22
1237	2017	72
1237	2018	56
1237	2019	51
1237	2020	72
1237	2021	93
1237	2022	89
1237	2023	4
1237	2024	57
1238	2014	160
1238	2015	7
1238	2016	21
1238	2017	73
1238	2018	53
1238	2019	46
1238	2020	69
1238	2021	89
1238	2022	88
1238	2023	5
1238	2024	58
1239	2014	164
1239	2015	8
1239	2016	25
1239	2017	76
1239	2018	55
1239	2019	48
1239	2020	68
1239	2021	90
1239	2022	93
1239	2023	5
1239	2024	62
1240	2014	169
1240	2015	8
1240	2016	28
1240	2017	68
1240	2018	56
1240	2019	51
1240	2020	73
1240	2021	90
1240	2022	86
1240	2023	5
1240	2024	58
1241	2014	164
1241	2015	9
1241	2016	26
1241	2017	66
1241	2018	57
1241	2019	49
1241	2020	69
1241	2021	91
1241	2022	93
1241	2023	5
1241	2024	56
1242	2014	163
1242	2015	8
1242	2016	24
1242	2017	73
1242	2018	51
1242	2019	51
1242	2020	68
1242	2021	95
1242	2022	97
1242	2023	4
1242	2024	56
1243	2014	158
1243	2015	8
1243	2016	23
1243	2017	72
1243	2018	54
1243	2019	49
1243	2020	70
1243	2021	88
1243	2022	96
1243	2023	5
1243	2024	55
1244	2014	168
1244	2015	7
1244	2016	27
1244	2017	73
1244	2018	53
1244	2019	51
1244	2020	70
1244	2021	91
1244	2022	93
1244	2023	4
1244	2024	55
1245	2014	171
1245	2015	7
1245	2016	26
1245	2017	70
1245	2018	56
1245	2019	50
1245	2020	68
1245	2021	86
1245	2022	96
1245	2023	3
1245	2024	57
1246	2014	162
1246	2015	7
1246	2016	25
1246	2017	70
1246	2018	51
1246	2019	48
1246	2020	72
1246	2021	90
1246	2022	84
1246	2023	4
1246	2024	59
1247	2014	164
1247	2015	9
1247	2016	23
1247	2017	70
1247	2018	54
1247	2019	50
1247	2020	69
1247	2021	93
1247	2022	85
1247	2023	5
1247	2024	58
1248	2014	171
1248	2015	9
1248	2016	27
1248	2017	70
1248	2018	51
1248	2019	49
1248	2020	71
1248	2021	90
1248	2022	84
1248	2023	5
1248	2024	52
1249	2014	168
1249	2015	8
1249	2016	23
1249	2017	69
1249	2018	54
1249	2019	48
1249	2020	69
1249	2021	95
1249	2022	101
1249	2023	4
1249	2024	63
1250	2014	171
1250	2015	8
1250	2016	24
1250	2017	72
1250	2018	56
1250	2019	50
1250	2020	72
1250	2021	91
1250	2022	96
1250	2023	5
1250	2024	55
1251	2014	165
1251	2015	8
1251	2016	24
1251	2017	71
1251	2018	54
1251	2019	46
1251	2020	68
1251	2021	91
1251	2022	87
1251	2023	5
1251	2024	58
1252	2014	164
1252	2015	8
1252	2016	23
1252	2017	70
1252	2018	55
1252	2019	48
1252	2020	72
1252	2021	95
1252	2022	97
1252	2023	4
1252	2024	61
1253	2014	163
1253	2015	9
1253	2016	24
1253	2017	72
1253	2018	55
1253	2019	49
1253	2020	67
1253	2021	91
1253	2022	85
1253	2023	4
1253	2024	60
1254	2014	167
1254	2015	8
1254	2016	26
1254	2017	68
1254	2018	55
1254	2019	51
1254	2020	69
1254	2021	94
1254	2022	92
1254	2023	4
1254	2024	60
1255	2014	160
1255	2015	8
1255	2016	23
1255	2017	72
1255	2018	54
1255	2019	46
1255	2020	69
1255	2021	92
1255	2022	93
1255	2023	3
1255	2024	57
1256	2014	166
1256	2015	9
1256	2016	25
1256	2017	69
1256	2018	53
1256	2019	47
1256	2020	66
1256	2021	93
1256	2022	93
1256	2023	4
1256	2024	65
1257	2014	167
1257	2015	9
1257	2016	24
1257	2017	72
1257	2018	54
1257	2019	51
1257	2020	73
1257	2021	91
1257	2022	90
1257	2023	4
1257	2024	56
1258	2014	170
1258	2015	8
1258	2016	26
1258	2017	74
1258	2018	55
1258	2019	51
1258	2020	71
1258	2021	95
1258	2022	89
1258	2023	5
1258	2024	57
1259	2014	170
1259	2015	8
1259	2016	24
1259	2017	70
1259	2018	53
1259	2019	50
1259	2020	70
1259	2021	94
1259	2022	98
1259	2023	5
1259	2024	60
1260	2014	168
1260	2015	9
1260	2016	22
1260	2017	73
1260	2018	55
1260	2019	48
1260	2020	73
1260	2021	89
1260	2022	96
1260	2023	5
1260	2024	56
1261	2014	164
1261	2015	8
1261	2016	23
1261	2017	72
1261	2018	54
1261	2019	48
1261	2020	73
1261	2021	90
1261	2022	92
1261	2023	4
1261	2024	57
1262	2014	169
1262	2015	9
1262	2016	25
1262	2017	76
1262	2018	55
1262	2019	49
1262	2020	69
1262	2021	91
1262	2022	98
1262	2023	4
1262	2024	60
1263	2014	167
1263	2015	9
1263	2016	25
1263	2017	73
1263	2018	51
1263	2019	48
1263	2020	73
1263	2021	95
1263	2022	93
1263	2023	5
1263	2024	56
1264	2014	167
1264	2015	7
1264	2016	24
1264	2017	70
1264	2018	52
1264	2019	47
1264	2020	72
1264	2021	92
1264	2022	93
1264	2023	5
1264	2024	62
1265	2014	167
1265	2015	8
1265	2016	23
1265	2017	68
1265	2018	54
1265	2019	48
1265	2020	71
1265	2021	91
1265	2022	89
1265	2023	4
1265	2024	58
1266	2014	167
1266	2015	9
1266	2016	24
1266	2017	70
1266	2018	51
1266	2019	50
1266	2020	71
1266	2021	96
1266	2022	95
1266	2023	5
1266	2024	59
1267	2014	170
1267	2015	8
1267	2016	24
1267	2017	73
1267	2018	55
1267	2019	51
1267	2020	72
1267	2021	92
1267	2022	92
1267	2023	5
1267	2024	59
1268	2014	170
1268	2015	9
1268	2016	26
1268	2017	72
1268	2018	57
1268	2019	48
1268	2020	73
1268	2021	88
1268	2022	100
1268	2023	4
1268	2024	54
1269	2014	162
1269	2015	9
1269	2016	25
1269	2017	71
1269	2018	53
1269	2019	47
1269	2020	71
1269	2021	94
1269	2022	94
1269	2023	5
1269	2024	57
1270	2014	170
1270	2015	9
1270	2016	24
1270	2017	74
1270	2018	53
1270	2019	49
1270	2020	71
1270	2021	91
1270	2022	95
1270	2023	4
1270	2024	56
1271	2014	171
1271	2015	9
1271	2016	25
1271	2017	72
1271	2018	53
1271	2019	48
1271	2020	69
1271	2021	92
1271	2022	97
1271	2023	5
1271	2024	58
1272	2014	163
1272	2015	9
1272	2016	22
1272	2017	69
1272	2018	55
1272	2019	50
1272	2020	72
1272	2021	91
1272	2022	93
1272	2023	4
1272	2024	60
1273	2014	168
1273	2015	8
1273	2016	22
1273	2017	73
1273	2018	55
1273	2019	46
1273	2020	70
1273	2021	95
1273	2022	85
1273	2023	5
1273	2024	58
1274	2014	169
1274	2015	8
1274	2016	25
1274	2017	72
1274	2018	54
1274	2019	50
1274	2020	72
1274	2021	93
1274	2022	91
1274	2023	4
1274	2024	61
1275	2014	169
1275	2015	8
1275	2016	24
1275	2017	74
1275	2018	54
1275	2019	48
1275	2020	67
1275	2021	91
1275	2022	100
1275	2023	4
1275	2024	64
1276	2014	171
1276	2015	9
1276	2016	26
1276	2017	72
1276	2018	54
1276	2019	49
1276	2020	71
1276	2021	94
1276	2022	98
1276	2023	4
1276	2024	53
1277	2014	171
1277	2015	9
1277	2016	23
1277	2017	75
1277	2018	51
1277	2019	49
1277	2020	71
1277	2021	93
1277	2022	96
1277	2023	4
1277	2024	63
1278	2014	169
1278	2015	8
1278	2016	24
1278	2017	71
1278	2018	57
1278	2019	49
1278	2020	70
1278	2021	89
1278	2022	91
1278	2023	4
1278	2024	59
1279	2014	167
1279	2015	8
1279	2016	24
1279	2017	70
1279	2018	56
1279	2019	50
1279	2020	72
1279	2021	90
1279	2022	89
1279	2023	4
1279	2024	61
1280	2014	165
1280	2015	8
1280	2016	26
1280	2017	74
1280	2018	52
1280	2019	48
1280	2020	67
1280	2021	96
1280	2022	91
1280	2023	4
1280	2024	59
1281	2014	166
1281	2015	9
1281	2016	23
1281	2017	73
1281	2018	55
1281	2019	48
1281	2020	72
1281	2021	91
1281	2022	95
1281	2023	4
1281	2024	58
1282	2014	169
1282	2015	9
1282	2016	24
1282	2017	71
1282	2018	56
1282	2019	50
1282	2020	70
1282	2021	87
1282	2022	90
1282	2023	5
1282	2024	59
1283	2014	170
1283	2015	7
1283	2016	26
1283	2017	69
1283	2018	56
1283	2019	48
1283	2020	75
1283	2021	93
1283	2022	96
1283	2023	5
1283	2024	63
1284	2014	168
1284	2015	8
1284	2016	23
1284	2017	71
1284	2018	54
1284	2019	50
1284	2020	67
1284	2021	92
1284	2022	94
1284	2023	5
1284	2024	54
1285	2014	168
1285	2015	8
1285	2016	24
1285	2017	72
1285	2018	53
1285	2019	49
1285	2020	72
1285	2021	96
1285	2022	87
1285	2023	4
1285	2024	60
1286	2014	163
1286	2015	8
1286	2016	21
1286	2017	62
1286	2018	52
1286	2019	47
1286	2020	71
1286	2021	89
1286	2022	88
1286	2023	5
1286	2024	58
1287	2014	169
1287	2015	8
1287	2016	27
1287	2017	72
1287	2018	55
1287	2019	51
1287	2020	71
1287	2021	93
1287	2022	95
1287	2023	4
1287	2024	61
1288	2014	170
1288	2015	9
1288	2016	27
1288	2017	74
1288	2018	56
1288	2019	49
1288	2020	71
1288	2021	94
1288	2022	96
1288	2023	4
1288	2024	61
1289	2014	168
1289	2015	9
1289	2016	25
1289	2017	71
