id	fragment_scans	mz	rt	height	has_MSMS_scan
4595	0	340.0542	4.1218	166800	FALSE
4596	0	355.02867	4.1216	219400	FALSE
4597	5	299.06211	4.1225	546700	TRUE
4598	3	339.05474	4.1223	799900	TRUE
4599	7	281.0515	4.1232	389500	TRUE
4600	0	322.07811	4.1218	120400	FALSE
4601	0	362.13064	4.1252	130900	FALSE
4602	2	223.09647	4.117	2096000	TRUE
4603	0	300.06135	4.1227	98230	FALSE
4606	0	341.05113	4.1259	100600	FALSE
4608	16	323.1837	4.1407	1005000	TRUE
4610	6	318.22791	4.141	538600	TRUE
4616	0	237.18522	4.1524	195100	FALSE
4617	0	251.12617	4.1664	165400	FALSE
4619	0	281.21011	4.1547	55600	FALSE
4620	10	249.20636	4.1572	1236000	TRUE
4621	0	265.17984	4.1504	116100	FALSE
4622	7	198.18538	4.1509	861200	TRUE
4624	2	376.20273	4.1646	191600	TRUE
4640	1	296.23046	4.1892	335600	TRUE
4643	0	295.22714	4.1878	1790000	FALSE
4644	0	158.15416	4.1871	11930000	FALSE
4645	0	159.15749	4.1871	1203000	FALSE
4654	0	343.18812	4.2055	91410	FALSE
4658	1	263.05656	4.2019	108900	TRUE
4659	0	375.2138	4.2069	77830	FALSE
4661	0	225.06086	4.2067	154100	FALSE
4662	15	351.21518	4.2089	572300	TRUE
4663	0	224.06311	4.2053	205600	FALSE
4667	7	223.06398	4.2068	1628000	TRUE
4669	0	333.25424	4.2125	171800	FALSE
4670	0	349.2784	4.2127	134900	FALSE
4672	0	362.29059	4.2168	89620	FALSE
4673	0	314.24098	4.2155	192200	FALSE
4674	0	332.25165	4.2177	1179000	FALSE
4675	35	331.2483	4.2185	5840000	TRUE
4676	18	348.27495	4.2175	758300	TRUE
4677	0	277.2165	4.211	353700	FALSE
4678	9	313.23769	4.2172	995400	TRUE
4679	0	355.23629	4.2178	206300	FALSE
4680	5	339.0547	4.2149	432900	TRUE
4681	36	353.23034	4.2217	8912000	TRUE
4682	0	376.30618	4.2209	381800	FALSE
4683	0	354.23383	4.2219	1779000	FALSE
4685	9	369.20419	4.2199	453200	TRUE
4687	2	299.06212	4.2149	145200	TRUE
4689	3	334.09921	4.2158	149500	TRUE
4690	0	340.05419	4.2251	85480	FALSE
4691	0	281.05151	4.2156	101200	FALSE
4692	0	377.30959	4.219	91200	FALSE
4694	0	355.02869	4.2199	123300	FALSE
4699	1	387.27463	4.2399	272000	TRUE
4705	1	443.24104	4.251	141500	TRUE
4706	0	428.27053	4.2526	583800	FALSE
4707	21	427.26726	4.2526	2532000	TRUE
4708	15	405.2852	4.2502	662800	TRUE
4709	0	304.24868	4.2475	90490	FALSE
4713	0	397.23851	4.2461	89950	FALSE
4723	0	229.1995	4.2739	165900	FALSE
4724	1	268.18892	4.2764	71480	TRUE
4725	6	273.25402	4.2717	127600	TRUE
4727	0	228.19616	4.276	1148000	FALSE
4731	18	250.17805	4.2822	899200	TRUE
4735	5	201.18502	4.2821	130900	TRUE
4736	0	311.22173	4.2823	558900	FALSE
4739	0	251.18127	4.286	114600	FALSE
4740	0	266.15218	4.2818	156100	FALSE
4745	0	281.10015	4.2988	54280	FALSE
4746	0	280.09695	4.2886	458400	FALSE
4747	31	313.23768	4.2931	1672000	TRUE
4748	0	276.28096	4.2949	445400	FALSE
4749	7	279.09364	4.2902	2360000	TRUE
4751	3	296.25655	4.2946	394900	TRUE
4752	0	275.27775	4.2957	5430000	FALSE
4753	0	274.25879	4.2961	201100	FALSE
4754	4	172.16975	4.292	135400	TRUE
4757	0	301.07568	4.294	127000	FALSE
4758	29	274.27438	4.2977	31610000	TRUE
4759	0	255.15936	4.2962	922700	FALSE
4761	0	272.186	4.296	1014000	FALSE
4762	1	300.2173	4.297	199000	TRUE
4763	0	231.2515	4.3108	324500	FALSE
4764	0	277.14134	4.2984	259300	FALSE
4770	0	333.20486	4.3049	325900	FALSE
4775	4	230.24818	4.3123	2192000	TRUE
4781	0	199.16941	4.3207	123300	FALSE
4792	1	343.29597	4.3449	2811000	TRUE
4794	8	319.22705	4.341	1510000	TRUE
4795	0	293.10918	4.3369	79030	FALSE
4799	1	387.35858	4.3419	100900	TRUE
4802	0	335.22071	4.3468	240100	FALSE
4803	0	309.20455	4.3487	355900	FALSE
4804	0	332.27991	4.3454	74240	FALSE
4807	0	269.21144	4.3493	403700	FALSE
4812	0	291.2727	4.3575	149800	FALSE
4814	0	270.21479	4.346	85160	FALSE
4817	6	290.2693	4.3571	990300	TRUE
4822	0	113.05977	4.3659	2912000	FALSE
4826	0	348.20214	4.3543	6846000	FALSE
4829	0	207.10184	4.3617	347300	FALSE
4830	0	332.20714	4.3592	817100	FALSE
4832	0	304.17581	4.3636	16270000	FALSE
4833	0	297.16971	4.355	120700	FALSE
4836	4	294.22789	4.3653	210700	TRUE
4837	0	237.14891	4.3737	825000	FALSE
4838	1	277.20128	4.3658	133700	TRUE
4840	0	171.13811	4.3642	183000	FALSE
4844	0	238.1522	4.3713	121000	FALSE
4845	6	254.17543	4.3721	550400	TRUE
4846	0	282.20669	4.3746	366000	FALSE
4849	0	257.17496	4.374	138700	FALSE
4850	1	219.13827	4.3722	136300	TRUE
4851	0	255.17877	4.3796	78620	FALSE
4852	0	259.13086	4.3768	56840	FALSE
4853	0	268.19088	4.3813	59560	FALSE
4854	0	283.21027	4.3778	58280	FALSE
4856	2	415.05287	4.3791	105900	TRUE
4860	2	319.19048	4.3872	2942000	TRUE
4862	0	337.19993	4.3856	174500	FALSE
4865	1	309.13124	4.3834	1165000	TRUE
4871	0	272.25873	4.3972	521700	FALSE
4873	0	209.15384	4.3977	1288000	FALSE
4878	0	210.15711	4.4028	176100	FALSE
4879	0	288.25363	4.4103	92520	FALSE
4882	5	200.2374	4.4163	152100	TRUE
4888	0	329.35311	4.4268	54710	FALSE
4889	0	303.23196	4.4267	202900	FALSE
4903	0	330.22785	4.4317	138400	FALSE
4904	0	349.19891	4.4336	235900	FALSE
4909	0	155.07042	4.435	599600	FALSE
4910	0	396.33271	4.4413	43620	FALSE
4911	0	295.19071	4.4439	288200	FALSE
4912	13	335.18333	4.4441	447200	TRUE
4921	6	302.2693	4.4515	189100	TRUE
4923	0	725.13817	4.4486	178400	FALSE
4927	0	440.35893	4.4523	47660	FALSE
4928	0	354.28551	4.4484	76670	FALSE
4937	0	466.17611	4.4533	45470	FALSE
4941	0	346.22203	4.4654	249900	FALSE
4942	0	398.31205	4.465	93200	FALSE
4946	0	484.38482	4.4715	40620	FALSE
4947	10	217.12263	4.4711	432600	TRUE
4951	0	149.0235	4.4767	1657000	FALSE
4952	0	272.2587	4.4692	1888000	FALSE
4953	6	313.35805	4.479	185800	TRUE
4956	0	223.11191	4.4785	68410	FALSE
4959	7	177.05478	4.4751	718300	TRUE
4961	2	223.09686	4.4751	632300	TRUE
4962	4	258.27947	4.4892	175800	TRUE
4963	0	245.07878	4.4766	102000	FALSE
4964	0	442.33825	4.4815	124900	FALSE
4965	0	265.17972	4.4906	100700	FALSE
4966	1	317.13631	4.4802	654800	TRUE
4968	0	243.19578	4.4792	80830	FALSE
4969	0	486.36412	4.4905	85030	FALSE
4972	0	215.25663	4.4948	57120	FALSE
4973	0	214.2531	4.497	419000	FALSE
4978	0	256.19108	4.5018	75060	FALSE
4981	2	355.36868	4.5165	661800	TRUE
4982	0	356.37224	4.5149	167700	FALSE
4984	3	349.199	4.5104	297000	TRUE
4985	0	344.24354	4.5136	334200	FALSE
4990	5	369.2042	4.5162	425100	TRUE
4991	0	354.23375	4.5186	1597000	FALSE
4992	0	296.23039	4.5175	336800	FALSE
4993	35	353.23029	4.5186	8013000	TRUE
4994	0	295.22706	4.5184	2334000	FALSE
4995	14	348.27487	4.5178	657500	TRUE
4997	3	201.18503	4.5197	73290	TRUE
4999	0	362.29045	4.5164	138400	FALSE
5001	28	331.24826	4.521	5720000	TRUE
5002	0	332.25164	4.5195	1485000	FALSE
5003	0	314.24094	4.5186	269900	FALSE
5004	26	313.23763	4.5211	1131000	TRUE
5006	3	376.30609	4.5178	468600	TRUE
5007	0	328.21217	4.5169	276400	FALSE
5008	3	307.24822	4.5224	581700	TRUE
5009	0	255.23216	4.519	161700	FALSE
5010	0	333.2543	4.5153	174900	FALSE
5011	0	355.23623	4.5169	231900	FALSE
5015	0	277.2164	4.5182	351900	FALSE
5028	0	725.01281	4.5372	252800	FALSE
5029	0	724.88735	4.5414	179300	FALSE
5034	0	209.15381	4.5442	6289000	FALSE
5036	0	210.1571	4.5413	870600	FALSE
5038	1	337.23588	4.5657	393000	TRUE
5041	0	272.25869	4.5493	1329000	FALSE
5043	5	230.24814	4.5525	182200	TRUE
5045	10	339.37381	4.5659	1371000	TRUE
5046	0	340.37724	4.5643	320200	FALSE
5048	2	256.30016	4.5709	163300	TRUE
5049	0	293.21112	4.5757	691100	FALSE
5051	1	205.08613	4.5844	174600	TRUE
5053	0	149.02349	4.5804	1427000	FALSE
5055	2	329.23269	4.5881	600500	TRUE
5058	4	317.13632	4.5841	1885000	TRUE
5060	0	340.21213	4.5913	337800	FALSE
5061	7	277.14371	4.5949	1537000	TRUE
5062	0	326.19647	4.597	61750	FALSE
5065	0	311.2216	4.5939	462300	FALSE
5067	16	274.27434	4.5836	2291000	TRUE
5068	4	351.21493	4.5957	1059000	TRUE
5070	4	346.25922	4.5961	541300	TRUE
5071	1	295.15386	4.5968	466300	TRUE
5072	0	306.26424	4.5923	77380	FALSE
5073	0	318.13975	4.5917	326100	FALSE
5074	0	333.1676	4.5958	454800	FALSE
5076	1	333.20437	4.5939	409500	TRUE
5080	0	312.18906	4.5945	267300	FALSE
5082	0	316.28503	4.5993	228500	FALSE
5083	0	311.1856	4.5953	1458000	FALSE
5087	0	356.24321	4.598	108800	FALSE
5088	1	297.20632	4.6048	68950	TRUE
5092	0	391.28472	4.6054	12930000	FALSE
5093	0	255.19576	4.606	502900	FALSE
5094	0	392.28822	4.6028	3554000	FALSE
5096	0	300.25371	4.6108	82410	FALSE
5098	2	272.22237	4.6038	121300	TRUE
5100	0	237.1852	4.6029	180500	FALSE
5101	0	256.19909	4.6079	83500	FALSE
5104	9	413.26664	4.6164	5264000	TRUE
5105	0	155.0704	4.6201	606100	FALSE
5110	0	213.18506	4.6226	106600	FALSE
5114	0	321.24248	4.6336	517400	FALSE
5116	0	285.20634	4.6283	153600	FALSE
5121	0	332.99956	4.6517	51920	FALSE
5123	0	358.05087	4.6529	48910	FALSE
5124	6	251.00043	4.6482	129600	TRUE
5125	0	328.01188	4.6496	152900	FALSE
5126	0	330.0089	4.6492	151000	FALSE
5127	3	374.06348	4.6506	336700	TRUE
5128	4	331.00254	4.6477	463500	TRUE
5129	0	252.99749	4.649	88020	FALSE
5130	2	329.00553	4.6482	1465000	TRUE
5132	0	350.98766	4.6547	101700	FALSE
5133	9	327.0085	4.6482	1532000	TRUE
5134	6	372.06647	4.6487	349600	TRUE
5136	0	360.04787	4.6569	55240	FALSE
5137	0	348.99052	4.6538	103100	FALSE
5138	0	376.0605	4.6555	105400	FALSE
5144	0	393.32045	4.6771	145300	FALSE
5151	0	345.16782	4.6951	79570	FALSE
5152	0	333.2043	4.6792	313500	FALSE
5153	2	286.27436	4.6797	693100	TRUE
5154	8	298.27437	4.6816	1908000	TRUE
5157	9	339.25141	4.6847	562000	TRUE
5159	7	315.25342	4.6908	1864000	TRUE
5160	0	299.25844	4.6848	603200	FALSE
5162	2	335.21983	4.7046	2354000	TRUE
5164	3	337.23577	4.6981	1845000	TRUE
5165	0	489.07178	4.6955	53440	FALSE
5167	0	330.26423	4.6994	2394000	FALSE
5172	0	267.19581	4.7042	199400	FALSE
5174	7	340.21223	4.6996	347000	TRUE
5176	0	297.24274	4.6971	1093000	FALSE
5179	0	287.14766	4.7056	1772000	FALSE
5180	0	341.21581	4.7048	72990	FALSE
5182	0	368.2435	4.7012	99040	FALSE
5194	0	236.13655	4.7121	65210	FALSE
5195	0	235.1332	4.7169	469400	FALSE
5202	0	313.23761	4.723	500400	FALSE
5209	0	349.29537	4.728	45240	FALSE
5211	2	313.32159	4.7365	653600	TRUE
5223	8	314.13898	4.7361	741900	TRUE
5224	7	302.30563	4.7449	2843000	TRUE
5225	0	303.30898	4.7449	526900	FALSE
5230	1	268.09721	4.744	78480	TRUE
5231	0	315.14257	4.7421	146000	FALSE
5234	0	392.28808	4.7479	34170000	FALSE
5241	0	391.28469	4.7489	129100000	FALSE
5242	0	410.34802	4.744	70980	FALSE
5251	16	413.26665	4.7525	22710000	TRUE
5254	0	328.24841	4.7501	183600	FALSE
5257	0	454.37455	4.7546	66540	FALSE
5258	0	498.40068	4.7544	59090	FALSE
5259	0	430.24395	4.7476	475100	FALSE
5262	0	387.19339	4.7696	99410	FALSE
5265	0	280.24866	4.7648	81990	FALSE
5266	1	409.17534	4.7701	112800	TRUE
5267	0	263.22202	4.7578	119700	FALSE
5270	6	258.27944	4.7686	383000	TRUE
5272	0	391.30544	4.7611	759200	FALSE
5276	0	277.21648	4.7716	787200	FALSE
5280	1	367.33235	4.768	415700	TRUE
5281	0	259.28283	4.7696	68570	FALSE
5282	1	213.1851	4.7735	70420	TRUE
5285	1	277.1436	4.7773	347100	TRUE
5286	0	300.28999	4.769	6449000	FALSE
5287	0	237.18516	4.7961	145100	FALSE
5289	0	414.29153	4.7938	81800	FALSE
5293	1	317.13632	4.7822	338900	TRUE
5294	3	368.30109	4.7859	110800	TRUE
5295	3	413.2882	4.7855	363000	TRUE
5296	0	183.08065	4.7865	56110	FALSE
5299	0	412.32744	4.7889	113000	FALSE
5300	8	318.30065	4.7769	488100	TRUE
5306	0	456.35379	4.7943	108000	FALSE
5307	0	209.15379	4.7986	6218000	FALSE
5308	0	214.2531	4.794	302400	FALSE
5309	0	210.1571	4.797	875400	FALSE
5312	0	262.16608	4.7956	166500	FALSE
5313	0	225.18518	4.8038	277300	FALSE
5314	0	500.38063	4.7966	87720	FALSE
5316	0	267.23214	4.8177	259400	FALSE
5317	0	191.17952	4.8168	352100	FALSE
5320	0	186.18537	4.8225	113200	FALSE
5321	2	322.27439	4.8144	1593000	TRUE
5322	0	452.3588	4.8347	46600	FALSE
5324	0	300.29	4.8331	2358000	FALSE
5326	0	249.1101	4.8302	131400	FALSE
5328	5	307.22495	4.8184	406800	TRUE
5330	7	332.27986	4.8329	999800	TRUE
5335	0	489.07164	4.8457	146200	FALSE
5339	6	432.23852	4.8428	2568000	TRUE
5340	2	415.21188	4.8438	1769000	TRUE
5341	1	453.16789	4.8423	242900	TRUE
5342	0	416.21531	4.8426	435800	FALSE
5343	0	298.24609	4.8525	381000	FALSE
5345	1	371.32723	4.8393	1464000	TRUE
5346	0	433.24217	4.8417	673800	FALSE
5348	15	337.23535	4.8572	7456000	TRUE
5350	0	288.25368	4.8486	172000	FALSE
5351	7	460.2698	4.8457	845500	TRUE
5352	3	437.19388	4.8451	577900	TRUE
5353	0	461.27327	4.8449	246100	FALSE
5354	0	313.23762	4.8547	397900	FALSE
5356	0	297.24276	4.8638	1841000	FALSE
5357	0	360.31129	4.8546	180900	FALSE
5358	0	213.18509	4.867	102800	FALSE
5360	0	391.3052	4.8701	248000	FALSE
5361	0	357.06668	4.8723	245200	FALSE
5363	0	408.33218	4.869	199400	FALSE
5364	7	413.28775	4.8748	936100	TRUE
5365	0	411.27244	4.8745	101500	FALSE
5366	0	356.06989	4.875	415200	FALSE
5368	0	414.29112	4.8727	277700	FALSE
5369	0	279.19437	4.8675	97470	FALSE
5370	0	374.08073	4.8733	176800	FALSE
5371	24	355.07037	4.8771	1334000	TRUE
5372	9	373.08093	4.8724	656400	TRUE
5373	0	227.20082	4.8775	1508000	FALSE
5374	0	191.17954	4.879	126100	FALSE
5376	0	256.22737	4.888	68080	FALSE
5377	2	198.18536	4.8721	852900	TRUE
5379	0	228.20418	4.8767	215100	FALSE
5380	6	244.22743	4.8771	281900	TRUE
5381	0	272.25865	4.8819	148100	FALSE
5382	3	249.18447	4.8839	119700	TRUE
5383	0	265.21657	4.8831	92820	FALSE
5384	15	413.07347	4.8919	2580000	TRUE
5385	0	414.07352	4.8881	761200	FALSE
5386	1	416.07045	4.8877	109900	TRUE
5387	0	436.14942	4.8877	148000	FALSE
5388	0	415.06978	4.8903	450600	FALSE
5389	5	408.11813	4.8925	569800	TRUE
5390	0	393.08779	4.8933	133600	FALSE
5391	0	409.1181	4.8903	149600	FALSE
5392	0	432.04515	4.8937	63950	FALSE
5393	3	429.0474	4.8887	899000	TRUE
5395	11	391.09153	4.8941	857300	TRUE
5397	1	335.21969	4.9071	4238000	TRUE
5398	0	431.04472	4.8915	218700	FALSE
5399	3	332.27988	4.8974	696900	TRUE
5400	0	430.04763	4.8945	257500	FALSE
5401	0	392.09151	4.8931	243500	FALSE
5402	0	330.26423	4.8962	3065000	FALSE
5403	11	282.27945	4.9031	7767000	TRUE
5406	4	186.18537	4.9013	103900	TRUE
5407	0	299.06205	4.8967	124900	FALSE
5409	9	258.27948	4.9075	2290000	TRUE
5412	0	429.26171	4.8958	169600	FALSE
5413	0	298.24612	4.9111	404200	FALSE
5414	0	297.2428	4.9084	1700000	FALSE
5419	0	338.26919	4.9439	596800	FALSE
5421	9	383.25932	4.9405	679900	TRUE
5425	2	339.25135	4.9424	807200	TRUE
5426	0	277.21653	4.9471	856000	FALSE
5429	0	384.26265	4.9434	138900	FALSE
5430	0	296.23043	4.9517	334200	FALSE
5431	1	365.31457	4.9438	112700	TRUE
5432	29	335.21974	4.9475	4820000	TRUE
5433	0	330.26423	4.9458	2878000	FALSE
5434	11	343.26684	4.9477	1060000	TRUE
5435	0	925.4772	4.9544	419400	FALSE
5436	0	295.2271	4.9732	1548000	FALSE
5437	0	431.04446	4.9557	67300	FALSE
5440	0	436.1494	4.9537	87180	FALSE
5441	0	355.07041	4.9533	619200	FALSE
5442	0	373.08098	4.9568	329900	FALSE
5443	0	356.07001	4.958	164200	FALSE
5444	3	383.16825	4.9569	91030	TRUE
5445	0	374.08073	4.9556	95250	FALSE
5446	0	415.06988	4.9548	173700	FALSE
5447	4	242.2845	4.9721	289900	TRUE
5448	0	244.22744	4.9622	187500	FALSE
5450	0	213.14875	4.9778	300100	FALSE
5452	1	354.2855	4.9623	1288000	TRUE
5454	0	411.27251	4.9713	889900	FALSE
5455	0	489.0717	4.9688	156600	FALSE
5458	0	411.09438	4.9867	134600	FALSE
5459	0	300.29005	4.9871	12030000	FALSE
5465	0	186.18539	4.9802	68610	FALSE
5467	0	249.18517	4.9966	173600	FALSE
5470	0	423.27379	4.9956	241800	FALSE
5473	2	322.27289	4.9898	928100	TRUE
5480	0	296.23043	4.999	310700	FALSE
5489	4	282.27944	5.0091	3507000	TRUE
5491	0	256.26373	5.0059	1898000	FALSE
5498	2	303.30897	5.0018	12100000	TRUE
5499	31	302.30565	5.0027	64090000	TRUE
5506	0	426.34316	5.0016	76250	FALSE
5511	0	140.06827	5.0028	1747000	FALSE
5512	0	470.37061	5.0067	78420	FALSE
5516	0	284.29506	5.0052	1797000	FALSE
5526	0	382.3169	5.0037	55440	FALSE
5530	7	258.27945	5.0059	990000	TRUE
5537	0	436.34227	5.0084	437000	FALSE
5578	0	323.25643	5.0236	64240	FALSE
5583	0	219.19589	5.0262	62980	FALSE
5589	0	413.2666	5.036	1546000	FALSE
5607	0	209.1538	5.0425	592500	FALSE
5610	0	210.15709	5.0495	84000	FALSE
5613	10	510.37059	5.06	839400	TRUE
5615	0	360.18087	5.0598	191600	FALSE
5619	7	337.10494	5.0587	1174000	TRUE
5620	0	305.30353	5.0677	262700	FALSE
5621	1	315.1229	5.059	1108000	TRUE
5623	0	338.10838	5.0602	262300	FALSE
5624	3	304.3002	5.0663	1186000	TRUE
5627	0	281.2478	5.0745	410100	FALSE
5628	0	340.25458	5.0669	507700	FALSE
5629	2	339.25109	5.0728	2344000	TRUE
5630	0	332.14949	5.0652	1061000	FALSE
5631	4	317.26899	5.0782	593700	TRUE
5635	0	225.04322	5.0856	126800	FALSE
5637	0	334.29556	5.0677	274100	FALSE
5639	0	317.08998	5.0838	163300	FALSE
5640	0	338.07493	5.0885	248400	FALSE
5641	0	353.0494	5.0877	167600	FALSE
5642	0	346.13579	5.0903	162100	FALSE
5643	0	224.06316	5.0838	694900	FALSE
5644	0	224.06751	5.0841	156700	FALSE
5645	0	248.05921	5.0857	165600	FALSE
5646	1	281.05137	5.0849	292600	TRUE
5647	0	298.0819	5.083	512400	FALSE
5648	0	299.07947	5.086	330700	FALSE
5649	0	316.0926	5.0865	264900	FALSE
5650	0	333.1193	5.0852	555600	FALSE
5651	0	334.11632	5.0877	350200	FALSE
5652	7	315.09343	5.0834	1238000	TRUE
5653	7	332.11994	5.0843	2253000	TRUE
5654	9	223.06394	5.0835	4162000	TRUE
5655	0	339.07202	5.0891	161000	FALSE
5656	0	360.15144	5.0932	529100	FALSE
5657	0	338.269	5.0787	423000	FALSE
5658	0	299.06208	5.0863	206400	FALSE
5659	0	225.06075	5.0855	503500	FALSE
5661	0	271.22703	5.0822	65610	FALSE
5662	7	297.08279	5.0849	2666000	TRUE
5664	8	337.07536	5.0866	1192000	TRUE
5666	0	361.15132	5.0894	116000	FALSE
5668	0	313.16304	5.0978	1227000	FALSE
5673	0	514.39483	5.0943	88550	FALSE
5674	0	300.29004	5.1064	2998000	FALSE
5675	0	298.24606	5.1096	233200	FALSE
5676	0	426.34315	5.1038	145900	FALSE
5677	0	233.21144	5.0984	178200	FALSE
5678	7	277.23765	5.1008	283400	TRUE
5679	5	294.26423	5.1014	312900	TRUE
5680	9	315.25334	5.1082	1640000	TRUE
5687	0	297.24276	5.114	919600	FALSE
5689	14	337.23548	5.1225	4044000	TRUE
5693	2	382.3168	5.1084	234000	TRUE
5695	3	313.23763	5.1139	595400	TRUE
5699	0	367.24634	5.1237	98410	FALSE
5700	0	321.26393	5.1092	122800	FALSE
5701	0	338.29053	5.1101	261800	FALSE
5718	0	328.24855	5.1352	160300	FALSE
5721	2	282.27946	5.138	775100	TRUE
5722	0	356.2796	5.138	110400	FALSE
5731	5	341.35302	5.1574	4973000	TRUE
5734	0	340.25472	5.1646	648800	FALSE
5736	0	310.31079	5.172	173500	FALSE
5737	0	341.25059	5.1559	154200	FALSE
5739	5	381.24356	5.1668	131300	TRUE
5740	3	334.29554	5.166	631700	TRUE
5742	0	361.23388	5.1636	166800	FALSE
5743	20	339.25109	5.167	2823000	TRUE
5744	7	330.33701	5.1761	789200	TRUE
5745	0	331.34048	5.177	162800	FALSE
5747	0	757.50789	5.1717	127200	FALSE
5748	0	281.24781	5.1667	435900	FALSE
5749	0	317.26895	5.1687	551400	FALSE
5751	10	332.27985	5.1699	1135000	TRUE
5752	0	397.37029	5.1712	129700	FALSE
5753	0	315.09366	5.171	154800	FALSE
5755	0	360.15143	5.1668	72860	FALSE
5756	1	440.4216	5.1728	238800	TRUE
5757	6	417.34642	5.1734	986400	TRUE
5758	0	418.3499	5.1721	249000	FALSE
5759	11	395.36371	5.1736	4435000	TRUE
5760	0	433.31957	5.1793	79620	FALSE
5761	0	396.3672	5.1718	1168000	FALSE
5762	0	299.25841	5.171	488900	FALSE
5770	0	413.26674	5.203	188300	FALSE
5772	0	358.2953	5.1991	145500	FALSE
5777	2	367.24626	5.2057	90750	TRUE
5780	3	200.201	5.207	649500	TRUE
5782	28	286.31076	5.2113	2687000	TRUE
5783	0	287.31412	5.2119	511200	FALSE
5788	1	413.07354	5.2267	86320	TRUE
5789	0	296.29517	5.2149	183100	FALSE
5795	1	293.13575	5.2277	525400	TRUE
5797	1	337.07543	5.2313	142900	TRUE
5798	0	317.21029	5.2318	102800	FALSE
5799	0	243.2879	5.2392	187400	FALSE
5802	12	242.28452	5.2412	1002000	TRUE
5807	5	349.27341	5.2475	316800	TRUE
5812	3	351.28773	5.2769	256200	TRUE
5819	0	251.2009	5.2921	127100	FALSE
5829	0	325.23728	5.2913	145300	FALSE
5833	2	344.31637	5.3001	172500	TRUE
5835	2	195.17449	5.2949	69920	TRUE
5836	3	332.27992	5.2962	1247000	TRUE
5838	0	300.25376	5.3	172300	FALSE
5839	0	211.10956	5.3055	65380	FALSE
5840	0	222.15729	5.3112	74450	FALSE
5841	0	484.38516	5.3052	64810	FALSE
5842	10	328.3214	5.3079	1298000	TRUE
5845	0	165.09118	5.3102	296800	FALSE
5848	0	221.15395	5.3063	477200	FALSE
5849	0	316.24862	5.307	273200	FALSE
5850	5	337.23587	5.3051	2507000	TRUE
5853	0	265.21655	5.3261	88240	FALSE
5856	6	238.18048	5.3063	218700	TRUE
5857	0	219.17467	5.3117	113200	FALSE
5858	0	243.13589	5.3104	85710	FALSE
5859	0	266.21187	5.3111	114700	FALSE
5860	0	287.20058	5.3308	96480	FALSE
5862	1	354.26419	5.325	233800	TRUE
5863	0	329.32481	5.3071	285200	FALSE
5864	0	310.3108	5.309	294600	FALSE
5865	6	298.34721	5.3251	483200	TRUE
5866	4	349.23569	5.3133	191700	TRUE
5869	0	440.35898	5.3174	86820	FALSE
5871	0	311.22197	5.3267	690700	FALSE
5873	0	267.23217	5.3269	86850	FALSE
5874	0	356.27981	5.3291	247500	FALSE
5876	7	319.22631	5.3321	631900	TRUE
5877	0	321.24225	5.338	171500	FALSE
5878	0	290.19738	5.3312	116300	FALSE
5880	0	396.33262	5.3216	77140	FALSE
5882	1	189.12751	5.3263	274700	TRUE
5883	11	333.20401	5.335	1359000	TRUE
5884	0	337.07545	5.3212	71060	FALSE
5885	5	328.24853	5.3394	559700	TRUE
5887	0	330.33701	5.3193	1010000	FALSE
5888	0	413.07364	5.3309	63660	FALSE
5892	4	372.27483	5.3296	415000	TRUE
5895	0	293.21118	5.3323	1299000	FALSE
5903	0	309.20623	5.3616	572000	FALSE
5905	0	355.36877	5.3504	233300	FALSE
5906	0	275.20086	5.3552	266400	FALSE
5907	4	366.30037	5.3576	1220000	TRUE
5908	22	267.17228	5.3617	1162000	TRUE
5909	0	268.1756	5.3585	154200	FALSE
5911	1	402.35822	5.3679	117100	TRUE
5912	0	741.50387	5.3663	145700	FALSE
5915	0	739.49743	5.369	1329000	FALSE
5917	0	395.2785	5.3699	117700	FALSE
5919	0	740.5009	5.3695	585500	FALSE
5921	0	735.54588	5.3689	192300	FALSE
5922	1	309.24178	5.3662	479400	TRUE
5923	2	734.54216	5.3721	458700	TRUE
5926	3	399.35864	5.365	507600	TRUE
5930	0	344.22832	5.3731	552200	FALSE
5931	0	255.23232	5.3742	123300	FALSE
5936	0	755.47031	5.3708	79680	FALSE
5939	9	377.26709	5.4024	455900	TRUE
5940	0	297.24279	5.3713	503100	FALSE
5941	23	303.2322	5.3721	11660000	TRUE
5943	0	298.24611	5.3715	97650	FALSE
5946	0	314.26931	5.3826	99320	FALSE
5947	0	286.23801	5.3863	109200	FALSE
5950	0	337.07583	5.3877	70800	FALSE
5951	0	528.41151	5.3924	60780	FALSE
5953	1	327.07843	5.3891	285700	TRUE
5955	1	191.08565	5.3946	414200	TRUE
5957	2	279.10189	5.3937	495700	TRUE
5961	0	332.33157	5.4016	528900	FALSE
5972	0	311.31417	5.4221	643900	FALSE
5974	0	484.3851	5.4089	123500	FALSE
5975	1	440.35909	5.4163	211300	TRUE
5982	11	328.32136	5.4181	10600000	TRUE
5983	0	321.24226	5.4157	275800	FALSE
5984	0	563.0905	5.4177	81210	FALSE
5990	4	330.33701	5.4188	1914000	TRUE
5994	9	214.21674	5.4156	470000	TRUE
5995	1	441.2997	5.4283	419600	TRUE
5997	7	310.31077	5.4266	3290000	TRUE
5998	8	396.33253	5.4283	308200	TRUE
6000	3	338.26902	5.4251	481500	TRUE
6001	6	322.27267	5.4194	179900	TRUE
6014	15	308.27989	5.4348	542200	TRUE
6015	0	342.30069	5.4231	322600	FALSE
