num_files	year	N
355	2020	89
355	2021	181
355	2022	171
355	2023	2
355	2024	44
356	2014	106
356	2015	3
356	2016	26
356	2017	65
356	2018	34
356	2019	19
356	2020	92
356	2021	184
356	2022	171
356	2023	1
356	2024	44
357	2014	108
357	2015	3
357	2016	27
357	2017	63
357	2018	35
357	2019	18
357	2020	92
357	2021	182
357	2022	170
357	2023	2
357	2024	47
358	2014	109
358	2015	3
358	2016	28
358	2017	64
358	2018	33
358	2019	21
358	2020	92
358	2021	181
358	2022	169
358	2023	2
358	2024	43
359	2014	106
359	2015	3
359	2016	27
359	2017	63
359	2018	35
359	2019	19
359	2020	94
359	2021	184
359	2022	177
359	2023	2
359	2024	42
360	2014	110
360	2015	3
360	2016	29
360	2017	64
360	2018	31
360	2019	20
360	2020	93
360	2021	182
360	2022	165
360	2023	2
360	2024	45
361	2014	107
361	2015	3
361	2016	26
361	2017	65
361	2018	33
361	2019	20
361	2020	93
361	2021	182
361	2022	169
361	2023	2
361	2024	46
362	2014	108
362	2015	3
362	2016	28
362	2017	64
362	2018	33
362	2019	19
362	2020	93
362	2021	180
362	2022	165
362	2023	3
362	2024	45
363	2014	112
363	2015	3
363	2016	28
363	2017	63
363	2018	34
363	2019	19
363	2020	91
363	2021	184
363	2022	166
363	2023	3
363	2024	44
364	2014	107
364	2015	3
364	2016	28
364	2017	63
364	2018	34
364	2019	21
364	2020	93
364	2021	181
364	2022	172
364	2023	2
364	2024	46
365	2014	113
365	2015	3
365	2016	27
365	2017	63
365	2018	34
365	2019	19
365	2020	93
365	2021	182
365	2022	171
365	2023	3
365	2024	44
366	2014	108
366	2015	3
366	2016	27
366	2017	63
366	2018	33
366	2019	20
366	2020	93
366	2021	183
366	2022	177
366	2023	4
366	2024	45
367	2014	108
367	2015	3
367	2016	27
367	2017	63
367	2018	35
367	2019	19
367	2020	91
367	2021	185
367	2022	171
367	2023	1
367	2024	45
368	2014	108
368	2015	3
368	2016	28
368	2017	64
368	2018	31
368	2019	17
368	2020	94
368	2021	183
368	2022	172
368	2023	3
368	2024	43
369	2014	102
369	2015	3
369	2016	28
369	2017	64
369	2018	35
369	2019	19
369	2020	94
369	2021	180
369	2022	175
369	2023	2
369	2024	48
370	2014	111
370	2015	3
370	2016	28
370	2017	64
370	2018	33
370	2019	21
370	2020	92
370	2021	181
370	2022	170
370	2023	4
370	2024	45
371	2014	108
371	2015	3
371	2016	27
371	2017	65
371	2018	32
371	2019	19
371	2020	92
371	2021	184
371	2022	173
371	2023	2
371	2024	45
372	2014	106
372	2015	3
372	2016	28
372	2017	63
372	2018	32
372	2019	18
372	2020	90
372	2021	181
372	2022	168
372	2023	3
372	2024	42
373	2014	110
373	2015	3
373	2016	27
373	2017	65
373	2018	32
373	2019	18
373	2020	91
373	2021	180
373	2022	170
373	2023	3
373	2024	46
374	2014	110
374	2015	3
374	2016	27
374	2017	65
374	2018	33
374	2019	20
374	2020	93
374	2021	185
374	2022	170
374	2023	2
374	2024	45
375	2014	113
375	2015	3
375	2016	28
375	2017	65
375	2018	34
375	2019	19
375	2020	94
375	2021	185
375	2022	172
375	2023	2
375	2024	45
376	2014	111
376	2015	3
376	2016	28
376	2017	63
376	2018	35
376	2019	19
376	2020	91
376	2021	182
376	2022	173
376	2023	3
376	2024	48
377	2014	112
377	2015	3
377	2016	27
377	2017	65
377	2018	32
377	2019	19
377	2020	91
377	2021	185
377	2022	171
377	2023	3
377	2024	47
378	2014	112
378	2015	3
378	2016	28
378	2017	63
378	2018	34
378	2019	20
378	2020	90
378	2021	184
378	2022	175
378	2023	2
378	2024	47
379	2014	104
379	2015	3
379	2016	27
379	2017	63
379	2018	32
379	2019	19
379	2020	93
379	2021	178
379	2022	168
379	2023	2
379	2024	48
380	2014	107
380	2015	3
380	2016	26
380	2017	63
380	2018	33
380	2019	20
380	2020	92
380	2021	182
380	2022	174
380	2023	2
380	2024	43
381	2014	108
381	2015	3
381	2016	27
381	2017	63
381	2018	33
381	2019	19
381	2020	92
381	2021	184
381	2022	171
381	2023	3
381	2024	46
382	2014	110
382	2015	3
382	2016	28
382	2017	65
382	2018	33
382	2019	20
382	2020	92
382	2021	182
382	2022	172
382	2023	2
382	2024	48
383	2014	108
383	2015	3
383	2016	27
383	2017	64
383	2018	32
383	2019	18
383	2020	93
383	2021	182
383	2022	171
383	2023	1
383	2024	47
384	2014	108
384	2015	3
384	2016	27
384	2017	65
384	2018	35
384	2019	20
384	2020	90
384	2021	182
384	2022	173
384	2023	3
384	2024	46
385	2014	109
385	2015	3
385	2016	28
385	2017	64
385	2018	34
385	2019	21
385	2020	91
385	2021	185
385	2022	173
385	2023	3
385	2024	48
386	2014	110
386	2015	3
386	2016	29
386	2017	63
386	2018	33
386	2019	20
386	2020	92
386	2021	181
386	2022	175
386	2023	2
386	2024	44
387	2014	107
387	2015	3
387	2016	28
387	2017	63
387	2018	34
387	2019	21
387	2020	95
387	2021	180
387	2022	173
387	2023	1
387	2024	47
388	2014	110
388	2015	3
388	2016	28
388	2017	63
388	2018	33
388	2019	20
388	2020	91
388	2021	184
388	2022	173
388	2023	2
388	2024	45
389	2014	112
389	2015	3
389	2016	28
389	2017	63
389	2018	31
389	2019	20
389	2020	93
389	2021	182
389	2022	173
389	2023	2
389	2024	47
390	2014	106
390	2015	3
390	2016	27
390	2017	63
390	2018	34
390	2019	19
390	2020	93
390	2021	181
390	2022	177
390	2023	3
390	2024	47
391	2014	109
391	2015	3
391	2016	28
391	2017	64
391	2018	33
391	2019	20
391	2020	93
391	2021	182
391	2022	170
391	2023	2
391	2024	48
392	2014	115
392	2015	3
392	2016	26
392	2017	63
392	2018	34
392	2019	19
392	2020	93
392	2021	184
392	2022	171
392	2023	2
392	2024	46
393	2014	106
393	2015	3
393	2016	28
393	2017	65
393	2018	35
393	2019	20
393	2020	94
393	2021	185
393	2022	175
393	2023	2
393	2024	46
394	2014	110
394	2015	3
394	2016	28
394	2017	65
394	2018	34
394	2019	20
394	2020	93
394	2021	181
394	2022	175
394	2023	2
394	2024	46
395	2014	110
395	2015	3
395	2016	26
395	2017	63
395	2018	32
395	2019	20
395	2020	94
395	2021	185
395	2022	171
395	2023	2
395	2024	44
396	2014	109
396	2015	3
396	2016	27
396	2017	63
396	2018	33
396	2019	19
396	2020	94
396	2021	177
396	2022	175
396	2023	1
396	2024	44
397	2014	110
397	2015	3
397	2016	26
397	2017	64
397	2018	33
397	2019	19
397	2020	94
397	2021	181
397	2022	171
397	2023	1
397	2024	48
398	2014	108
398	2015	3
398	2016	27
398	2017	64
398	2018	32
398	2019	20
398	2020	93
398	2021	180
398	2022	177
398	2023	3
398	2024	45
399	2014	113
399	2015	3
399	2016	27
399	2017	64
399	2018	34
399	2019	19
399	2020	94
399	2021	182
399	2022	172
399	2023	1
399	2024	44
400	2014	112
400	2015	3
400	2016	27
400	2017	64
400	2018	34
400	2019	21
400	2020	90
400	2021	187
400	2022	173
400	2023	1
400	2024	45
401	2014	109
401	2015	3
401	2016	27
401	2017	64
401	2018	34
401	2019	20
401	2020	91
401	2021	183
401	2022	173
401	2023	2
401	2024	46
402	2014	108
402	2015	3
402	2016	27
402	2017	64
402	2018	33
402	2019	20
402	2020	92
402	2021	184
402	2022	171
402	2023	1
402	2024	45
403	2014	109
403	2015	3
403	2016	29
403	2017	65
403	2018	33
403	2019	20
403	2020	92
403	2021	183
403	2022	168
403	2023	3
403	2024	46
404	2014	111
404	2015	3
404	2016	27
404	2017	65
404	2018	34
404	2019	20
404	2020	95
404	2021	188
404	2022	170
404	2023	1
404	2024	49
405	2014	107
405	2015	3
405	2016	28
405	2017	63
405	2018	35
405	2019	20
405	2020	93
405	2021	181
405	2022	171
405	2023	4
405	2024	45
406	2014	108
406	2015	3
406	2016	28
406	2017	65
406	2018	33
406	2019	20
406	2020	93
406	2021	181
406	2022	173
406	2023	2
406	2024	44
407	2014	112
407	2015	3
407	2016	27
407	2017	63
407	2018	35
407	2019	19
407	2020	92
407	2021	183
407	2022	173
407	2023	1
407	2024	47
408	2014	110
408	2015	3
408	2016	26
408	2017	64
408	2018	32
408	2019	19
408	2020	90
408	2021	186
408	2022	171
408	2023	1
408	2024	45
409	2014	107
409	2015	3
409	2016	28
409	2017	63
409	2018	35
409	2019	20
409	2020	92
409	2021	182
409	2022	175
409	2023	1
409	2024	48
410	2014	114
410	2015	3
410	2016	29
410	2017	63
410	2018	33
410	2019	19
410	2020	95
410	2021	185
410	2022	174
410	2023	3
410	2024	48
411	2014	113
411	2015	3
411	2016	27
411	2017	65
411	2018	35
411	2019	21
411	2020	92
411	2021	183
411	2022	175
411	2023	3
411	2024	49
412	2014	108
412	2015	3
412	2016	27
412	2017	63
412	2018	35
412	2019	20
412	2020	94
412	2021	184
412	2022	173
412	2023	3
412	2024	47
413	2014	106
413	2015	3
413	2016	26
413	2017	64
413	2018	34
413	2019	20
413	2020	92
413	2021	182
413	2022	171
413	2023	2
413	2024	48
414	2014	109
414	2015	3
414	2016	27
414	2017	64
414	2018	34
414	2019	19
414	2020	94
414	2021	186
414	2022	176
414	2023	4
414	2024	49
415	2014	112
415	2015	3
415	2016	27
415	2017	64
415	2018	34
415	2019	19
415	2020	93
415	2021	181
415	2022	168
415	2023	1
415	2024	47
416	2014	114
416	2015	3
416	2016	29
416	2017	63
416	2018	34
416	2019	20
416	2020	94
416	2021	184
416	2022	170
416	2023	3
416	2024	46
417	2014	108
417	2015	3
417	2016	27
417	2017	64
417	2018	32
417	2019	18
417	2020	92
417	2021	184
417	2022	172
417	2023	3
417	2024	47
418	2014	110
418	2015	3
418	2016	27
418	2017	64
418	2018	35
418	2019	21
418	2020	93
418	2021	184
418	2022	172
418	2023	2
418	2024	46
419	2014	113
419	2015	3
419	2016	29
419	2017	64
419	2018	34
419	2019	20
419	2020	93
419	2021	183
419	2022	171
419	2023	2
419	2024	48
420	2014	109
420	2015	3
420	2016	29
420	2017	63
420	2018	33
420	2019	19
420	2020	92
420	2021	178
420	2022	172
420	2023	2
420	2024	45
421	2014	107
421	2015	3
421	2016	27
421	2017	63
421	2018	32
421	2019	20
421	2020	94
421	2021	182
421	2022	173
421	2023	4
421	2024	48
422	2014	113
422	2015	3
422	2016	27
422	2017	64
422	2018	34
422	2019	19
422	2020	91
422	2021	182
422	2022	173
422	2023	3
422	2024	48
423	2014	109
423	2015	3
423	2016	26
423	2017	65
423	2018	32
423	2019	21
423	2020	94
423	2021	185
423	2022	172
423	2023	4
423	2024	44
424	2014	111
424	2015	3
424	2016	27
424	2017	64
424	2018	35
424	2019	20
424	2020	91
424	2021	186
424	2022	173
424	2023	3
424	2024	47
425	2014	106
425	2015	3
425	2016	27
425	2017	65
425	2018	34
425	2019	20
425	2020	93
425	2021	184
425	2022	175
425	2023	1
425	2024	47
426	2014	111
426	2015	3
426	2016	27
426	2017	63
426	2018	35
426	2019	19
426	2020	94
426	2021	179
426	2022	169
426	2023	1
426	2024	48
427	2014	109
427	2015	3
427	2016	28
427	2017	64
427	2018	33
427	2019	21
427	2020	93
427	2021	183
427	2022	175
427	2023	2
427	2024	49
428	2014	107
428	2015	3
428	2016	28
428	2017	64
428	2018	34
428	2019	19
428	2020	92
428	2021	183
428	2022	170
428	2023	2
428	2024	44
429	2014	110
429	2015	3
429	2016	27
429	2017	64
429	2018	35
429	2019	19
429	2020	96
429	2021	182
429	2022	172
429	2023	2
429	2024	45
430	2014	113
430	2015	3
430	2016	26
430	2017	63
430	2018	32
430	2019	19
430	2020	95
430	2021	183
430	2022	172
430	2023	2
430	2024	47
431	2014	111
431	2015	3
431	2016	28
431	2017	65
431	2018	34
431	2019	19
431	2020	91
431	2021	182
431	2022	175
431	2023	2
431	2024	47
432	2014	115
432	2015	3
432	2016	27
432	2017	63
432	2018	34
432	2019	19
432	2020	91
432	2021	184
432	2022	176
432	2023	2
432	2024	47
433	2014	112
433	2015	3
433	2016	28
433	2017	64
433	2018	34
433	2019	20
433	2020	91
433	2021	183
433	2022	174
433	2023	2
433	2024	48
434	2014	113
434	2015	3
434	2016	28
434	2017	64
434	2018	34
434	2019	20
434	2020	93
434	2021	181
434	2022	169
434	2023	2
434	2024	47
435	2014	110
435	2015	3
435	2016	27
435	2017	63
435	2018	33
435	2019	19
435	2020	95
435	2021	184
435	2022	173
435	2023	3
435	2024	46
436	2014	110
436	2015	3
436	2016	27
436	2017	65
436	2018	35
436	2019	18
436	2020	94
436	2021	181
436	2022	169
436	2023	2
436	2024	47
437	2014	115
437	2015	3
437	2016	26
437	2017	64
437	2018	34
437	2019	19
437	2020	93
437	2021	184
437	2022	172
437	2023	2
437	2024	47
438	2014	106
438	2015	3
438	2016	29
438	2017	64
438	2018	34
438	2019	19
438	2020	92
438	2021	184
438	2022	173
438	2023	2
438	2024	45
439	2014	110
439	2015	3
439	2016	28
439	2017	65
439	2018	34
439	2019	19
439	2020	93
439	2021	187
439	2022	170
439	2023	3
439	2024	44
440	2014	109
440	2015	3
440	2016	26
440	2017	63
440	2018	35
440	2019	20
440	2020	89
440	2021	183
440	2022	176
440	2023	2
440	2024	47
441	2014	112
441	2015	3
441	2016	28
441	2017	65
441	2018	33
441	2019	21
441	2020	94
441	2021	185
441	2022	176
441	2023	3
441	2024	47
442	2014	109
442	2015	3
442	2016	27
442	2017	65
442	2018	33
442	2019	19
442	2020	93
442	2021	179
442	2022	171
442	2023	2
442	2024	46
443	2014	107
443	2015	3
443	2016	27
443	2017	64
443	2018	35
443	2019	19
443	2020	91
443	2021	181
443	2022	172
443	2023	2
443	2024	48
444	2014	111
444	2015	3
444	2016	27
444	2017	63
444	2018	34
444	2019	20
444	2020	93
444	2021	186
444	2022	174
444	2023	4
444	2024	45
445	2014	110
445	2015	3
445	2016	27
445	2017	65
445	2018	35
445	2019	19
445	2020	94
445	2021	187
445	2022	176
445	2023	2
445	2024	46
446	2014	113
446	2015	3
446	2016	28
446	2017	64
446	2018	33
446	2019	21
446	2020	94
446	2021	184
446	2022	173
446	2023	2
446	2024	47
447	2014	109
447	2015	3
447	2016	28
447	2017	65
447	2018	35
447	2019	19
447	2020	92
447	2021	184
447	2022	174
447	2023	3
447	2024	46
448	2014	111
448	2015	3
448	2016	29
448	2017	62
448	2018	34
448	2019	20
448	2020	91
448	2021	185
448	2022	172
448	2023	2
448	2024	46
449	2014	113
449	2015	3
449	2016	26
449	2017	63
449	2018	33
449	2019	19
449	2020	92
449	2021	181
449	2022	173
449	2023	2
449	2024	48
450	2014	111
450	2015	3
450	2016	28
450	2017	64
450	2018	33
450	2019	21
450	2020	93
450	2021	179
450	2022	174
450	2023	2
450	2024	47
451	2014	114
451	2015	3
451	2016	28
451	2017	65
451	2018	34
451	2019	19
451	2020	92
451	2021	186
451	2022	176
451	2023	2
451	2024	47
452	2014	113
452	2015	3
452	2016	29
452	2017	65
452	2018	33
452	2019	20
452	2020	91
452	2021	184
452	2022	175
452	2023	2
452	2024	47
453	2014	114
453	2015	3
453	2016	27
453	2017	64
453	2018	33
453	2019	19
453	2020	96
453	2021	187
453	2022	174
453	2023	2
453	2024	50
454	2014	108
454	2015	3
454	2016	27
454	2017	64
454	2018	34
454	2019	20
454	2020	94
454	2021	186
454	2022	172
454	2023	2
454	2024	45
455	2014	107
455	2015	3
455	2016	28
455	2017	65
455	2018	35
455	2019	21
455	2020	91
455	2021	185
455	2022	176
455	2023	1
455	2024	47
456	2014	111
456	2015	3
456	2016	26
456	2017	64
456	2018	35
456	2019	21
456	2020	94
456	2021	186
456	2022	177
456	2023	4
456	2024	47
457	2014	113
457	2015	3
457	2016	28
457	2017	64
457	2018	34
457	2019	19
457	2020	90
457	2021	181
457	2022	175
457	2023	3
457	2024	45
458	2014	113
458	2015	3
458	2016	28
458	2017	64
458	2018	35
458	2019	19
458	2020	90
458	2021	182
458	2022	172
458	2023	1
458	2024	48
459	2014	111
459	2015	3
459	2016	28
459	2017	64
459	2018	34
459	2019	21
459	2020	93
459	2021	183
459	2022	173
459	2023	2
459	2024	49
460	2014	112
460	2015	3
460	2016	28
460	2017	64
460	2018	35
460	2019	20
460	2020	93
460	2021	185
460	2022	172
460	2023	3
460	2024	48
461	2014	111
461	2015	3
461	2016	27
461	2017	64
461	2018	35
461	2019	20
461	2020	92
461	2021	185
461	2022	173
461	2023	2
461	2024	46
462	2014	113
462	2015	3
462	2016	28
462	2017	65
462	2018	33
462	2019	20
462	2020	92
462	2021	183
462	2022	177
462	2023	2
462	2024	46
463	2014	108
463	2015	3
463	2016	26
463	2017	65
463	2018	32
463	2019	19
463	2020	95
463	2021	187
463	2022	170
463	2023	1
463	2024	48
464	2014	109
464	2015	3
464	2016	27
464	2017	64
464	2018	33
464	2019	20
464	2020	94
464	2021	182
464	2022	171
464	2023	3
464	2024	47
465	2014	114
465	2015	3
465	2016	26
465	2017	65
465	2018	34
465	2019	20
465	2020	95
465	2021	184
465	2022	172
465	2023	2
465	2024	48
466	2014	107
466	2015	3
466	2016	28
466	2017	64
466	2018	33
466	2019	19
466	2020	93
466	2021	186
466	2022	175
466	2023	2
466	2024	46
467	2014	112
467	2015	3
467	2016	29
467	2017	64
467	2018	33
467	2019	21
467	2020	94
467	2021	186
467	2022	177
467	2023	3
467	2024	48
468	2014	111
468	2015	3
468	2016	29
468	2017	65
468	2018	35
468	2019	19
468	2020	93
468	2021	185
468	2022	175
468	2023	3
468	2024	47
469	2014	113
469	2015	3
469	2016	28
469	2017	65
469	2018	33
469	2019	18
469	2020	95
469	2021	181
469	2022	176
469	2023	2
469	2024	48
470	2014	109
470	2015	3
470	2016	28
470	2017	65
470	2018	34
470	2019	21
470	2020	93
470	2021	181
470	2022	177
470	2023	2
470	2024	46
471	2014	110
471	2015	3
471	2016	27
471	2017	64
471	2018	35
471	2019	20
471	2020	93
471	2021	185
471	2022	174
471	2023	3
471	2024	47
472	2014	113
472	2015	3
472	2016	28
472	2017	64
472	2018	34
472	2019	20
472	2020	94
472	2021	182
472	2022	173
472	2023	3
472	2024	46
473	2014	114
473	2015	3
473	2016	28
473	2017	63
473	2018	33
473	2019	20
473	2020	92
473	2021	182
473	2022	170
473	2023	2
473	2024	48
474	2014	109
474	2015	3
474	2016	27
474	2017	64
474	2018	33
474	2019	20
474	2020	91
474	2021	186
474	2022	173
474	2023	3
474	2024	47
475	2014	111
475	2015	3
475	2016	27
475	2017	65
475	2018	35
475	2019	21
475	2020	94
475	2021	189
475	2022	176
475	2023	3
475	2024	46
476	2014	112
476	2015	3
476	2016	27
476	2017	65
476	2018	34
476	2019	20
476	2020	92
476	2021	185
476	2022	167
476	2023	2
476	2024	46
477	2014	112
477	2015	3
477	2016	28
477	2017	64
477	2018	34
477	2019	21
477	2020	95
477	2021	184
477	2022	176
477	2023	3
477	2024	45
478	2014	112
478	2015	3
478	2016	26
478	2017	64
478	2018	34
478	2019	20
478	2020	92
478	2021	185
478	2022	172
478	2023	3
478	2024	47
479	2014	113
479	2015	3
479	2016	28
479	2017	64
479	2018	35
479	2019	19
479	2020	94
479	2021	187
479	2022	178
479	2023	3
479	2024	45
480	2014	116
480	2015	3
480	2016	28
480	2017	64
480	2018	33
480	2019	20
480	2020	94
480	2021	190
480	2022	173
480	2023	2
480	2024	48
481	2014	109
481	2015	3
481	2016	26
481	2017	64
481	2018	34
481	2019	19
481	2020	93
481	2021	185
481	2022	179
481	2023	3
481	2024	45
482	2014	113
482	2015	3
482	2016	27
482	2017	64
482	2018	35
482	2019	19
482	2020	93
482	2021	185
482	2022	169
482	2023	3
482	2024	45
483	2014	115
483	2015	3
483	2016	27
483	2017	65
483	2018	34
483	2019	20
483	2020	92
483	2021	181
483	2022	174
483	2023	3
483	2024	46
484	2014	114
484	2015	3
484	2016	27
484	2017	65
484	2018	34
484	2019	21
484	2020	95
484	2021	188
484	2022	175
484	2023	4
484	2024	48
485	2014	108
485	2015	3
485	2016	28
485	2017	65
485	2018	35
485	2019	21
485	2020	93
485	2021	186
485	2022	172
485	2023	4
485	2024	45
486	2014	117
486	2015	3
486	2016	28
486	2017	64
486	2018	34
486	2019	21
486	2020	90
486	2021	189
486	2022	175
486	2023	1
486	2024	46
487	2014	111
487	2015	3
487	2016	28
487	2017	65
487	2018	34
487	2019	20
487	2020	95
487	2021	187
487	2022	172
487	2023	3
487	2024	47
488	2014	110
488	2015	3
488	2016	26
488	2017	63
488	2018	35
488	2019	19
488	2020	93
488	2021	189
488	2022	176
488	2023	3
488	2024	50
489	2014	117
489	2015	3
489	2016	29
489	2017	64
489	2018	34
489	2019	21
489	2020	94
489	2021	182
489	2022	169
489	2023	1
489	2024	47
490	2014	110
490	2015	3
490	2016	27
490	2017	64
490	2018	33
490	2019	21
490	2020	92
490	2021	188
490	2022	176
490	2023	1
490	2024	48
491	2014	114
491	2015	3
491	2016	29
491	2017	64
491	2018	34
491	2019	19
491	2020	94
491	2021	186
491	2022	168
491	2023	2
491	2024	46
492	2014	111
492	2015	3
492	2016	27
492	2017	64
492	2018	34
492	2019	19
492	2020	95
492	2021	186
492	2022	177
492	2023	2
492	2024	45
493	2014	111
493	2015	3
493	2016	28
493	2017	65
493	2018	35
493	2019	20
493	2020	95
493	2021	188
493	2022	172
493	2023	1
493	2024	44
494	2014	112
494	2015	3
494	2016	26
494	2017	65
494	2018	33
494	2019	21
494	2020	92
494	2021	180
494	2022	175
494	2023	1
494	2024	48
495	2014	114
495	2015	3
495	2016	27
495	2017	64
495	2018	33
495	2019	20
495	2020	92
495	2021	185
495	2022	172
495	2023	4
495	2024	44
496	2014	110
496	2015	3
496	2016	27
496	2017	64
496	2018	35
496	2019	20
496	2020	94
496	2021	186
496	2022	173
496	2023	1
496	2024	47
497	2014	114
497	2015	3
497	2016	28
497	2017	63
497	2018	34
497	2019	20
497	2020	94
497	2021	183
497	2022	173
497	2023	2
497	2024	48
498	2014	110
498	2015	3
498	2016	27
498	2017	64
498	2018	34
498	2019	20
498	2020	94
498	2021	187
498	2022	176
498	2023	2
498	2024	45
499	2014	113
499	2015	3
499	2016	27
499	2017	65
499	2018	32
499	2019	21
499	2020	93
499	2021	183
499	2022	175
499	2023	4
499	2024	46
500	2014	114
500	2015	3
500	2016	27
500	2017	65
500	2018	34
500	2019	20
500	2020	92
500	2021	185
500	2022	173
500	2023	3
500	2024	49
501	2014	111
501	2015	3
501	2016	27
501	2017	65
501	2018	34
501	2019	21
501	2020	93
501	2021	187
501	2022	172
501	2023	3
501	2024	47
502	2014	113
502	2015	3
502	2016	28
502	2017	64
502	2018	34
502	2019	21
502	2020	93
502	2021	187
502	2022	177
502	2023	3
502	2024	44
503	2014	113
503	2015	3
503	2016	27
503	2017	63
503	2018	33
503	2019	21
503	2020	92
503	2021	183
503	2022	172
503	2023	1
503	2024	47
504	2014	113
504	2015	3
504	2016	27
504	2017	64
504	2018	34
504	2019	21
504	2020	93
504	2021	187
504	2022	174
504	2023	2
504	2024	49
505	2014	109
505	2015	3
505	2016	28
505	2017	65
505	2018	34
505	2019	20
505	2020	94
505	2021	184
505	2022	176
505	2023	2
505	2024	45
506	2014	112
506	2015	3
506	2016	28
506	2017	64
506	2018	34
506	2019	20
506	2020	95
506	2021	188
506	2022	176
506	2023	2
506	2024	48
507	2014	116
507	2015	3
507	2016	27
507	2017	64
507	2018	33
507	2019	20
507	2020	93
507	2021	186
507	2022	174
507	2023	3
507	2024	47
508	2014	112
508	2015	3
508	2016	27
508	2017	63
508	2018	34
508	2019	21
508	2020	95
508	2021	187
508	2022	173
508	2023	3
508	2024	50
509	2014	113
509	2015	3
509	2016	28
509	2017	65
509	2018	34
509	2019	20
509	2020	93
509	2021	186
509	2022	173
509	2023	2
509	2024	47
510	2014	115
510	2015	3
510	2016	26
510	2017	64
510	2018	34
510	2019	19
510	2020	94
510	2021	188
510	2022	179
510	2023	1
510	2024	49
511	2014	115
511	2015	3
511	2016	29
511	2017	64
511	2018	33
511	2019	20
511	2020	93
511	2021	186
511	2022	173
511	2023	1
511	2024	47
512	2014	114
512	2015	3
512	2016	28
512	2017	64
512	2018	35
512	2019	20
512	2020	93
512	2021	185
512	2022	173
512	2023	3
512	2024	47
513	2014	110
513	2015	3
513	2016	27
513	2017	64
513	2018	32
513	2019	19
513	2020	94
513	2021	185
513	2022	174
513	2023	2
513	2024	46
514	2014	114
514	2015	3
514	2016	27
514	2017	65
514	2018	34
514	2019	20
514	2020	92
514	2021	184
514	2022	172
514	2023	3
514	2024	49
515	2014	116
515	2015	3
515	2016	27
515	2017	64
515	2018	33
515	2019	19
515	2020	94
515	2021	184
515	2022	175
515	2023	2
515	2024	48
516	2014	116
516	2015	3
516	2016	28
516	2017	64
516	2018	35
516	2019	19
516	2020	93
516	2021	185
516	2022	177
516	2023	3
516	2024	47
517	2014	112
517	2015	3
517	2016	26
517	2017	64
517	2018	34
517	2019	19
517	2020	92
517	2021	182
517	2022	176
517	2023	3
517	2024	49
518	2014	114
518	2015	3
518	2016	28
518	2017	63
518	2018	35
518	2019	21
518	2020	94
518	2021	184
518	2022	174
518	2023	3
518	2024	49
519	2014	112
519	2015	3
519	2016	27
519	2017	64
519	2018	34
519	2019	21
519	2020	95
519	2021	186
519	2022	173
519	2023	2
519	2024	44
520	2014	116
520	2015	3
520	2016	28
520	2017	65
520	2018	33
520	2019	19
520	2020	93
520	2021	185
520	2022	173
520	2023	4
520	2024	45
521	2014	113
521	2015	3
521	2016	28
521	2017	64
521	2018	34
521	2019	20
521	2020	93
521	2021	188
521	2022	177
521	2023	1
521	2024	49
522	2014	111
522	2015	3
522	2016	27
522	2017	65
522	2018	33
522	2019	21
522	2020	93
522	2021	189
522	2022	179
522	2023	2
522	2024	44
523	2014	113
523	2015	3
523	2016	27
523	2017	65
523	2018	35
523	2019	21
523	2020	95
523	2021	189
523	2022	179
523	2023	3
523	2024	44
524	2014	112
524	2015	3
524	2016	28
524	2017	64
524	2018	34
524	2019	21
524	2020	95
524	2021	187
524	2022	175
524	2023	2
524	2024	47
525	2014	114
525	2015	3
525	2016	28
525	2017	65
525	2018	33
525	2019	20
525	2020	92
525	2021	187
525	2022	179
525	2023	1
525	2024	48
526	2014	115
526	2015	3
526	2016	27
526	2017	65
526	2018	34
526	2019	19
526	2020	96
526	2021	185
526	2022	171
526	2023	3
526	2024	47
527	2014	113
527	2015	3
527	2016	26
527	2017	65
527	2018	33
527	2019	20
527	2020	94
527	2021	187
527	2022	175
527	2023	2
527	2024	48
528	2014	115
528	2015	3
528	2016	26
528	2017	64
528	2018	35
528	2019	20
528	2020	94
528	2021	187
528	2022	176
528	2023	1
528	2024	49
529	2014	113
529	2015	3
529	2016	28
529	2017	63
529	2018	35
529	2019	21
529	2020	94
529	2021	185
529	2022	174
529	2023	3
529	2024	48
530	2014	113
530	2015	3
530	2016	28
530	2017	65
530	2018	35
530	2019	21
530	2020	93
530	2021	188
530	2022	175
530	2023	3
530	2024	46
531	2014	112
531	2015	3
531	2016	27
531	2017	64
531	2018	35
531	2019	21
531	2020	93
531	2021	187
531	2022	172
531	2023	2
531	2024	48
532	2014	110
532	2015	3
532	2016	27
532	2017	64
532	2018	33
532	2019	20
532	2020	90
532	2021	183
532	2022	175
532	2023	3
532	2024	48
533	2014	114
533	2015	3
533	2016	27
533	2017	64
533	2018	33
533	2019	21
533	2020	92
533	2021	188
533	2022	174
533	2023	2
533	2024	45
534	2014	112
534	2015	3
534	2016	28
534	2017	65
534	2018	33
534	2019	21
534	2020	96
534	2021	182
534	2022	174
534	2023	1
534	2024	47
535	2014	109
535	2015	3
535	2016	27
535	2017	65
535	2018	35
535	2019	20
535	2020	93
535	2021	186
535	2022	175
535	2023	1
535	2024	49
536	2014	113
536	2015	3
536	2016	27
536	2017	65
536	2018	34
536	2019	19
536	2020	96
536	2021	186
536	2022	174
536	2023	3
536	2024	48
537	2014	118
537	2015	3
