id_number,rtime,mz,kp,interim_id,isotope,modification,ion_relation
14060,388.22568,301.154752853685,,,,,
14061,388.280982,320.168633685527,kp1545_318.158,root@318.158,13C 1,M+H+,"13C 1,M+H+"
14062,388.284156,319.165322353771,kp1545_318.158,root@318.158,M0,M+H+,"M0,M+H+"
14063,388.4145,227.12783466289,,,,,
14064,388.41651,417.181059799383,,,,,
14065,390.30552,610.332026851473,kp1544_608.3214,root@608.3214,13C 1,M+H+,"13C 1,M+H+"
14066,388.15812,398.138806853096,,,,,
14067,388.45725,267.120330824384,,,,,
14068,388.517676,191.106650982446,,,,,
14069,388.69062,209.117251526022,,,,,
14070,388.48668,262.164955759629,,,,,
14071,388.902138,250.141341130596,,,,,
14072,388.19694,364.223231674678,,,,,
14073,388.76322,181.122308783157,,,,,
14074,388.991718,403.076614860738,kp1546_401.0659,root@401.0659,13C 1,M+H+,"13C 1,M+H+"
14075,388.970916,228.159454121373,,,,,
14076,389.09346,424.05508492167,,,,,
14077,389.1003,402.073121672226,kp1546_401.0659,root@401.0659,M0,M+H+,"M0,M+H+"
14078,387.54672,274.20143701565,,,,,
14079,389.38032,961.89649700437,,,,,
14080,389.57046,961.645528795649,,,,,
14081,386.24532,484.301927856172,,,,,
14082,389.753778,307.165327733812,kp1547_302.1634,root@302.1634,37Cl 2,M+H+,"37Cl 2,M+H+"
14083,390.51759,254.993997912115,,,,,
14084,385.37352,608.316544382421,kp1530_606.3057,root@606.3057,13C 1,M+H+,"13C 1,M+H+"
14086,389.89128,343.163062424654,,,,,
14087,390.04038,252.090758673396,,,,,
14088,390.1713,458.29028962588,,,,,
14089,390.17898,303.170408653008,kp1547_302.1634,root@302.1634,M0,M+H+,"M0,M+H+"
14090,390.17028,453.249839360742,,,,,
14091,390.52014,486.223598327969,,,,,
14092,390.842712,180.101884716349,,,,,
14093,391.96734,664.396880737569,,,,,
14094,390.858678,673.411997770441,kp1548_671.4015,root@671.4015,13C 1,M+H+,"13C 1,M+H+"
14095,394.47015,399.189306098501,,,,,
14096,389.407542,606.369757743335,,,,,
14097,390.60702,672.408905064669,kp1548_671.4015,root@671.4015,M0,M+H+,"M0,M+H+"
14098,391.600542,673.913395690271,kp1550_671.9031,root@671.9031,13C 1,M+H+,"13C 1,M+H+"
14099,390.24444,468.249494539446,kp1549_467.2423,root@467.2423,M0,M+H+,"M0,M+H+"
14100,391.24674,663.895632338033,,,,,
14101,389.451258,469.252969706152,kp1549_467.2423,root@467.2423,13C 1,M+H+,"13C 1,M+H+"
14102,390.975978,672.910620595286,kp1550_671.9031,root@671.9031,M0,M+H+,"M0,M+H+"
14103,390.41004,304.173738482861,kp1547_302.1634,root@302.1634,13C 1,M+H+,"13C 1,M+H+"
14105,389.50407,217.081184324044,,,,,
14106,390.899736,489.314546931121,,,,,
14107,391.05363,441.246047321884,,,,,
14108,390.995922,489.816286703748,,,,,
14109,390.99936,480.801235470504,,,,,
14110,395.555076,471.268635267198,kp1551_469.2579,root@469.2579,13C 1,M+H+,"13C 1,M+H+"
14112,392.03988,470.265145282534,,,,,
14113,391.76886,652.402797938082,kp1554_649.3886,root@649.3886,13C 2,M+H+,"13C 2,M+H+"
14114,391.56747,633.871015468874,,,,,
14115,391.65468,633.36925989947,,,,,
14116,391.5591,596.176425515023,,,,,
14117,391.680996,641.882612308078,kp1552_640.8752,root@640.8752,M0,M+H+,"M0,M+H+"
14118,391.70457,642.384258192737,,,,,
14119,391.6506,652.873549480802,,,,,
14120,391.7898,642.885753722826,kp1552_640.8752,root@640.8752,13C 1,M+H+,"13C 1,M+H+"
14121,391.76817,653.375273170312,,,,,
14122,391.975968,561.845841483577,,,,,
14123,391.7658,650.897505282096,kp1553_649.8902,root@649.8902,M0,M+H+,"M0,M+H+"
14124,392.027604,571.362287191353,kp1555_569.3518,root@569.3518,13C 1,M+H+,"13C 1,M+H+"
14125,391.79601,651.399103338645,kp1554_649.3886,root@649.3886,13C 1,M+H+,"13C 1,M+H+"
14126,391.82046,650.395802704482,kp1554_649.3886,root@649.3886,M0,M+H+,"M0,M+H+"
14127,391.79556,651.900820232756,kp1553_649.8902,root@649.8902,13C 1,M+H+,"13C 1,M+H+"
14128,390.180762,279.051669886162,,,,,
14129,391.81452,664.412271051032,,,,,
14130,392.13684,570.359230930915,kp1555_569.3518,root@569.3518,M0,M+H+,"M0,M+H+"
14131,392.22234,531.826813319909,,,,,
14132,391.875402,155.125994533864,kp1556_153.1154,root@153.1154,13C 1,M+H+,"13C 1,M+H+"
14133,392.15052,570.860844793587,,,,,
14134,392.3379,531.325129656304,,,,,
14135,392.36208,176.104594925408,,,,,
14136,391.96584,163.132882242112,,,,,
14137,392.81142,154.122652767429,kp1556_153.1154,root@153.1154,M0,M+H+,"M0,M+H+"
14138,392.283498,111.039072073941,,,,,
14139,395.303478,378.21088092877,,,,,
14140,397.46994,335.160274707277,,,,,
14142,397.38384,303.134015287547,,,,,
14143,393.84714,333.062907464309,,,,,
14144,393.91056,311.080954196093,,,,,
14145,388.62768,607.31287927873,,,,,
14146,396.12093,216.195876959677,,,,,
14147,394.65471,369.224927880273,,,,,
14148,394.180896,455.26549244003,,,,,
14149,394.677858,277.047181088298,,,,,
14150,394.458216,307.115277191428,,,,,
14151,393.225462,628.382881871732,,,,,
14152,394.417878,267.122819720268,,,,,
14153,394.587,256.068592891331,kp1558_254.058,root@254.058,13C 1,M+H+,"13C 1,M+H+"
14154,394.6779,249.112201333247,,,,,
14155,394.56339,255.065234774583,kp1558_254.058,root@254.058,M0,M+H+,"M0,M+H+"
14156,396.911202,399.189404539374,,,,,
14157,394.76217,418.212675805488,kp1559_417.2055,root@417.2055,M0,M+H+,"M0,M+H+"
14158,394.6914,419.216165948721,kp1559_417.2055,root@417.2055,13C 1,M+H+,"13C 1,M+H+"
14159,394.843398,685.90874432706,,,,,
14160,397.42704,686.409748054111,,,,,
14161,394.8438,694.421965653863,kp1561_693.4146,root@693.4146,M0,M+H+,"M0,M+H+"
14162,395.71644,695.425090984239,kp1561_693.4146,root@693.4146,13C 1,M+H+,"13C 1,M+H+"
14163,394.95624,468.307031949491,,,,,
14164,395.213502,694.923655393539,kp1562_693.9161,root@693.9161,M0,M+H+,"M0,M+H+"
14165,395.50128,695.926542486255,kp1562_693.9161,root@693.9161,13C 1,M+H+,"13C 1,M+H+"
14166,395.577,687.709922944182,,,,,
14167,394.329984,202.077731994734,,,,,
14168,395.614188,825.050548179906,,,,,
14169,395.53074,1031.06163728809,,,,,
14170,395.495196,687.54290095977,,,,,
14171,395.60142,825.251030194566,,,,,
14172,395.595504,1031.56252002278,,,,,
14173,395.53062,1031.31221928248,,,,,
14174,395.45358,1030.81110848692,,,,,
14176,396.988878,468.959445699793,,,,,
14177,395.50512,824.849981782808,,,,,
14178,395.91558,655.382357036256,,,,,
14179,395.85468,664.898869095756,kp1564_662.8883,root@662.8883,13C 1,M+H+,"13C 1,M+H+"
14180,395.911218,675.388350126757,kp1563_674.3812,root@674.3812,M0,M+H+,"M0,M+H+"
14181,395.93676,663.895669312525,kp1564_662.8883,root@662.8883,M0,M+H+,"M0,M+H+"
14182,395.9934,672.910596868957,kp1565_671.9032,root@671.9032,M0,M+H+,"M0,M+H+"
14183,396.04812,672.408875610095,kp1566_671.4014,root@671.4014,M0,M+H+,"M0,M+H+"
14184,396.0663,673.913714757512,kp1565_671.9032,root@671.9032,13C 1,M+H+,"13C 1,M+H+"
14185,396.10059,673.412122870005,kp1566_671.4014,root@671.4014,13C 1,M+H+,"13C 1,M+H+"
14186,396.066342,674.886553615111,kp1567_673.8795,root@673.8795,M0,M+H+,"M0,M+H+"
14187,396.1059,664.397304761212,,,,,
14188,395.15268,164.066902271333,,,,,
14189,395.98872,674.415195249311,kp1566_671.4014,root@671.4014,13C 2,M+H+,"13C 2,M+H+"
14190,395.741844,655.884029085701,,,,,
14191,396.31536,511.327666125568,,,,,
14193,396.402282,470.265136160159,kp1551_469.2579,root@469.2579,M0,M+H+,"M0,M+H+"
14194,396.573456,454.28403875355,,,,,
14195,396.19332,686.426077788219,,,,,
14196,396.66708,511.829376391239,,,,,
14197,396.72978,592.873956498663,,,,,
14198,396.62121,454.618488666166,,,,,
14199,397.004556,592.372304603202,,,,,
14200,397.555902,198.148879261538,,,,,
14202,397.533042,553.338260100483,,,,,
14204,397.444728,553.839887699545,,,,,
14205,397.73898,262.237740471185,,,,,
14206,395.82924,609.328633416124,,,,,
14207,397.69083,720.360578864327,,,,,
14208,400.45416,639.302636678132,,,,,
14209,398.176662,612.347661449488,kp1568_610.3369,root@610.3369,13C 1,M+H+,"13C 1,M+H+"
14210,398.26686,611.344151915295,kp1568_610.3369,root@610.3369,M0,M+H+,"M0,M+H+"
14211,399.539082,399.1894105875,,,,,
14212,398.43192,613.3506825974,kp1568_610.3369,root@610.3369,13C 2,M+H+,"13C 2,M+H+"
14213,400.723344,484.302712031331,,,,,
14214,401.66937,708.422658793482,,,,,
14215,398.877156,234.206415818819,kp1569_233.1991,root@233.1991,M0,M+H+,"M0,M+H+"
14216,398.396016,303.170403907566,kp1570_302.1631,root@302.1631,M0,M+H+,"M0,M+H+"
14217,397.92204,607.312960437425,,,,,
14218,398.92446,235.209742876036,kp1569_233.1991,root@233.1991,13C 1,M+H+,"13C 1,M+H+"
14219,399.21798,716.435034844275,kp1571_715.4277,root@715.4277,M0,M+H+,"M0,M+H+"
14220,399.138822,634.295555734633,kp1573_632.2848,root@632.2848,13C 1,M+H+,"13C 1,M+H+"
14221,399.77394,717.939716571975,kp1572_715.9293,root@715.9293,13C 1,M+H+,"13C 1,M+H+"
14222,399.54906,716.936764065848,kp1572_715.9293,root@715.9293,M0,M+H+,"M0,M+H+"
14223,399.03618,717.438220239641,kp1571_715.4277,root@715.4277,13C 1,M+H+,"13C 1,M+H+"
14224,399.58266,707.921774677166,,,,,
14225,399.248316,304.173748205185,kp1570_302.1631,root@302.1631,13C 1,M+H+,"13C 1,M+H+"
14226,399.09405,633.292025071326,kp1573_632.2848,root@632.2848,M0,M+H+,"M0,M+H+"
14227,399.422436,180.101882722903,,,,,
14228,399.992322,483.969319060518,,,,,
14229,404.478636,477.959296344078,,,,,
14230,399.859284,483.634828731995,,,,,
14231,400.288296,687.41319652661,kp1560_685.4027,root@685.4027,13C 1,M+H+,"13C 1,M+H+"
14232,399.84867,458.290278667581,,,,,
14233,395.95416,218.211498196628,,,,,
14234,400.501584,420.24952676315,,,,,
14235,400.182924,697.401311615549,kp1574_696.3942,root@696.3942,M0,M+H+,"M0,M+H+"
14236,399.785556,677.395389005088,kp1563_674.3812,root@674.3812,13C 2,M+H+,"13C 2,M+H+"
14237,400.146504,694.923604885052,kp1575_693.9162,root@693.9162,M0,M+H+,"M0,M+H+"
14238,400.151196,685.908711993854,kp1576_684.9013,root@684.9013,M0,M+H+,"M0,M+H+"
14239,400.204638,686.91179522327,kp1576_684.9013,root@684.9013,13C 1,M+H+,"13C 1,M+H+"
14240,400.171878,695.425173688135,kp1577_693.4146,root@693.4146,13C 1,M+H+,"13C 1,M+H+"
14241,400.18275,695.926733351411,kp1575_693.9162,root@693.9162,13C 1,M+H+,"13C 1,M+H+"
14242,400.20606,686.410181190357,kp1560_685.4027,root@685.4027,M0,M+H+,"M0,M+H+"
14243,400.28886,696.428553757589,kp1577_693.4146,root@693.4146,13C 2,M+H+,"13C 2,M+H+"
14244,400.256736,694.421899049681,kp1577_693.4146,root@693.4146,M0,M+H+,"M0,M+H+"
14245,400.36938,696.899694508084,,,,,
14246,400.2522,708.439319917141,,,,,
14247,400.4832,468.95943491659,,,,,
14248,400.90836,622.295532101625,kp1578_620.2848,root@620.2848,13C 1,M+H+,"13C 1,M+H+"
14249,400.42146,463.283860635402,,,,,
14250,400.601862,469.293904303047,,,,,
14251,400.789776,469.62837082405,,,,,
14252,401.50206,305.186071288868,,,,,
14253,400.75473,463.618314705764,,,,,
14254,400.84179,621.292024250009,kp1578_620.2848,root@620.2848,M0,M+H+,"M0,M+H+"
14255,400.904358,468.307021949856,,,,,
14256,399.90288,677.897036884584,kp1567_673.8795,root@673.8795,13C 3,M+H+,"13C 3,M+H+"
14257,401.65704,689.878682288834,,,,,
14258,399.3102,218.211497658527,,,,,
14259,401.135016,409.233456695524,,,,,
14260,401.3154,614.385308059724,,,,,
14261,401.29482,378.210598741339,kp1581_376.2,root@376.2,13C 1,M+H+,"13C 1,M+H+"
14263,401.353398,320.168625118853,kp1579_318.158,root@318.158,13C 1,M+H+,"13C 1,M+H+"
14264,401.35104,341.147270623757,kp1557_334.1528,root@334.1528,34S 3,M+H+,"34S 3,M+H+"
14265,401.35152,319.16530669725,kp1579_318.158,root@318.158,M0,M+H+,"M0,M+H+"
14266,401.410818,301.154754947009,,,,,
14267,401.61954,1035.06674283923,kp1580_1033.0565,root@1033.0565,13C 1,M+H+,"13C 1,M+H+"
14268,401.37288,614.887140773061,,,,,
14269,401.6469,827.853617398168,,,,,
14270,401.403864,828.054154204495,,,,,
14271,401.463462,827.653118613029,,,,,
14272,401.50296,690.379977473804,,,,,
14273,401.79858,1034.0641853404,kp1580_1033.0565,root@1033.0565,M0,M+H+,"M0,M+H+"
14274,401.8977,690.212743149114,,,,,
14275,401.534016,533.340737259841,,,,,
14276,401.70891,1034.56546004792,,,,,
14277,401.70078,828.254497795146,,,,,
14278,401.729022,1034.81621496951,,,,,
14279,401.7528,1034.31458376096,,,,,
14280,401.866062,690.04580988955,,,,,
14281,401.871156,377.207234890624,kp1581_376.2,root@376.2,M0,M+H+,"M0,M+H+"
14283,401.48754,463.184180633993,,,,,
14284,402.02598,419.216057726948,kp1582_417.2054,root@417.2054,13C 1,M+H+,"13C 1,M+H+"
14285,402.021,325.175889579275,,,,,
14286,402.088536,418.212652882499,kp1582_417.2054,root@417.2054,M0,M+H+,"M0,M+H+"
14287,401.45652,533.842447190325,,,,,
14288,401.2629,722.376159050098,,,,,
14289,403.22334,830.342888374748,,,,,
14290,402.51942,473.284283290899,,,,,
14291,402.428196,575.351303170076,,,,,
14292,402.47016,406.149767985032,,,,,
14293,404.45256,739.952764676039,kp1585_737.9424,root@737.9424,13C 1,M+H+,"13C 1,M+H+"
14294,402.6414,345.133393754266,,,,,
14295,402.28128,335.160240927389,kp1557_334.1528,root@334.1528,M0,M+H+,"M0,M+H+"
14297,403.17798,739.451318397005,kp1583_737.4408,root@737.4408,13C 1,M+H+,"13C 1,M+H+"
14298,402.92016,738.448159418447,kp1583_737.4408,root@737.4408,M0,M+H+,"M0,M+H+"
14299,403.188516,738.949860918008,kp1585_737.9424,root@737.9424,M0,M+H+,"M0,M+H+"
14300,403.77366,729.934817024606,,,,,
14301,407.83686,730.436250527611,,,,,
14302,404.010456,498.644696986669,,,,,
14303,401.734488,672.408893367607,,,,,
14304,405.21438,492.969165903291,,,,,
14305,404.292,498.978975327158,,,,,
14306,402.06273,609.328476576162,,,,,
14307,404.95962,492.634665967652,,,,,
14308,403.70754,498.310226585806,,,,,
14309,404.1381,719.414459144276,,,,,
14310,404.1,699.408397625427,kp1574_696.3942,root@696.3942,13C 2,M+H+,"13C 2,M+H+"
14311,403.1706,472.28219254514,,,,,
14312,403.80192,930.154852554282,,,,,
14313,404.08578,718.441360185824,kp1588_715.4276,root@715.4276,13C 2,M+H+,"13C 2,M+H+"
14314,404.17299,718.912781666389,,,,,
14315,404.137602,484.302934972062,kp1586_483.2954,root@483.2954,M0,M+H+,"M0,M+H+"
14316,404.1594,707.921804522583,kp1587_706.9143,root@706.9143,M0,M+H+,"M0,M+H+"
14317,404.165838,716.434991131951,kp1588_715.4276,root@715.4276,M0,M+H+,"M0,M+H+"
14318,404.167758,708.423195709269,,,,,
14319,404.40864,716.936756598925,kp1589_715.9293,root@715.9293,M0,M+H+,"M0,M+H+"
14320,404.169762,717.939753577836,kp1589_715.9293,root@715.9293,13C 1,M+H+,"13C 1,M+H+"
14321,404.1954,717.438277906193,kp1588_715.4276,root@715.4276,13C 1,M+H+,"13C 1,M+H+"
14322,404.130762,708.924782176109,kp1587_706.9143,root@706.9143,13C 1,M+H+,"13C 1,M+H+"
14323,403.85022,478.628019095027,,,,,
14324,404.196798,485.286709451684,,,,,
14325,404.334756,478.29371970459,,,,,
14327,404.57028,291.195568367972,,,,,
14328,404.53809,483.634827199073,kp1590_482.6275,root@482.6275,M0,M+H+,"M0,M+H+"
14329,405.16986,379.150067869426,,,,,
14330,404.64576,483.969285967757,,,,,
14331,404.5314,484.638067698211,kp1590_482.6275,root@482.6275,13C 1,M+H+,"13C 1,M+H+"
14333,404.81766,635.307645703618,,,,,
14334,404.930076,589.302232703243,,,,,
14335,404.5512,357.181024088314,,,,,
14336,405.721524,111.039055835724,,,,,
14338,404.66151,468.307007671066,,,,,
14339,407.52138,271.172529415011,,,,,
14340,406.007682,393.224940592779,,,,,
14341,405.72633,282.101354117534,,,,,
14342,406.58388,555.353858957737,,,,,
14343,406.91352,621.717062971472,,,,,
14344,407.56668,369.224910447272,,,,,
14346,406.22097,622.051527310345,,,,,
14347,407.8848,761.464392550581,kp1591_759.4538,root@759.4538,13C 1,M+H+,"13C 1,M+H+"
14348,411.661836,761.966155840842,kp1605_759.9556,root@759.9556,13C 1,M+H+,"13C 1,M+H+"
14349,406.974162,760.962972130607,,,,,
14350,406.98582,760.461262006041,,,,,
14352,409.097898,507.310098813775,,,,,
14353,409.22553,507.644453782068,,,,,
14354,407.181384,512.985611613901,,,,,
14355,406.94814,322.184262825624,kp1592_320.1739,root@320.1739,13C 1,M+H+,"13C 1,M+H+"
14356,407.80194,513.320019562985,,,,,
14357,407.147742,400.154488121915,,,,,
14358,407.0406,321.180953951919,kp1592_320.1739,root@320.1739,M0,M+H+,"M0,M+H+"
14359,407.100564,303.17038115549,,,,,
14360,407.980758,513.654362203303,,,,,
14361,407.944422,486.959179213246,,,,,
14362,408.525,406.258920969117,,,,,
14364,408.001698,492.969210545316,,,,,
14365,407.996778,729.934816527518,kp1593_728.9273,root@728.9273,M0,M+H+,"M0,M+H+"
14366,408.038232,739.95300545125,kp1584_737.9425,root@737.9425,13C 1,M+H+,"13C 1,M+H+"
14367,408.06387,738.949865368695,kp1584_737.9425,root@737.9425,M0,M+H+,"M0,M+H+"
14368,408.066042,739.451364801044,kp1595_737.4408,root@737.4408,13C 1,M+H+,"13C 1,M+H+"
14369,410.89113,635.282092466627,,,,,
14370,408.09285,738.448140922969,kp1595_737.4408,root@737.4408,M0,M+H+,"M0,M+H+"
14371,408.169896,499.31337567834,kp1601_497.3028,root@497.3028,13C 1,M+H+,"13C 1,M+H+"
14372,408.225744,493.303537631684,,,,,
14373,414.12114,335.649317309021,,,,,
14374,408.2301,594.326055484098,kp1600_590.3098,root@590.3098,13C 3,M+H+,"13C 3,M+H+"
14375,409.6968,629.263565157851,,,,,
14376,408.23058,492.634730178168,,,,,
14377,409.735338,614.303360288584,kp1596_612.2923,root@612.2923,13C 1,M+H+,"13C 1,M+H+"
14378,409.522878,613.299849103343,kp1596_612.2923,root@612.2923,M0,M+H+,"M0,M+H+"
14379,411.179898,591.348892138684,,,,,
14380,409.70112,591.317711959186,kp1600_590.3098,root@590.3098,M0,M+H+,"M0,M+H+"
14381,409.8072,592.321199436166,kp1600_590.3098,root@590.3098,13C 1,M+H+,"13C 1,M+H+"
14382,408.285882,343.16429377065,,,,,
14383,408.291522,498.310126394792,kp1601_497.3028,root@497.3028,M0,M+H+,"M0,M+H+"
14384,408.313122,593.323544874508,kp1600_590.3098,root@590.3098,13C 2,M+H+,"13C 2,M+H+"
14385,408.324168,498.644684585465,,,,,
14387,408.343476,498.979012779459,,,,,
14388,408.09768,730.937769343924,kp1593_728.9273,root@728.9273,13C 1,M+H+,"13C 1,M+H+"
14389,408.4011,615.305584062768,kp1596_612.2923,root@612.2923,13C 2,M+H+,"13C 2,M+H+"
14390,407.99094,636.394639974835,,,,,
14392,407.71464,740.925867701649,,,,,
14393,407.931864,487.293586688674,kp1586_483.2954,root@483.2954,15N 3,M+H+,"15N 3,M+H+"
14394,408.01995,367.209254276413,,,,,
14395,412.160196,591.286498422848,,,,,
14396,408.80598,325.175874123742,kp1592_320.1739,root@320.1739,37Cl 2,M+H+,"37Cl 2,M+H+"
14397,408.908556,345.227293991254,,,,,
14398,409.24914,636.726949826819,,,,,
14400,408.272436,305.18603826088,,,,,
14401,407.75628,218.211490924907,,,,,
14402,410.33262,271.172510929401,,,,,
14403,405.388152,625.323398530435,,,,,
14404,409.638978,470.228711229128,kp1604_465.2269,root@465.2269,37Cl 2,M+H+,"37Cl 2,M+H+"
14406,410.144664,353.149711320561,,,,,
14407,410.286084,420.228342002523,,,,,
14408,410.853798,782.474448613371,,,,,
14409,410.6688,782.976074610205,,,,,
14410,412.0653,783.47754967361,kp1603_781.467,root@781.467,13C 1,M+H+,"13C 1,M+H+"
14411,411.368436,522.319841708481,,,,,
14412,411.357768,521.985566995491,,,,,
14413,411.0525,527.995445447582,,,,,
14414,410.86752,527.660992093981,,,,,
14415,411.08436,528.329775209977,,,,,
14416,415.01793,528.664279653873,kp1617_526.6537,root@526.6537,13C 1,M+H+,"13C 1,M+H+"
14417,408.872796,481.282073728339,,,,,
14418,411.371496,514.637445026054,,,,,
14419,410.882838,445.258615249397,,,,,
14420,411.523158,1205.81244709256,,,,,
14421,411.34452,466.233760064317,kp1604_465.2269,root@465.2269,M0,M+H+,"M0,M+H+"
14422,411.29658,240.159436825891,,,,,
14423,411.31758,663.302739060076,,,,,
14424,413.104818,613.287190734602,,,,,
14425,411.19569,205.12233662227,,,,,
14427,411.493722,1205.21176504757,,,,,
14428,411.689616,501.634362935422,,,,,
14429,411.65079,760.461208283199,kp1591_759.4538,root@759.4538,M0,M+H+,"M0,M+H+"
14430,411.710412,760.962890440019,kp1605_759.9556,root@759.9556,M0,M+H+,"M0,M+H+"
14431,411.73476,761.46439678084,,,,,
14432,411.921618,1205.614405429,,,,,
14433,411.859302,513.988773154276,kp1606_511.9782,root@511.9782,13C 1,M+H+,"13C 1,M+H+"
14434,411.87222,513.654330779102,,,,,
14436,411.65418,651.401836444726,,,,,
14437,411.92202,751.947955066224,,,,,
14438,411.92937,507.310137758012,,,,,
14439,412.019376,651.067929926038,,,,,
14440,411.957438,589.302402307533,,,,,
14441,411.9519,513.319994746332,,,,,
14442,411.57504,507.978711693962,,,,,
14443,411.827316,501.968940938659,,,,,
14444,413.74524,636.285558823877,kp1594_634.2749,root@634.2749,13C 1,M+H+,"13C 1,M+H+"
14445,412.012824,507.644491600606,,,,,
14446,412.035798,512.985560922341,kp1606_511.9782,root@511.9782,M0,M+H+,"M0,M+H+"
14447,412.010364,752.449507977341,,,,,
14449,411.5595,651.736725450976,,,,,
14450,412.0587,627.339091149018,,,,,
14451,413.29314,441.246159438888,,,,,
14452,414.1347,591.277373355706,,,,,
14453,412.346364,613.299798563242,kp1597_612.2926,root@612.2926,M0,M+H+,"M0,M+H+"
14454,414.70725,773.961361702943,,,,,
14455,408.552276,180.101871016946,,,,,
14457,412.699296,473.24785699889,,,,,
14458,412.75389,494.226364525108,,,,,
14459,412.752456,472.244319875739,kp1607_467.2439,root@467.2439,37Cl 2,M+H+,"37Cl 2,M+H+"
14460,413.05812,448.342247662199,,,,,
14461,411.99552,314.099956233876,,,,,
14462,414.580224,591.348925425883,,,,,
14463,412.974618,145.07602047985,,,,,
14464,413.649876,472.280527762721,,,,,
14465,414.90042,111.039042856193,,,,,
14466,413.85276,469.25716755905,kp1607_467.2439,root@467.2439,13C 1,M+H+,"13C 1,M+H+"
14467,413.782224,444.31097510054,,,,,
14468,414.1062,632.283244500775,kp1611_630.2724,root@630.2724,13C 1,M+H+,"13C 1,M+H+"
14469,413.425482,285.184908355449,,,,,
14470,414.174042,617.32165188156,kp1610_614.3081,root@614.3081,13C 2,M+H+,"13C 2,M+H+"
14471,413.84502,343.165263779117,kp1608_342.1607,root@342.1607,M0,M+H+,"M0,M+H+"
14472,414.84138,630.267471335093,kp1616_628.2565,root@628.2565,13C 1,M+H+,"13C 1,M+H+"
14473,414.947436,804.48762622124,,,,,
14474,413.879298,616.319049164694,kp1610_614.3081,root@614.3081,13C 1,M+H+,"13C 1,M+H+"
14475,415.00863,804.98910673335,,,,,
14476,413.99091,594.304903799223,kp1613_592.2943,root@592.2943,13C 1,M+H+,"13C 1,M+H+"
14477,413.90805,615.31560913655,kp1610_614.3081,root@614.3081,M0,M+H+,"M0,M+H+"
14478,413.68158,303.170345309483,,,,,
14479,414.820578,591.357964381089,kp1599_590.3505,root@590.3505,M0,M+H+,"M0,M+H+"
14480,415.192824,154.122627922566,,,,,
14481,413.932002,344.173899752979,,,,,
14483,414.0849,316.143718614181,,,,,
14484,414.014022,631.279472482895,kp1611_630.2724,root@630.2724,M0,M+H+,"M0,M+H+"
14485,414.01596,336.657163401303,,,,,
14486,414.01776,637.297838189335,kp1612_636.2906,root@636.2906,M0,M+H+,"M0,M+H+"
14487,413.945616,647.253409439,,,,,
14488,414.07746,638.301295843628,kp1612_636.2906,root@636.2906,13C 1,M+H+,"13C 1,M+H+"
14489,414.871704,592.352439033266,kp1598_590.3395,root@590.3395,13C 1,M+H+,"13C 1,M+H+"
14490,414.07392,596.342015671041,,,,,
14491,418.88046,536.660983364401,,,,,
14492,414.1014,595.339450116853,kp1598_590.3395,root@590.3395,81Br 2,M+H+,"81Br 2,M+H+"
14493,414.10374,593.364400162127,kp1599_590.3505,root@590.3505,13C 2,M+H+,"13C 2,M+H+"
14494,414.04515,593.357899534059,kp1598_590.3395,root@590.3395,13C 2,M+H+,"13C 2,M+H+"
14495,414.07578,594.367788061615,kp1599_590.3505,root@590.3505,13C 3,M+H+,"13C 3,M+H+"
14496,414.19281,593.301583720053,kp1613_592.2943,root@592.2943,M0,M+H+,"M0,M+H+"
14498,414.11802,593.33329903706,kp1598_590.3395,root@590.3395,15N 2,M+H+,"15N 2,M+H+"
14499,414.13068,594.336689001789,kp1598_590.3395,root@590.3395,15N 3,M+H+,"15N 3,M+H+"
14500,414.129384,469.310322410576,kp1614_467.2996,root@467.2996,13C 1,M+H+,"13C 1,M+H+"
14501,414.15858,468.306884426559,kp1614_467.2996,root@467.2996,M0,M+H+,"M0,M+H+"
14503,413.901816,593.307736216788,,,,,
14504,418.74813,536.995430302906,,,,,
14505,413.87646,285.159751177392,,,,,
14506,414.47394,542.336389607433,,,,,
14508,414.78048,591.342559339215,kp1598_590.3395,root@590.3395,M0,M+H+,"M0,M+H+"
14509,412.54866,344.168161368614,kp1608_342.1607,root@342.1607,13C 1,M+H+,"13C 1,M+H+"
14510,414.15216,593.373379892452,,,,,
14511,414.29928,346.164975311266,kp1608_342.1607,root@342.1607,15N 3,M+H+,"15N 3,M+H+"
14512,415.015752,542.670828374909,,,,,
14513,414.15519,593.292602209836,kp1602_590.2789,root@590.2789,13C 2,M+H+,"13C 2,M+H+"
14514,415.55808,543.005071882631,,,,,
14515,413.86305,328.668277083144,,,,,
14516,414.035628,597.34503748624,kp1598_590.3395,root@590.3395,81Br 3,M+H+,"81Br 3,M+H+"
14517,415.636938,635.282246711673,kp1594_634.2749,root@634.2749,M0,M+H+,"M0,M+H+"
14518,413.98482,337.158799823487,,,,,
14519,414.841062,665.743023790844,,,,,
14520,414.67236,591.286521723687,kp1602_590.2789,root@590.2789,M0,M+H+,"M0,M+H+"
14521,414.16656,594.361791445616,kp1598_590.3395,root@590.3395,13C 3,M+H+,"13C 3,M+H+"
14522,414.744504,666.077156387367,,,,,
14523,415.07088,666.41225180781,,,,,
14524,414.809904,592.321163529484,kp1615_590.3105,root@590.3105,13C 1,M+H+,"13C 1,M+H+"
14526,415.08738,591.317708584409,kp1615_590.3105,root@590.3105,M0,M+H+,"M0,M+H+"
