peak_id,rt,mz,intensity,homologue_id,within_series_id
12880,4.9919,271.91657,92190,0,
13067,5.2793,271.91659,87070,0,
6951,2.1038,271.98523,22970,0,
12535,4.5979,272.01014,22030,0,
9964,3.0301,272.02072,18390,0,
12737,4.8261,272.0424,16290,0,
6985,2.1067,272.05382,5530,0,
12830,4.925,272.08531,79370,0,
2418,1.2113,272.08774,82160,0,
12849,4.9502,272.09182,8250,0,
5409,1.6617,272.11025,58280,0,
5147,1.6396,272.11227,74030,0,
12925,5.0538,272.11293,19850,0,
3211,1.3287,272.11295,19890,0,
3663,1.4682,272.11296,311000,0,
5884,1.8197,272.11309,8682,0,
2216,1.1904,272.12412,1126000,0,
6944,2.0988,272.12415,18380,0,
3674,1.3215,272.12416,64590,0,
7625,2.3418,272.12416,100300,0,
8783,2.7006,272.1242,85040,0,
15226,7.7061,272.12813,37100,0,
15117,7.6048,272.12815,71040,0,
11938,4.0359,272.12823,10400,0,
13065,5.2571,272.12824,12510,0,
3561,1.3594,272.13411,75920,0,
4225,1.4611,272.13546,60140,0,
31827,13.515,272.15059,42480,0,
32044,13.5963,272.15059,38810,0,
34603,14.4789,272.15059,46890,0,
32459,13.7585,272.1506,41360,0,
34912,14.5784,272.1506,61430,0,
31356,13.3486,272.15061,25280,0,
32252,13.6884,272.15061,59680,0,
32793,13.8826,272.15061,81800,0,
33451,14.1056,272.15061,51010,0,
34363,14.3852,272.15061,70510,0,
33140,14.0042,272.15062,54780,0,
33719,14.2224,272.15062,61430,0,
33886,14.2688,272.15062,76560,0,
35035,14.6588,272.15064,52040,0,
35425,14.7076,272.15065,112700,0,
25952,11.1523,272.15598,6499,0,
3244,1.3157,272.16053,35890,0,
10394,3.2418,272.16058,42900,0,
10896,3.375,272.16058,44160,0,
11873,3.9947,272.16863,43330,0,
11735,3.8809,272.16864,55850,0,
11996,4.0941,272.16864,83540,0,
5346,1.6507,272.17177,151200,0,
4004,1.4298,272.17182,260600,0,
16864,8.8485,272.18566,7801,0,
14774,7.1788,272.18567,5858,0,
2998,1.2883,272.19696,14040,0,
29594,12.5049,272.2453,4763,0,
31212,13.2405,272.2454,4856,0,
33438,14.0957,272.25839,2788,0,
34116,14.3274,272.25841,2633,0,
30721,13.0547,272.25842,2335,0,
31599,13.4187,272.25842,3628,0,
32551,13.7858,272.25842,3921,0,
34696,14.4973,272.25843,6312,0,
32268,13.6694,272.25844,2508,0,
33028,13.9555,272.25844,3646,0,
18803,9.8304,272.25849,27460,0,
18116,9.5413,272.2585,93220,0,
35645,14.7653,272.90223,37300,0,
35559,14.7361,272.92008,15370,0,
1595,1.0583,272.94249,17240,0,
15947,8.2696,272.94449,4548,0,
16773,8.7982,272.9445,11950,0,
15778,8.1468,272.94451,4548,0,
16229,8.4756,272.94451,8533,0,
15632,8.0481,272.94453,10610,0,
16575,8.6737,272.94454,8332,0,
17028,8.945,272.94454,9139,0,
17464,9.2003,272.94454,12660,0,
16288,8.5194,272.94456,9230,0,
17291,9.0787,272.94457,10260,0,
17632,9.2595,272.94457,12220,0,
17132,9.0071,272.94458,6137,0,
35640,14.6568,272.94459,39240,0,
17771,9.327,272.94462,15290,0,
6150,1.8758,272.96962,12700,0,
12780,4.8539,273.00467,12630,0,
13032,5.2094,273.00474,14880,0,
13498,5.9053,273.03218,15330,0,
11381,3.6887,273.07209,38860,0,
6156,1.8744,273.08434,503100,0,
17687,9.306,273.10739,9342,0,
3232,1.313,273.10817,161700,0,
3880,1.4444,273.10823,138300,0,
4621,1.531,273.11221,28260,0,
4271,1.4674,273.11594,24280,0,
6026,1.8347,273.11953,7083,0,
12661,4.7118,273.12347,13970,0,
2209,1.1904,273.12745,125300,0,
15118,7.6058,273.1315,9042,0,
2550,1.2594,273.14452,381700,0,
4953,1.6325,273.14457,16010,0,
8663,2.6801,273.14457,22640,0,
5881,1.7962,273.14458,16180,0,
7026,2.054,273.14458,25180,0,
4392,1.5077,273.14459,10970,0,
9733,2.9552,273.14466,14980,0,
24123,10.6769,273.15126,12780,0,
4249,1.4647,273.15586,18370,0,
26055,11.1724,273.15974,5366,0,
22142,10.3771,273.15978,11620,0,
14058,6.47,273.15982,18180,0,
13223,5.5347,273.16728,43230,0,
9661,2.98,273.181,9438,0,
23058,10.5358,273.18487,8846,0,
17300,9.1316,273.18816,3904,0,
17757,9.3218,273.18826,3353,0,
19438,9.951,273.18831,3485,0,
22536,10.432,273.22133,6143,0,
5654,1.6821,273.22452,17390,0,
3965,1.4679,273.22457,58780,0,
4766,1.5547,273.22458,30370,0,
5123,1.6142,273.22458,281200,0,
7221,2.1954,273.22459,21590,0,
7881,2.423,273.22459,44400,0,
7416,2.2751,273.22465,32450,0,
16888,8.8622,273.25371,11460,0,
22515,10.4293,273.25371,20600,0,
31985,13.5994,273.25771,7475,0,
7242,2.2014,273.26088,45890,0,
3292,1.2944,273.2609,125800,0,
7578,2.2883,273.26095,35930,0,
4469,1.4836,273.26097,80630,0,
4929,1.5694,273.26097,95160,0,
8056,2.5015,273.26098,66300,0,
23718,10.618,273.26181,9351,0,
18294,9.6467,273.26183,15780,0,
2242,1.2023,273.88953,7899,0,
35537,14.7198,273.91691,14440,0,
12352,4.371,273.95473,3570,0,
11918,3.9967,273.95481,7056,0,
11812,3.9263,273.95492,4680,0,
6531,1.9879,274.02353,8643,0,
7304,2.2239,274.06879,29520,0,
6144,1.8737,274.08767,48550,0,
3718,1.3354,274.0922,1283000,0,
6499,1.9747,274.0922,35860,0,
4610,1.5296,274.09222,357700,0,
5574,1.7589,274.09222,23910,0,
6256,1.8319,274.09222,94530,0,
8546,2.6909,274.09224,13400,0,
3426,1.3393,274.10314,43390,0,
7574,2.3107,274.10336,11490,0,
8100,2.5095,274.10348,19850,0,
6128,1.8628,274.10468,18180,0,
8773,2.6982,274.10747,777800,0,
10924,3.4603,274.10749,175100,0,
4334,1.4716,274.11157,9819,0,
5310,1.6501,274.12858,20240,0,
7588,2.3164,274.1398,56000,0,
4529,1.5028,274.13981,52550,0,
6117,1.8601,274.13981,32460,0,
1889,1.1121,274.13982,18720,0,
8767,2.7132,274.13984,33970,0,
9300,2.755,274.13984,37950,0,
8479,2.644,274.13985,46900,0,
3124,1.2976,274.13986,10700,0,
14985,7.3951,274.14382,31480,0,
2914,1.2771,274.14786,32800,0,
2923,1.2785,274.15237,66410,0,
12851,4.9546,274.16001,12620,0,
8903,2.7631,274.17623,14280,0,
11079,3.537,274.17623,67120,0,
31846,13.5086,274.20128,377000,0,
32887,13.9169,274.20128,569000,0,
33690,14.183,274.20128,573500,0,
33246,14.0409,274.20129,162300,0,
34310,14.386,274.20129,756500,0,
34728,14.5121,274.20129,1068000,0,
32405,13.7436,274.2013,266200,0,
35098,14.5748,274.20131,830500,0,
12310,4.3769,274.20135,46960,0,
15017,7.4496,274.20135,20660,0,
35619,14.7443,274.20135,41680,0,
12427,4.4431,274.20136,78630,0,
14835,7.2298,274.20136,24030,0,
12677,4.7236,274.20137,6651,0,
12833,4.9479,274.20138,15600,0,
14078,6.4591,274.20144,76820,0,
25676,11.0699,274.21658,31230,0,
30737,13.0513,274.23765,3873,0,
30905,13.1245,274.23765,12440,0,
31700,13.461,274.23766,4697,0,
33684,14.1795,274.23766,9827,0,
30016,12.7224,274.23767,2724,0,
31417,13.356,274.23767,7689,0,
32327,13.7014,274.23767,9682,0,
32998,13.9671,274.23767,8140,0,
34356,14.3728,274.23767,6592,0,
16228,8.4536,274.23768,4980,0,
30397,12.882,274.23768,3584,0,
31983,13.6008,274.23768,5260,0,
32521,13.7596,274.23768,4628,0,
32717,13.8418,274.23768,4847,0,
33516,14.0886,274.23768,8592,0,
34145,14.3279,274.23768,6406,0,
34605,14.4651,274.23768,7379,0,
31240,13.2894,274.23769,5721,0,
35119,14.5863,274.23769,9542,0,
15761,8.1691,274.23779,12730,0,
17919,9.4303,274.24845,10530,0,
17970,9.4298,274.25426,17770,0,
17996,9.4289,274.25738,23210,0,
17998,9.4276,274.25949,38620,0,
17999,9.4298,274.26161,60910,0,
17980,9.4297,274.26473,132500,0,
17647,9.2828,274.27409,205600,0,
16762,8.795,274.2741,84500,0,
20588,10.1213,274.2741,442800,0,
23153,10.4699,274.27411,97560,0,
17986,9.4302,274.28336,130100,0,
17991,9.4289,274.28669,39090,0,
18001,9.4306,274.29039,24840,0,
17921,9.4319,274.29678,14910,0,
2085,1.1618,274.87334,1243000,0,
1585,1.0588,274.91476,9860,0,
4342,1.4775,274.98494,17520,0,
6685,2.0331,275.00752,18730,0,
2720,1.2502,275.01627,13670,0,
2006,1.1443,275.03811,89190,0,
15950,8.2524,275.03891,143800,0,
16125,8.3912,275.03891,146200,0,
14664,7.0301,275.05913,23800,0,
14661,7.0325,275.06807,19890,0,
8714,2.6972,275.0707,23830,0,
4062,1.4152,275.07375,45210,0,
3514,1.3497,275.07376,78920,0,
4679,1.5441,275.07376,45100,0,
8984,2.717,275.07518,165700,0,
9378,2.8719,275.07519,242700,0,
8577,2.6668,275.07524,116100,0,
3199,1.3079,275.09549,120100,0,
3727,1.361,275.09549,104400,0,
4602,1.5329,275.09553,30840,0,
12312,4.3394,275.10273,15390,0,
12694,4.7559,275.10273,35710,0,
12819,4.9015,275.10273,20780,0,
11429,3.7042,275.11017,15050,0,
8774,2.6976,275.11075,116100,0,
10929,3.462,275.11078,20420,0,
15817,8.1816,275.123,10630,0,
2423,1.2581,275.12382,26650,0,
3318,1.324,275.12384,108800,0,
5109,1.6129,275.12385,67960,0,
4212,1.4376,275.12389,41290,0,
12634,4.6763,275.13912,70810,0,
3738,1.3102,275.16019,47760,0,
8906,2.7392,275.16022,13240,0,
4120,1.4428,275.16024,50550,0,
6035,1.8417,275.16026,10100,0,
1924,1.1189,275.17144,36420,0,
9056,2.7732,275.19664,59930,0,
16669,8.7357,275.20053,7706,0,
15290,7.8448,275.20054,19970,0,
17316,9.113,275.20058,9101,0,
18004,9.4615,275.20058,19900,0,
18935,9.8645,275.20058,32160,0,
22078,10.264,275.20059,166700,0,
23625,10.5419,275.20059,42540,0,
19686,10.0424,275.2006,16630,0,
18559,9.7802,275.20061,16410,0,
18291,9.6577,275.20063,18430,0,
30077,12.7649,275.20457,19350,0,
31278,13.2802,275.20457,13990,0,
31344,13.3319,275.20457,13120,0,
30487,12.9377,275.20458,13890,0,
31569,13.4048,275.20458,22120,0,
31928,13.5569,275.20458,18930,0,
31008,13.1654,275.20459,15470,0,
32696,13.7933,275.20459,20580,0,
33497,14.1351,275.20459,19130,0,
34173,14.339,275.20459,16900,0,
31723,13.4622,275.2046,12910,0,
32419,13.7238,275.2046,23010,0,
34424,14.4004,275.2046,14640,0,
34637,14.475,275.2046,19840,0,
35052,14.5819,275.2046,17620,0,
32953,13.9657,275.20461,29240,0,
33812,14.2234,275.20461,19100,0,
33357,14.0503,275.20462,25590,0,
24300,10.7141,275.25813,27320,0,
17966,9.4297,275.26753,17550,0,
17978,9.4302,275.27287,67630,0,
32072,13.605,275.27332,14440,0,
17987,9.4302,275.27731,3356000,0,
33786,14.2205,275.27739,7842,0,
35055,14.5913,275.27739,4666,0,
32857,13.8755,275.2774,10040,0,
31580,13.4231,275.27741,9407,0,
32110,13.6023,275.27742,14490,0,
34117,14.3163,275.27742,6610,0,
34491,14.4161,275.27742,8143,0,
17638,9.2755,275.27743,38200,0,
18870,9.8868,275.27743,485300,0,
33183,14.0069,275.27743,11260,0,
21269,10.2194,275.27745,40260,0,
32423,13.7306,275.27745,8363,0,
20648,10.1511,275.27746,38390,0,
21996,10.2995,275.27746,21400,0,
22866,10.4407,275.27751,7376,0,
16786,8.7758,275.27754,10610,0,
17975,9.4302,275.28679,16740,0,
2119,1.1605,275.87676,32270,0,
2482,1.2232,275.93456,38300,0,
12082,4.1557,276.03539,28440,0,
15944,8.252,276.04224,20730,0,
16132,8.3938,276.04225,21900,0,
9340,2.8725,276.07857,21290,0,
6009,1.8313,276.09013,58900,0,
25828,11.1049,276.09679,6135,0,
9955,3.0579,276.10782,230800,0,
6062,1.8459,276.10784,207700,0,
8752,2.6926,276.10786,967300,0,
6597,1.986,276.10787,30320,0,
7968,2.5341,276.10787,40030,0,
5308,1.6406,276.11905,37630,0,
3302,1.3191,276.11906,2598000,0,
4839,1.5328,276.11908,199500,0,
11909,4.0068,276.12311,6037,0,
9098,2.7887,276.12314,57810,0,
3745,1.4298,276.14423,54600,0,
8376,2.6791,276.14424,1960000,0,
8913,2.7695,276.15535,21090,0,
1930,1.2002,276.15543,80250,0,
3123,1.2946,276.15543,22230,0,
9263,2.8248,276.15543,14260,0,
4575,1.5214,276.15546,80390,0,
7976,2.4671,276.15546,67000,0,
14865,7.2443,276.15948,5466,0,
20434,10.1428,276.20388,44280,0,
21332,10.2575,276.204,9471,0,
29400,12.4131,276.21599,7798,0,
16975,8.9171,276.25336,20980,0,
18304,9.6253,276.28088,7019,0,
17988,9.4302,276.28091,212800,0,
19178,9.9278,276.28098,11970,0,
18592,9.7805,276.281,5817,0,
18155,9.5521,276.65909,19260,0,
29398,12.4204,276.71777,2590,0,
2088,1.1622,276.87146,277100,0,
35828,14.8836,276.89674,9463,0,
35797,14.8675,276.93442,23000,0,
1630,1.0549,276.94783,144900,0,
6977,2.1063,276.96416,49660,0,
11049,3.5435,276.98958,4017,0,
10840,3.4311,276.98968,3085,0,
16130,8.3927,277.03595,100400,0,
15948,8.2495,277.03596,89150,0,
14149,6.578,277.04718,12310,0,
5822,1.7512,277.06855,6444,0,
3939,1.3558,277.08933,143200,0,
4800,1.5845,277.08947,12200,0,
2392,1.2801,277.1031,143000,0,
3378,1.3287,277.1031,178000,0,
4482,1.4986,277.10311,99890,0,
9937,3.0583,277.11117,19640,0,
8756,2.6929,277.11119,106300,0,
6065,1.8479,277.1112,18140,0,
12390,4.399,277.11832,17140,0,
12935,5.0855,277.11836,18160,0,
2804,1.3229,277.12238,242300,0,
3967,1.3858,277.12241,68040,0,
4406,1.4319,277.12244,36290,0,
14957,7.3797,277.12827,13690,0,
2958,1.2189,277.13946,325100,0,
5418,1.666,277.13947,309500,0,
5778,1.7194,277.13948,145200,0,
5043,1.621,277.13951,216000,0,
4020,1.439,277.13954,10880,0,
16860,8.8472,277.14104,6291,0,
8425,2.6777,277.14758,245700,0,
11402,3.6992,277.15472,19180,0,
11799,3.9459,277.15476,10980,0,
12211,4.2478,277.15478,30500,0,
12422,4.4253,277.15822,32390,0,
7037,2.0715,277.17585,430600,0,
5120,1.6442,277.17991,47600,0,
21910,10.342,277.17991,7324,0,
1471,0.985,277.17993,23230,0,
19987,10.0849,277.17999,7996,0,
17088,8.9791,277.18328,12960,0,
4799,1.5684,277.1871,19200,0,
17897,9.4052,277.21608,65060,0,
15822,8.1829,277.21621,56050,0,
16437,8.5906,277.21621,36630,0,
16642,8.7234,277.21622,52570,0,
20111,10.0937,277.21622,387900,0,
18597,9.7656,277.21624,66460,0,
19194,9.9387,277.21624,111800,0,
23256,10.5308,277.21624,337600,0,
19832,10.0437,277.21625,295300,0,
17914,9.4306,277.28107,6526,0,
35627,14.7529,277.91014,37120,0,
9121,2.8004,277.96527,14480,0,
10145,3.1626,277.96527,44980,0,
35784,14.8801,277.96527,13110,0,
9849,3.0082,277.96529,21900,0,
11111,3.5562,277.96529,37940,0,
11736,3.8585,277.96529,18920,0,
10878,3.448,277.9653,26110,0,
9622,2.9526,277.96531,24210,0,
10347,3.2505,277.96531,25260,0,
11427,3.6785,277.96531,17220,0,
11612,3.7996,277.96531,20890,0,
11825,3.9627,277.96531,36150,0,
10641,3.3126,277.96533,13290,0,
4016,1.4333,277.97202,10000,0,
6767,2.0589,278.01974,31020,0,
11815,3.948,278.03126,10880,0,
12182,4.2302,278.03128,15120,0,
15953,8.2556,278.03932,12180,0,
16120,8.3936,278.03935,13030,0,
11235,3.6251,278.06359,8424,0,
9167,2.8128,278.07727,17290,0,
2619,1.2387,278.08706,131400,0,
9838,3.0283,278.08844,74340,0,
10063,3.0853,278.08848,63150,0,
2527,1.2303,278.09823,21460,0,
25186,10.9328,278.09975,10590,0,
25848,11.0954,278.09982,3566,0,
11197,3.5962,278.10193,16080,0,
11471,3.7134,278.10193,33780,0,
11941,4.0374,278.11362,26540,0,
3073,1.2917,278.12343,37140,0,
2248,1.1994,278.12344,31260,0,
3386,1.3828,278.12345,67460,0,
4111,1.4409,278.12349,280800,0,
4971,1.5608,278.12351,41530,0,
5696,1.7366,278.12354,8610,0,
6641,2.0105,278.12449,10950,0,
8748,2.6928,278.12484,70670,0,
13743,6.1295,278.13636,11900,0,
9780,3.0038,278.13878,105000,0,
10201,3.1603,278.13878,50410,0,
10521,3.2739,278.13879,24100,0,
2441,1.2266,278.14277,18480,0,
5446,1.6742,278.14281,15050,0,
12521,4.5649,278.15002,44840,0,
9371,2.875,278.15804,23580,0,
15025,7.4734,278.17513,21520,0,
6709,2.0597,278.17918,15450,0,
14052,6.4657,278.21152,17130,0,
21953,10.392,278.21956,423900,0,
15839,8.1922,278.21957,8559,0,
20102,10.0586,278.21958,89140,0,
23229,10.5405,278.21959,36610,0,
24199,10.6348,278.21959,12390,0,
20602,10.1451,278.2196,27160,0,
18954,9.9162,278.21961,22390,0,
18524,9.7706,278.21962,10790,0,
24074,10.6672,278.24793,17410,0,
6598,1.9988,278.79955,9827,0,
8022,2.485,278.79959,18650,0,
19966,10.0777,278.9033,13970,0,
19460,9.9643,278.90331,12410,0,
20697,10.1664,278.90336,5434,0,
5233,1.6445,278.98121,65300,0,
15951,8.2532,279.03297,12580,0,
16119,8.3929,279.03303,11610,0,
4666,1.5371,279.0388,77410,0,
3866,1.4125,279.03882,15220,0,
2671,1.2464,279.04757,99150,0,
14128,6.503,279.05167,5628,0,
6569,1.991,279.06463,172900,0,
6360,1.9462,279.08417,6211,0,
30061,12.7326,279.09332,5432,0,
30406,12.8875,279.09333,4332,0,
30673,13.0286,279.09333,2849,0,
32635,13.8212,279.09334,2491,0,
17967,9.4098,279.09335,9447,0,
29692,12.5692,279.09335,2447,0,
31155,13.2303,279.09335,4543,0,
31309,13.2877,279.09335,2507,0,
32016,13.5976,279.09335,2860,0,
16825,8.8228,279.09336,175200,0,
28216,11.8688,279.09336,2820,0,
28894,12.186,279.09336,2232,0,
33503,14.1219,279.09336,2281,0,
28499,11.9838,279.09337,2695,0,
34288,14.3776,279.09337,2940,0,
17027,8.8957,279.09338,19010,0,
17140,8.9856,279.09338,11790,0,
26446,11.2932,279.09338,2075,0,
26952,11.415,279.09338,2393,0,
27898,11.7355,279.09338,2721,0,
27404,11.5825,279.09339,2295,0,
17274,9.0338,279.0934,7126,0,
17496,9.2121,279.0934,4482,0,
18451,9.736,279.09341,14260,0,
19628,10.0137,279.09341,31810,0,
21864,10.307,279.09341,3389,0,
19016,9.8758,279.09342,17580,0,
20341,10.0812,279.09342,10430,0,
9823,3.0233,279.10109,48930,0,
21264,10.2623,279.1016,16530,0,
2961,1.2836,279.11873,608300,0,
14707,7.0828,279.12277,36530,0,
4127,1.4412,279.12687,12150,0,
8019,2.4956,279.134,5458,0,
9807,3.0127,279.13405,14280,0,
10423,3.3432,279.13408,799100,0,
9824,3.0835,279.14392,61090,0,
2162,1.1803,279.15511,468700,0,
26023,11.1688,279.15912,7752,0,
22716,10.4632,279.15914,547700,0,
23690,10.5537,279.15918,14330,0,
15011,7.4377,279.15925,5057,0,
11728,3.8662,279.15929,5811,0,
12532,4.6513,279.1704,17790,0,
13527,5.9212,279.1704,32300,0,
12700,4.7641,279.17041,54930,0,
10523,3.2795,279.17042,26940,0,
11934,4.0297,279.17042,17220,0,
12132,4.1769,279.17042,45920,0,
12284,4.318,279.17045,12540,0,
11174,3.5901,279.17046,12130,0,
11746,3.889,279.20677,16570,0,
18958,9.8633,279.21068,25420,0,
22427,10.4036,279.22328,19470,0,
20323,10.138,279.23187,101200,0,
15966,8.2942,279.23188,20300,0,
16197,8.5217,279.23188,49490,0,
16504,8.5664,279.23188,38090,0,
18930,9.8538,279.2319,32270,0,
25090,10.8573,279.23191,108300,0,
18515,9.7537,279.23192,67010,0,
22261,10.3153,279.23192,447100,0,
23967,10.5974,279.23192,280200,0,
20785,10.1966,279.23193,175300,0,
24617,10.7621,279.23193,202600,0,
25369,10.9838,279.23193,208100,0,
19382,9.9561,279.23195,190100,0,
19669,9.9974,279.23195,105500,0,
16824,8.8215,280.09671,27640,0,
3070,1.2952,280.10274,2662000,0,
4230,1.4341,280.10361,34190,0,
10308,3.2004,280.11805,600900,0,
11135,3.5638,280.1181,25410,0,
25708,11.0802,280.11892,9158,0,
2984,1.2836,280.12186,49850,0,
11508,3.762,280.1293,15590,0,
9143,2.7863,280.12935,12010,0,
10647,3.3416,280.13738,117600,0,
2284,1.196,280.13908,20540,0,
5359,1.6553,280.13911,1915000,0,
3384,1.3454,280.13915,64950,0,
3990,1.4276,280.13916,282100,0,
5909,1.807,280.13918,122400,0,
11743,3.8779,280.15442,33210,0,
13178,5.4704,280.15442,27400,0,
13689,6.0951,280.15442,92380,0,
11215,3.6153,280.15444,12140,0,
12444,4.4594,280.15444,19270,0,
2130,1.1814,280.15844,29530,0,
22721,10.4636,280.16245,89270,0,
19379,9.9539,280.23523,30670,0,
25461,10.9781,280.23523,34810,0,
25824,11.0718,280.23523,14030,0,
16327,8.5306,280.23524,7468,0,
22973,10.5013,280.23524,169500,0,
25026,10.8471,280.23524,11790,0,
21718,10.3102,280.23525,93950,0,
23931,10.6303,280.23525,33080,0,
27349,11.5871,280.23525,2523,0,
24656,10.7772,280.23526,28020,0,
26052,11.1689,280.23526,11510,0,
26836,11.3892,280.23526,6366,0,
27690,11.6308,280.23526,5382,0,
18519,9.7478,280.23527,12610,0,
21002,10.2321,280.2353,29100,0,
26351,11.2597,280.2635,6580,0,
23120,10.53,280.26353,54770,0,
19556,9.9782,280.26356,28890,0,
21191,10.2533,280.26356,106700,0,
2281,1.196,280.90693,4453,0,
35679,14.7743,280.93168,52800,0,
1860,1.082,280.99319,169600,0,
35585,14.7614,280.9932,98400,0,
2656,1.243,280.99546,46040,0,
29110,12.2824,281.05101,34680,0,
25503,11.0253,281.05106,11230,0,
24061,10.6682,281.05109,35870,0,
26423,11.2706,281.05111,19040,0,
27540,11.6083,281.05115,14600,0,
27057,11.4659,281.05117,11910,0,
28657,12.0469,281.05118,8339,0,
28256,11.8638,281.05122,7300,0,
29432,12.4225,281.05123,4087,0,
14653,7.0302,281.07608,34390,0,
3067,1.2949,281.10609,289400,0,
10514,3.2762,281.10679,40180,0,
8432,2.6157,281.1108,13840,0,
6196,1.8769,281.11326,9099,0,
11479,3.7434,281.11332,44360,0,
10352,3.2219,281.11347,10870,0,
15174,7.6666,281.11725,7499,0,
13486,5.8879,281.11731,63570,0,
10309,3.2004,281.12135,60700,0,
19266,9.9309,281.13843,28950,0,
5356,1.655,281.14244,234400,0,
5932,1.7698,281.14252,5102,0,
4052,1.4311,281.14256,9386,0,
12533,4.5917,281.14966,16410,0,
14044,6.4535,281.14967,39090,0,
9846,3.0311,281.1497,36100,0,
11260,3.6387,281.14971,15370,0,
7303,2.2242,281.17078,30410,0,
1946,1.1276,281.19082,17490,0,
3473,1.3419,281.19084,4758,0,
13017,5.1559,281.19599,4017,0,
31190,13.2397,281.24754,3465,0,
22452,10.4307,281.24756,267400,0,
20366,10.2085,281.24757,39480,0,
24867,10.8436,281.24758,7283,0,
18678,9.7906,281.2476,8516,0,
24599,10.7834,281.26685,4630,0,
23060,10.5331,281.26688,3756,0,
21185,10.2567,281.26689,14600,0,
22870,10.4785,281.2952,23150,0,
23570,10.5577,281.2952,22010,0,
2515,1.2288,281.94606,21760,0,
16268,8.5028,281.95483,5016,0,
17339,9.1331,281.95485,4725,0,
15594,7.9991,281.95487,2594,0,
35804,14.816,281.97893,14840,0,
35648,14.7642,281.97894,31450,0,
6925,2.0957,282.006,51140,0,
29148,12.2904,282.0508,4245,0,
2596,1.2277,282.08196,12590,0,
7650,2.3454,282.09485,17730,0,
6510,1.9815,282.0951,6910,0,
6347,1.9306,282.10071,419400,0,
6833,2.0254,282.10079,56140,0,
14341,6.7621,282.10135,9058,0,
3052,1.2942,282.10702,29080,0,
2887,1.2744,282.11838,777600,0,
3955,1.4186,282.11846,62210,0,
5444,1.6676,282.11967,11390,0,
7245,2.2044,282.11977,25750,0,
6107,1.8571,282.11979,26440,0,
7472,2.2671,282.1337,31100,0,
7702,2.3464,282.1337,13860,0,
10022,3.0932,282.13371,38800,0,
10565,3.2916,282.13372,20990,0,
9081,2.7851,282.13373,18580,0,
9375,2.904,282.13373,27020,0,
9625,2.9504,282.13374,26250,0,
24406,10.7429,282.1363,163400,0,
3873,1.3954,282.13732,11020,0,
14648,7.0319,282.17009,23800,0,
10657,3.3392,282.17012,37710,0,
32599,13.7891,282.22166,11250,0,
24941,10.8301,282.22167,273300,0,
26073,11.1775,282.22168,9845,0,
35057,14.5808,282.22168,12430,0,
26935,11.4336,282.22169,14630,0,
23637,10.5992,282.25089,55580,0,
22458,10.4216,282.25097,43060,0,
22647,10.45,282.27917,2714000,0,
25781,11.0358,282.27918,211800,0,
28336,11.9115,282.27918,12550,0,
26096,11.1334,282.27919,32860,0,
33389,14.0612,282.27919,13660,0,
24180,10.6893,282.2792,286900,0,
21205,10.2246,282.27922,519500,0,
22909,10.4852,282.3155,17680,0,
25076,10.9015,282.31561,3475,0,
24057,10.6291,282.31566,4669,0,
24413,10.7446,282.63805,58210,0,
35605,14.7245,282.89993,10410,0,
16465,8.6127,282.90505,83460,0,
17076,8.9778,282.90505,61160,0,
17420,9.1772,282.90505,84330,0,
35479,14.7407,282.90508,112600,0,
3669,1.3802,282.97957,10170,0,
17022,8.9486,282.99075,2335,0,
7223,2.1874,283.03045,43240,0,
356,0.4646,283.03046,44160,0,
1194,0.8627,283.03046,73470,0,
3791,1.4095,283.03046,55870,0,
5844,1.7791,283.03046,64450,0,
241,0.3874,283.03047,42610,0,
573,0.5658,283.03047,38950,0,
722,0.6581,283.03047,20910,0,
862,0.7072,283.03047,28840,0,
1478,0.976,283.03047,31850,0,
962,0.7538,283.03048,47070,0,
6563,2.0019,283.03048,36240,0,
3013,1.3155,283.03049,49510,0,
7665,2.3906,283.03051,65940,0,
8094,2.5005,283.03051,25280,0,
8224,2.5471,283.03051,44890,0,
8633,2.6123,283.03051,33460,0,
4779,1.5496,283.03054,41800,0,
5050,1.6092,283.04175,12050,0,
8676,2.665,283.07885,12150,0,
10240,3.1767,283.08709,268600,0,
8918,2.7464,283.09259,38610,0,
13610,5.9929,283.09656,33770,0,
6517,1.9332,283.10405,25460,0,
2886,1.2743,283.12174,71610,0,
10416,3.2123,283.12805,26430,0,
10264,3.1555,283.12807,51040,0,
9217,2.8868,283.12902,23720,0,
11455,3.7162,283.12907,10770,0,
24416,10.7459,283.13952,9835,0,
4519,1.5047,283.14015,14960,0,
9543,2.9213,283.14029,21080,0,
32087,13.6146,283.14413,82990,0,
32764,13.8611,283.14413,81130,0,
25558,11.01,283.14414,74900,0,
10877,3.4327,283.16535,77180,0,
34311,14.3822,283.17517,7659,0,
24911,10.8522,283.1752,62350,0,
24303,10.7141,283.17521,44250,0,
25642,10.9927,283.17521,34600,0,
24813,10.8307,283.22493,53330,0,
29223,12.3371,283.26317,16760,0,
33952,14.2892,283.26317,35180,0,
23453,10.577,283.2632,2373000,0,
5562,1.7186,283.26321,16850,0,
5024,1.6173,283.26322,17670,0,
23993,10.6351,283.26322,1296000,0,
27257,11.4691,283.26322,8749,0,
133,0.365,283.26323,16170,0,
321,0.4528,283.26323,21770,0,
926,0.7274,283.26323,34170,0,
551,0.5281,283.26324,22470,0,
1065,0.8032,283.26324,30940,0,
7485,2.2835,283.26324,25050,0,
759,0.6523,283.26325,32200,0,
