row ID,clique_id,clique_size,NeatMS,BlankRatio,RemovedIsos,DilutionSeries,OnlyM0,feature_group,mz,rt,max_area,Compound_Name,annotated,SpectrumID,within_series_id,homologue_id,mz_diff,origin,feature_size,NoFilter,CobinedFilters,annotated_feature
23178,-23178,1,0,1,1,1,0,-23178,419.3521,10.5277,8587,,no,,,0,,,1,1,0,no
23179,2214746_4,1,0,1,0,1,0,848,482.35599,10.5387,79690,,no,,,0,,,60,1,0,no
23180,2214745_3,2,1,1,1,1,0,848,464.34546,10.5384,316200,,no,,,0,,,60,1,0,no
23181,-23181,1,0,1,1,0,0,-23181,247.16931,10.5254,14360,,no,,,0,,,1,1,0,no
23182,2214747_3,2,0,1,1,1,1,848,507.36807,10.5347,392000,,no,,,0,,,60,1,0,no
23183,2214752_4,1,1,1,1,1,0,848,498.37899,10.5388,341100,,no,,3,200,72.058,,60,1,0,polymer
23186,-23186,1,0,1,1,0,1,-23186,756.55373,10.519,669100,PC 34:3,yes,,,0,,,1,1,0,yes
23187,-23187,1,0,1,1,0,0,-23187,678.47081,10.5495,28760,"Spectral Match to 1,2-Ditetradecanoyl-sn-glycero-3-phosphocholine from NIST14",yes,CCMSLIB00003139059,,0,,,1,1,0,yes
23188,-23188,1,0,1,1,0,0,-23188,570.54575,10.5474,7835,,no,,,0,,,1,1,0,no
23189,2214753_4,1,1,1,0,1,0,848,350.27714,10.543,11810,,no,,,0,,,60,1,0,no
23190,2214760_4,2,1,1,0,1,0,848,463.34197,10.5401,1113000,,no,,4,175,44.027,,60,1,0,polymer
23191,-23191,1,1,0,1,0,0,848,284.2221,10.5406,16930,,no,,,0,,,60,1,0,no
23192,-23192,1,1,1,1,0,0,-23192,522.3789,10.5331,59630,,no,,,0,,,1,1,0,no
23193,-23193,1,0,1,0,0,0,-23193,732.54463,10.5495,6413,,no,,,0,,,1,1,0,no
23196,-23196,1,0,1,1,1,0,-23196,462.32966,10.5306,48820,,no,,,0,,,1,1,0,no
23199,-23199,1,1,1,1,1,0,-23199,267.19554,10.5454,45190,,no,,,0,,,1,1,0,no
23200,-23200,1,1,0,0,0,0,-23200,387.33017,10.5287,113700,,no,,,0,,,1,1,0,no
23201,-23201,1,0,0,1,0,0,-23201,738.78523,10.5719,33770,,no,,,0,,,1,1,0,no
23202,-23202,1,0,0,1,0,0,-23202,878.53973,10.5528,56800,,no,,,0,,,1,1,0,no
23204,2214764_2,2,1,1,1,1,1,765,782.5688,10.5301,5055000,PC 36:4,yes,,,0,,,2,1,1,yes
23205,-23205,1,1,1,1,0,0,-23205,295.26325,10.5383,25280,,no,,,0,,,1,1,0,no
23206,2214764_2,2,1,1,0,1,0,765,783.57286,10.5264,2481000,,no,,,0,,,2,1,0,no
23207,-23207,1,1,1,1,0,0,-23207,636.42391,10.5412,23230,,no,,,0,,,1,1,0,no
23209,-23209,1,0,1,0,0,0,-23209,705.45284,10.5029,47370,,no,,,0,,,1,1,0,no
23210,2214767_5,1,1,1,1,1,1,848,349.27381,10.5402,69460,,no,,4,31,72.058,,60,1,1,polymer
23211,-23211,1,0,1,0,1,0,-23211,525.39795,10.5281,65300,,no,,,0,,,1,1,0,no
23213,2214627_3,3,1,0,1,1,0,848,330.26399,10.5297,430100,,no,,,0,,,60,1,0,no
23214,-23214,1,0,1,0,0,0,-23214,650.43805,10.5783,27820,,no,,,0,,,1,1,0,no
23215,-23215,1,1,0,0,0,0,848,450.30043,10.537,12560,,no,,,0,,,60,1,0,no
23216,-23216,1,1,1,0,0,0,-23216,358.35909,10.5181,176100,,no,,,0,,,1,1,0,no
23217,-23217,1,0,1,1,0,0,-23217,151.11175,10.5419,7449,(-)-Myrtenal CollisionEnergy:205060,yes,CCMSLIB00010125587,,0,,,1,1,0,yes
23218,-23218,1,1,1,1,0,0,-23218,298.31054,10.5201,27430,,no,,,0,,,1,1,0,no
23219,-23219,1,0,1,1,1,0,-23219,418.33163,10.5468,11250,,no,,,0,,,1,1,0,no
23220,-23220,1,1,1,0,1,0,-23220,361.30126,10.5422,14930,,no,,,0,,,1,1,0,no
23222,2214627_3,3,1,0,0,1,0,848,341.28497,10.5324,96080,lithocholic acid,yes,CCMSLIB00005435552,,0,,,60,1,0,yes
23224,-23224,1,0,1,1,1,0,-23224,496.36326,10.5384,96720,,no,,,0,,,1,1,0,no
23225,2214774_3,2,1,1,1,1,0,848,237.18495,10.5374,15810,,no,,4,79,14.016,"-[CH2]-, alkane chains, waxes, fatty acids, methylation",60,1,0,no
23226,-23226,1,0,1,1,1,0,-23226,555.36585,10.5056,37280,,no,,,0,,,1,1,0,no
23227,-23227,1,0,1,1,0,0,-23227,823.55203,10.5424,53970,,no,,,0,,,1,1,0,no
23228,2214776_4,2,1,1,1,1,1,848,359.29447,10.5425,674300,Lithocholic-acid,yes,CCMSLIB00012176791,,0,,,60,1,1,yes
23229,-23229,1,1,1,0,1,0,-23229,278.21959,10.5405,36610,,no,,,0,,,1,1,0,no
23231,-23231,1,0,1,1,0,1,-23231,622.40818,10.497,53270,,no,,,0,,,1,1,0,no
23232,2214777_4,4,1,1,1,1,0,848,195.13797,10.5412,73270,5-(6-Methyl-6-hydroxyheptyl)furan-2(5H)-one,yes,CCMSLIB00012438102,,0,,,60,1,0,yes
23233,-23233,1,0,1,1,1,0,-23233,607.45705,10.572,27360,,no,,,0,,,1,1,0,no
23235,-23235,1,1,1,1,1,0,-23235,203.17943,10.5428,8718,,no,,,0,,,1,1,0,no
23236,-23236,1,1,1,1,1,0,848,181.12228,10.5393,11560,15356-74-8,yes,CCMSLIB00012359637,,0,,,60,1,0,yes
23237,2214774_3,2,1,1,0,1,0,848,360.29787,10.5429,177500,,no,,,0,,,60,1,0,no
23238,-23238,1,0,1,1,1,0,-23238,435.31055,10.5282,55440,,no,,3,226,28.032,,1,1,0,polymer
23240,2214777_4,4,1,1,0,1,0,848,400.32119,10.5433,26280,,no,,,0,,,60,1,0,no
23241,-23241,1,1,1,1,1,0,-23241,289.21625,10.5342,7555,,no,,,0,,,1,1,0,no
23242,2214747_3,2,0,1,1,1,0,848,221.15362,10.543,134500,,no,,,0,,,60,1,0,no
23245,-23245,1,1,1,1,1,0,-23245,550.41032,10.544,161300,,no,,,0,,,1,1,0,no
23246,2214776_4,2,0,1,1,1,0,848,263.20061,10.5428,27360,Spectral Match to Lithocholic acid from NIST14,yes,CCMSLIB00003138437,,0,,,60,1,0,yes
23247,-23247,1,1,1,1,1,0,-23247,542.40535,10.5137,27280,,no,,,0,,,1,1,0,no
23248,2214760_4,2,1,1,1,1,1,848,499.37888,10.5428,174500,,no,,,0,,,60,1,1,no
23250,-23250,1,0,1,1,0,0,-23250,231.17438,10.5388,9847,,no,,,0,,,1,1,0,no
23251,2214807_2,2,1,1,1,1,1,702,326.37822,10.5415,87400,,no,,,0,,,2,1,1,no
23252,-23252,1,1,1,1,1,0,-23252,241.17986,10.5364,36860,,no,,,0,,,1,1,0,no
23253,2214857_3,3,1,0,1,0,1,848,792.65683,10.5576,60980,,no,,,0,,,60,1,0,no
23254,-23254,1,0,1,1,1,0,-23254,389.26864,10.5353,32760,,no,,,0,,,1,1,0,no
23255,-23255,1,0,1,0,1,0,-23255,757.55729,10.5394,202000,,no,,,0,,,1,1,0,no
23256,-23256,1,1,1,1,1,0,848,277.21624,10.5308,337600,"Spectral Match to 9,12-Octadecadiynoic Acid from NIST14",yes,CCMSLIB00003137723,,0,,,60,1,0,yes
23257,2199545_2,2,0,1,0,1,0,424,782.56055,10.5207,97020,,no,,,0,,,2,1,0,no
23258,2199545_2,2,1,1,0,0,0,424,780.55386,10.5243,1656000,PC 36:5,yes,,,0,,,2,1,0,yes
23260,-23260,1,0,1,0,1,0,-23260,731.54169,10.5401,79980,,no,,,0,,,1,1,0,no
23262,2214857_3,3,1,1,1,1,0,848,312.25338,10.5512,44380,Gly-C16:1,yes,CCMSLIB00011435984,,0,,,60,1,0,yes
23263,-23263,1,1,1,1,1,0,-23263,587.43076,10.5573,24580,,no,,,0,,,1,1,0,no
23265,-23265,1,1,1,0,1,0,-23265,324.27679,10.5354,17390,,no,,,0,,,1,1,0,no
23266,-23266,1,0,1,1,1,0,-23266,570.43672,10.5368,57910,,no,,,0,,,1,1,0,no
23267,-23267,1,1,0,1,0,0,-23267,302.3054,10.5057,37450,,no,,,0,,,1,1,0,no
23268,-23268,1,1,1,0,1,0,848,342.28741,10.5422,23370,,no,,,0,,,60,1,0,no
23269,-23269,1,1,0,1,0,1,-23269,297.1962,10.517,98830,Sonlicromanol,yes,CCMSLIB00012264056,,0,,,1,1,0,yes
23270,2215068_11,11,1,1,1,0,0,286,245.2264,10.5978,43070,Linoleic acid,yes,CCMSLIB00011428770,,0,,,30,1,0,yes
23271,-23271,1,1,1,1,1,0,-23271,352.24587,10.5429,14210,,no,,,0,,,1,1,0,no
23272,-23272,1,1,1,1,1,0,-23272,384.25344,10.5384,9571,,no,,,0,,,1,1,0,no
23274,2214857_3,3,1,0,0,0,0,848,793.65931,10.5575,33060,,no,,,0,,,60,1,0,no
23275,-23275,1,1,1,1,1,1,848,251.20057,10.5336,494300,Sclareolide CollisionEnergy:205060,yes,CCMSLIB00010122114,,0,,,60,1,1,yes
23276,-23276,1,0,1,1,0,0,-23276,492.40483,10.538,12860,,no,,,0,,,1,1,0,no
23279,2199694_4,1,1,1,1,1,1,848,223.16927,10.5407,536300,,no,,,0,,,60,1,1,no
23280,2199700_5,1,1,1,1,0,1,848,517.38894,10.5454,709200,,no,,4,268,28.031,"-[C2H4]-, natural alkane chains such as fatty acids",60,1,0,polymer
23282,-23282,1,1,1,1,0,1,-23282,781.55743,10.4752,789700,,no,,,0,,,1,1,0,no
23283,-23283,1,0,1,1,0,1,-23283,730.53819,10.5418,259700,PC 32:2,yes,,,0,,,1,1,0,yes
23284,-23284,1,0,0,1,0,0,-23284,345.24289,10.5296,8712,,no,,,0,,,1,1,0,no
23285,-23285,1,0,1,1,0,0,-23285,520.36311,10.5318,7692,,no,,,0,,,1,1,0,no
23287,-23287,1,1,1,1,1,0,-23287,1129.90115,10.5433,26710,,no,,,0,,,1,1,0,no
23288,-23288,1,1,0,0,0,0,-23288,330.33673,10.5322,11770000,,no,,3,121,44.026,"-[C2H4O]-; polyethylene glycol, PEG, and related components such as Tritons and Tween buffers",1,1,0,polymer
23290,-23290,1,0,1,1,1,0,-23290,553.41033,10.5492,57740,,no,,,0,,,1,1,0,no
23291,-23291,1,1,1,1,1,1,-23291,515.37335,10.5466,131100,,no,,5,241,28.032,,1,1,1,polymer
23292,-23292,1,1,1,1,1,0,-23292,506.38397,10.5544,25990,,no,,,0,,,1,1,0,no
23294,-23294,1,0,0,0,0,0,-23294,792.55344,10.5206,5029,,no,,,0,,,1,1,0,no
23296,-23296,1,1,1,1,0,1,-23296,284.33123,10.5459,1282000,,no,,,0,,,1,1,0,no
23301,-23301,1,0,1,0,0,0,-23301,910.54978,10.5092,10310,,no,,,0,,,1,1,0,no
23303,-23303,1,0,1,1,0,0,-23303,580.45749,10.578,23150,,no,,,0,,,1,1,0,no
23305,-23305,1,1,1,0,1,0,-23305,472.35054,10.4964,7579,,no,,,0,,,1,1,0,no
23306,-23306,1,1,1,1,0,1,-23306,533.38426,10.5346,383200,,no,,5,255,28.032,,1,1,0,polymer
23307,2214726_2,2,1,0,1,1,0,325,808.57593,10.5108,236400,PC(16:0/22:5); [M+H]+ C46H83N1O8P1,yes,CCMSLIB00010067780,,0,,,2,1,0,yes
23308,2214918_2,2,1,0,1,0,0,132,240.2322,10.5481,35380,,no,,,0,,,2,1,0,no
23309,-23309,1,0,1,0,1,0,-23309,438.32974,10.5287,17930,,no,,2,247,28.031,"-[C2H4]-, natural alkane chains such as fatty acids",1,1,0,polymer
23310,-23310,1,0,1,1,0,0,-23310,573.37653,10.4904,40590,,no,,,0,,,1,1,0,no
23311,-23311,1,0,1,1,1,1,-23311,398.32653,10.5549,12980,,no,,,0,,,1,1,0,no
23312,2214920_4,1,0,1,1,1,1,848,535.3996,10.5486,375700,,no,,5,124,72.058,,60,1,0,polymer
23313,-23313,1,1,1,1,0,0,-23313,407.27919,10.5342,9630,,no,,5,146,30.011,,1,1,0,polymer
23314,2214925_5,3,1,1,1,1,1,848,526.41048,10.5487,463700,,no,,,0,,,60,1,1,no
23316,-23316,1,0,1,1,0,1,-23316,704.44987,10.536,57250,,no,,,0,,,1,1,0,no
23317,2214807_2,2,1,1,0,1,0,702,327.38152,10.5457,14450,,no,,,0,,,2,1,0,no
23318,-23318,1,0,1,1,0,1,-23318,768.55375,10.5457,76100,PC 35:4,yes,,,0,,,1,1,0,yes
23319,2214928_2,2,1,1,1,0,1,905,312.32616,10.5479,1082000,,no,,,0,,,2,1,0,no
23321,-23321,1,1,1,0,1,0,848,532.36973,10.5497,187600,,no,,,0,,,60,1,0,no
23326,-23326,1,1,0,1,0,0,-23326,330.3535,10.5231,25860,,no,,,0,,,1,1,0,no
23327,-23327,1,0,0,1,0,0,-23327,331.35302,10.5456,7678,,no,,,0,,,1,1,0,no
23328,-23328,1,1,0,1,0,0,-23328,333.34639,10.5456,9302,,no,,,0,,,1,1,0,no
23329,-23329,1,1,1,0,0,0,-23329,332.33128,10.5381,48360,Spectral Match to Benzyltetradecyldimethylammonium from NIST14,yes,CCMSLIB00003136147,,0,,,1,1,0,yes
23330,-23330,1,0,1,1,0,0,-23330,623.41195,10.5498,10890,,no,,,0,,,1,1,0,no
23331,2214936_2,2,1,1,0,1,0,595,398.31355,10.5499,14330,,no,,,0,,,2,1,0,no
23332,2214921_3,1,1,1,1,1,0,848,552.42613,10.5472,240800,,no,,4,302,28.031,"-[C2H4]-, natural alkane chains such as fatty acids",60,1,0,polymer
23335,2214940_2,2,1,1,1,1,0,666,451.36137,10.5649,39800,,no,,,0,,,2,1,0,no
23336,-23336,1,0,1,0,1,0,-23336,785.57818,10.5361,20420,,no,,,0,,,1,1,0,no
23337,-23337,1,1,1,1,1,0,-23337,455.352,10.5485,62140,,no,,,0,,,1,1,0,no
23338,-23338,1,1,1,1,1,1,848,531.36632,10.5506,657600,,no,,3,310,28.031,"-[C2H4]-, natural alkane chains such as fatty acids",60,1,1,polymer
23339,2214936_2,2,1,1,1,1,1,595,397.31019,10.5426,76280,,no,,,0,,,2,1,1,no
23340,2214954_4,4,1,1,1,1,1,848,491.37327,10.5507,1549000,,no,,4,197,46.042,,60,1,1,polymer
23341,2214925_5,3,1,1,0,0,0,848,527.41334,10.5499,147300,,no,,,0,,,60,1,0,no
23342,-23342,1,1,1,1,1,1,-23342,357.27938,10.5514,148400,Spectral Match to 3.beta.-Hydroxy-5-cholenoic acid from NIST14,yes,CCMSLIB00003134721,,0,,,1,1,1,yes
23344,-23344,1,1,1,1,1,0,-23344,358.28226,10.5497,29420,,no,,,0,,,1,1,0,no
23346,2214918_2,2,1,0,1,0,0,132,230.24786,10.5514,82130,Gemcadiol,yes,CCMSLIB00012267008,,0,,,2,1,0,yes
23347,-23347,1,1,1,1,0,0,-23347,551.41367,10.5482,10880,,no,,,0,,,1,1,0,no
23348,-23348,1,0,1,1,0,0,-23348,549.37728,10.4871,48780,,no,,,0,,,1,1,0,no
23349,-23349,1,1,1,0,1,0,-23349,493.37938,10.5541,14540,,no,,,0,,,1,1,0,no
23350,-23350,1,0,1,1,0,0,-23350,203.14307,10.5288,9016,,no,,,0,,,1,1,0,no
23351,-23351,1,0,1,1,0,0,-23351,480.40495,10.558,7161,,no,,,0,,,1,1,0,no
23352,2214954_4,4,1,1,1,1,1,848,473.36263,10.552,465200,,no,,6,176,28.032,,60,1,1,polymer
23353,-23353,1,1,1,1,1,0,-23353,445.33194,10.5403,421300,,no,,3,154,72.058,,1,1,0,polymer
23354,2214923_5,1,1,1,0,1,0,848,510.38767,10.552,116400,,no,,,0,,,60,1,0,no
23355,-23355,1,0,1,1,1,0,-23355,527.33456,10.4921,47590,,no,,,0,,,1,1,0,no
23356,2214589_2,2,1,0,1,0,0,737,228.23222,10.4851,18120,,no,,,0,,,2,1,0,no
23357,-23357,1,1,1,1,1,0,-23357,573.45189,10.5771,41740,,no,,,0,,,1,1,0,no
23358,-23358,1,1,0,0,0,0,-23358,302.26907,10.5494,14110,,no,,,0,,,1,1,0,no
23359,2214959_2,2,1,1,1,1,0,537,356.36628,10.5357,36830,,no,,,0,,,2,1,0,no
23360,-23360,1,1,0,1,1,1,-23360,322.27186,10.4961,114700,,no,,,0,,,1,1,0,no
23361,-23361,1,0,1,1,0,0,-23361,500.39474,10.551,122000,,no,,,0,,,1,1,0,no
23362,-23362,1,1,1,1,1,0,-23362,303.23182,10.5551,21390,,no,,5,70,28.031,"-[C2H4]-, natural alkane chains such as fatty acids",1,1,0,polymer
23363,2214925_5,3,1,1,0,1,0,848,492.37686,10.5537,464300,,no,,,0,,,60,1,0,no
23364,-23364,1,1,1,1,0,0,117,453.29327,10.5519,24300,,no,,,0,,,3,1,0,no
23367,-23367,1,0,1,1,1,0,-23367,319.26325,10.5567,13240,,no,,3,96,54.047,,1,1,0,polymer
23368,-23368,1,0,1,1,0,0,-23368,558.38511,10.5301,29610,,no,,,0,,,1,1,0,no
23370,-23370,1,0,1,1,0,0,-23370,482.38415,10.598,9779,,no,,,0,,,1,1,0,no
23371,-23371,1,1,1,1,0,0,-23371,295.22688,10.5219,56830,"Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14",yes,CCMSLIB00003135615,,0,,,1,1,0,yes
23372,-23372,1,1,1,1,0,0,-23372,367.36842,10.5424,52850,,no,,,0,,,1,1,0,no
23373,-23373,1,1,1,1,0,0,-23373,400.37871,10.5271,11090,,no,,,0,,,1,1,0,no
23374,-23374,1,1,0,1,1,0,-23374,342.33675,10.549,48410,,no,,,0,,,1,1,0,no
23375,-23375,1,0,1,1,0,1,-23375,904.59127,10.513,167800,,no,,,0,,,1,1,0,no
23376,-23376,1,1,1,0,1,0,117,432.31631,10.5463,35210,,no,,,0,,,3,1,0,no
23377,-23377,1,0,1,0,1,0,-23377,475.37838,10.6005,23370,,no,,,0,,,1,1,0,no
23378,-23378,1,0,1,1,1,0,-23378,181.98822,10.5767,33700,,no,,,0,,,1,1,0,no
23379,-23379,1,1,1,1,0,0,-23379,594.43677,10.5536,42750,,no,,4,340,28.031,"-[C2H4]-, natural alkane chains such as fatty acids",1,1,0,polymer
23381,-23381,1,1,1,1,1,0,848,375.3259,10.5513,14520,,no,,,0,,,60,1,0,no
23382,-23382,1,1,1,1,1,0,-23382,379.28426,10.571,23810,,no,,,0,,,1,1,0,no
23383,-23383,1,0,0,0,0,0,-23383,702.56289,10.4941,327300,,no,,,0,,,1,1,0,no
23384,-23384,1,1,1,1,1,0,-23384,448.3421,10.5607,10090,,no,,,0,,,1,1,0,no
23387,-23387,1,1,0,1,0,0,-23387,462.16704,10.5569,23990,,no,,,0,,,1,1,0,no
23392,-23392,1,0,1,0,0,0,-23392,543.40584,10.536,15450,,no,,,0,,,1,1,0,no
23393,-23393,1,1,0,1,1,0,-23393,727.57507,10.502,11440,,no,,,0,,,1,1,0,no
23394,-23394,1,0,1,1,1,0,-23394,522.52489,10.5492,6790,,no,,,0,,,1,1,0,no
23395,-23395,1,1,0,1,0,0,-23395,554.17609,10.6051,8448,,no,,1,358,74.019,"-[O-Si(CH3)2]-, polysiloxane, silicone rubber polymer (typical series at m/z's 355, 429, 503, 593, 667, 741, 815)",1,1,0,polymer
23396,-23396,1,1,1,1,1,0,-23396,466.35243,10.5577,10930,,no,,,0,,,1,1,0,no
23397,-23397,1,1,0,1,0,1,-23397,354.33681,10.5404,33760,,no,,,0,,,1,1,0,no
23399,-23399,1,0,0,1,0,0,-23399,1224.34392,10.5587,4561,,no,,,0,,,1,1,0,no
23400,-23400,1,0,1,1,1,1,-23400,565.2812,10.5661,21070,,no,,,0,,,1,1,0,no
23401,-23401,1,0,1,1,1,0,-23401,578.44163,10.5503,18260,,no,,,0,,,1,1,0,no
23402,2214940_2,2,1,1,0,1,0,666,450.35787,10.5629,137100,,no,,,0,,,2,1,0,no
23403,-23403,1,0,0,0,0,0,-23403,1258.96454,10.5601,5301,,no,,,0,,,1,1,0,no
23404,-23404,1,0,1,1,1,0,-23404,605.44084,10.5424,55200,,no,,5,162,72.057,,1,1,0,polymer
23405,-23405,1,1,1,1,1,1,-23405,501.39421,10.5623,135600,,no,,,0,,,1,1,1,no
23406,-23406,1,1,0,0,0,0,-23406,358.33115,10.4866,30860,,no,,5,156,14.016,"-[CH2]-, alkane chains, waxes, fatty acids, methylation",1,1,0,no
23407,-23407,1,1,1,1,0,0,-23407,433.34241,10.5621,32820,,no,,,0,,,1,1,0,no
23408,-23408,1,1,1,1,1,0,137,109.10112,10.5524,73110,,no,,,0,,,41,1,0,no
23409,-23409,1,0,1,0,0,0,-23409,592.46576,10.604,29300,,no,,,0,,,1,1,0,no
23411,-23411,1,0,1,1,0,0,-23411,577.51926,10.5268,12860,Spectral Match to 1-Palmitoyl-2-oleoyl-sn-glycerol from NIST14,yes,CCMSLIB00003135652,,0,,,1,1,0,yes
23413,-23413,1,0,1,1,1,1,-23413,689.55935,10.536,215100,SM 33:1;2O,yes,,,0,,,1,1,0,yes
23414,-23414,1,1,1,0,1,0,-23414,345.27882,10.5616,42440,,no,,,0,,,1,1,0,no
23415,2214971_2,2,1,1,1,1,0,1047,396.21958,10.5642,37150,,no,,,0,,,2,1,0,no
23416,-23416,1,1,0,1,0,1,-23416,341.28728,10.5596,232600,,no,,,0,,,1,1,0,no
23417,-23417,1,1,1,1,1,0,-23417,161.13246,10.5625,8740,2-HYDROXYOCTANOIC ACID,yes,CCMSLIB00006679673,,0,,,1,1,0,yes
23418,-23418,1,0,1,1,0,0,-23418,405.26152,10.5392,13970,,no,,,0,,,1,1,0,no
23419,2214971_2,2,1,1,1,1,0,1047,378.20909,10.564,26810,,no,,,0,,,2,1,0,no
23420,-23420,1,1,0,1,0,0,-23420,270.25227,10.5238,46010,,no,,,0,,,1,1,0,no
23421,-23421,1,0,0,1,1,0,-23421,704.51881,10.5128,5504,,no,,,0,,,1,1,0,no
23422,2214645_3,1,1,1,1,1,0,137,149.13247,10.5646,74950,(1R)-(-)-Nopol CollisionEnergy:102040,yes,CCMSLIB00010114577,,0,,,41,1,0,yes
23423,2214972_3,1,1,1,1,1,0,137,107.08546,10.5646,31900,,no,,,0,,,41,1,0,no
23425,-23425,1,0,0,1,0,0,-23425,213.10225,10.5725,22020,,no,,,0,,,1,1,0,no
23426,2214976_3,3,1,1,1,1,0,137,205.19509,10.5575,21880,"Spectral Match to N-(8Z,11Z,14Z-Eicosatrienoyl)ethanolamine from NIST14",yes,CCMSLIB00003138680,,0,,,41,1,0,yes
23427,-23427,1,1,1,0,0,0,-23427,792.56767,10.5198,11850,,no,,,0,,,1,1,0,no
23428,2214978_4,1,1,1,0,1,0,137,375.28932,10.5692,38940,DEOXYCHOLIC ACID CollisionEnergy:205060,yes,CCMSLIB00010121706,4,87,58.042,"-[C3H6O]-; polypropylene glycol and related compounds, PPG, and related compounds",41,1,0,yes
23429,2214975_3,1,1,1,1,1,0,137,121.10113,10.5641,51160,,no,,,0,,,41,1,0,no
23430,-23430,1,1,1,1,1,0,-23430,111.08038,10.5634,17320,,no,,,0,,,1,1,0,no
23431,2214976_3,3,1,1,1,1,0,137,135.11681,10.5597,63460,18680-27-8,yes,CCMSLIB00012256894,,0,,,41,1,0,yes
23433,-23433,1,1,1,1,1,0,-23433,390.2769,10.5593,17380,,no,,,0,,,1,1,0,no
23434,-23434,1,0,1,0,0,0,-23434,566.28446,10.5941,7594,,no,,,0,,,1,1,0,no
23436,2214983_3,2,1,1,0,1,0,137,539.25659,10.5685,57140,,no,,,0,,,41,1,0,no
23438,2214986_12,6,1,1,1,1,0,137,125.09606,10.5675,23310,,no,,,0,,,41,1,0,no
23439,2214988_5,4,1,1,1,1,0,137,191.17939,10.5671,40930,"Spectral Match to 2,4,7,9-Tetramethyl-5-decyne-4,7-diol from NIST14",yes,CCMSLIB00003139804,,0,,,41,1,0,yes
23440,2214989_5,2,1,1,1,1,0,137,213.18491,10.5667,39670,,no,,,0,,,41,1,0,no
23441,2214988_5,4,1,1,1,1,0,137,285.27013,10.567,28990,,no,,,0,,,41,1,0,no
23442,2214974_5,3,1,1,1,1,0,137,195.17434,10.5568,60000,Spectral Match to trans-.DELTA.2-11-Methyldodecenoic Acid from NIST14,yes,CCMSLIB00003136740,,0,,,41,1,0,yes
23443,2214989_5,2,1,1,1,1,0,137,209.19,10.5684,51180,Spectral Match to Myristoleic acid from NIST14,yes,CCMSLIB00003134727,,0,,,41,1,0,yes
23444,-23444,1,1,1,1,0,0,-23444,631.45503,10.5527,36260,,no,,5,349,28.031,"-[C2H4]-, natural alkane chains such as fatty acids",1,1,0,polymer
23445,2214959_2,2,1,1,0,0,0,537,357.35575,10.5354,1709000,,no,,,0,,,2,1,0,no
23447,2214974_5,3,1,1,1,1,0,137,181.15867,10.5557,72230,OMEGA-HYDROXYDODECANOATE,yes,CCMSLIB00005463889,,0,,,41,1,0,yes
23448,2214928_2,2,1,1,0,0,0,905,313.32943,10.5439,218300,,no,,,0,,,2,1,0,no
23449,2214988_5,4,1,1,1,1,0,137,185.15359,10.5678,24930,Massbank:FIO00258 delta-Undecalactone,yes,CCMSLIB00000213949,,0,,,41,1,0,yes
23450,2214973_8,3,1,1,1,1,1,137,247.24205,10.5531,281900,,no,,,0,,,41,1,1,no
23451,2214976_3,3,1,1,1,1,0,137,265.25264,10.5531,1012000,"Spectral Match to 9-Octadecenamide, (Z)- from NIST14",yes,CCMSLIB00003139895,,0,,,41,1,0,yes
23452,2214973_8,3,1,1,0,1,0,137,266.25596,10.5531,188700,,no,,,0,,,41,1,0,no
23453,2214993_6,6,1,1,0,1,0,137,283.2632,10.577,2373000,Spectral Match to 3-Hydroxyoctadecanoic Acid from NIST14,yes,CCMSLIB00003140107,,0,,,41,1,0,yes
23454,2214986_12,6,1,1,1,1,0,137,139.11174,10.5674,40550,"Massbank: Isophorone|3,5,5-trimethylcyclohex-2-en-1-one",yes,CCMSLIB00005768328,,0,,,41,1,0,yes
23455,2214986_12,6,1,1,1,1,0,137,153.12738,10.5678,54090,10-HYDROXYDECANOATE,yes,CCMSLIB00005464285,,0,,,41,1,0,yes
23456,2214986_12,6,1,1,1,1,0,137,167.14302,10.5674,53150,,no,,,0,,,41,1,0,no
23457,2214993_6,6,1,1,0,1,0,137,324.28976,10.5749,52960,,no,,,0,,,41,1,0,no
23458,2214973_8,3,1,1,1,1,0,137,177.16375,10.5503,58250,"Spectral Match to 2-Butanone, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)- from NIST14",yes,CCMSLIB00003139257,,0,,,41,1,0,yes
23459,2214986_12,6,1,1,0,1,0,137,284.2665,10.5674,456900,,no,,,0,,,41,1,0,no
23460,2214974_5,3,1,1,1,1,0,137,318.30036,10.5581,24950,,no,,,0,,,41,1,0,no
23461,2214993_6,6,1,1,1,1,0,137,223.20566,10.5735,24470,Spectral Match to Farnesol from NIST14,yes,CCMSLIB00003138783,,0,,,41,1,0,yes
23462,-23462,1,0,0,1,0,0,-23462,494.49355,10.5677,5260,,no,,,0,,,1,1,0,no
23463,2214986_12,6,1,1,0,1,0,137,248.24539,10.5632,45710,,no,,,0,,,41,1,0,no
23464,-23464,1,0,1,0,1,0,-23464,530.35379,10.5042,27660,,no,,,0,,,1,1,0,no
23465,2214993_6,6,1,1,1,1,0,137,171.13794,10.575,23200,10-Hydroxydecanoic acid CollisionEnergy:102040,yes,CCMSLIB00010112504,,0,,,41,1,0,yes
