Node,clique_id
18746,2199599_2
18748,2199599_2
18752,2199602_2
18870,2199602_2
18774,2199640_3
18773,2199640_3
18788,2199639_9
18804,2199661_5
18806,2199674_5
18809,2199679_4
18797,2199665_4
18787,2199639_9
18789,2199652_4
18808,2199677_4
18791,2199661_5
18810,2199680_4
18805,2199671_5
18880,2199781_4
18780,2199655_3
18795,2199666_3
18790,2199658_3
19148,2219341_4
18851,2199688_7
18856,2199661_5
18843,2199774_7
18823,2199666_3
18872,2219341_4
18869,2199773_7
18848,2199781_4
18862,2199774_7
18845,2199677_4
18801,2199668_2
18897,2199668_2
18826,2199688_7
18817,2199685_4
19126,2199781_4
18886,2219341_4
18830,2199697_5
18836,2199770_4
19158,2200627_4
18889,2199769_5
19064,2200627_4
18906,2200627_4
19203,2199769_5
18953,2199769_5
18858,2219321_2
18863,2219321_2
18916,2219341_4
18883,2219354_3
18931,2219354_3
18919,2219354_3
19162,2200627_4
18962,2199086_32
19050,2200392_34
18974,2200571_17
18990,2200558_18
19003,2200570_19
18991,2200536_19
19042,2198885_27
19034,2200481_26
19200,2200508_28
19000,2200569_19
18989,2200508_28
19039,2200508_28
19010,2200508_28
19024,2200446_31
18997,2200558_18
18981,2200520_16
18993,2200570_19
18994,2200556_20
18986,2200571_17
18967,2199087_30
19041,2200568_17
19019,2200394_31
18983,2200571_17
19004,2200571_17
19049,2200613_6
18988,2200508_28
19001,2200613_6
19026,2200571_17
18984,2200500_26
19036,2200446_31
18996,2200571_17
19017,2200571_17
18995,2200571_17
18966,2199087_30
19025,2200565_17
19013,2200521_6
18998,2200571_17
18980,2200508_28
18973,2200508_28
18979,2200190_21
19053,2199087_30
19043,2200500_26
19021,2200605_3
19005,2200571_17
19027,2200570_19
19028,2200570_19
18992,2200571_17
19018,2200556_20
19006,2200571_17
19007,2200571_17
19051,2199082_30
19008,2200571_17
19047,2200508_28
18982,2200536_19
19037,2200613_6
19044,2200605_3
18976,2200508_28
19023,2200508_28
18985,2200562_16
18978,2200508_28
18999,2200556_20
19002,2200613_6
18987,2199087_30
18977,2197899_26
19029,2199085_30
18968,2200605_3
18972,2200165_24
18975,2200613_6
19033,2200508_28
19040,2200571_17
19156,2200613_6
19275,2200521_6
19089,2200644_2
19094,2200644_2
19107,2200658_2
19113,2200658_2
19115,2200743_9
19127,2200743_9
19120,2200742_8
19118,2200743_9
19124,2200743_9
19128,2200743_9
19117,2200743_9
19121,2200743_9
19119,2200743_9
19123,2200743_9
19198,2200813_3
19525,2201121_5
19528,2201121_5
19255,2200867_3
19274,2200943_3
19279,2200874_11
19259,2200876_10
19270,2200876_10
19262,2200876_10
19269,2200876_10
19260,2200876_10
19267,2200875_9
19264,2200872_10
19273,2200876_10
19261,2200876_10
19265,2200874_11
19268,2200876_10
19266,2200876_10
19311,2200945_5
19302,2200945_5
19283,2200944_5
19303,2200945_5
19294,2200945_5
19300,2200944_5
19292,2200910_5
19301,2200945_5
19298,2200925_6
19297,2200924_4
19319,2200947_2
19343,2200947_2
19352,2200961_5
19363,2200961_5
19354,2200961_5
19360,2200961_5
19353,2200961_5
19357,2200962_2
19605,2200962_2
19379,2200976_6
19680,2200976_6
19391,2200976_6
19382,2200976_6
19664,2200976_6
19663,2200976_6
19433,2201047_2
19785,2201047_2
19461,2201085_2
19487,2201085_2
19498,2201113_3
20033,2201113_3
20000,2201112_3
20020,2201113_3
19536,2201121_5
19526,2201121_5
19548,2201121_5
19560,2201137_2
19669,2201137_2
19632,2201184_2
19637,2201184_2
19658,2201190_2
19950,2201190_2
19759,2201248_3
19732,2201206_3
19761,2201248_3
19767,2201205_3
19737,2201245_14
20188,2201444_8
20256,2201510_5
19888,2201342_12
20198,2201445_6
19914,2201366_7
20176,2201208_3
20614,2201549_5
20249,2201210_7
20688,2201547_6
20218,2201471_8
20582,2201449_12
20195,2201358_12
20182,2201364_13
20169,2201212_9
20616,2201459_4
20233,2201485_8
20251,2201501_7
20599,2201548_6
20173,2201440_5
20651,2201449_12
20583,2212993_5
20683,2201458_4
20193,2201364_13
20235,2201486_9
20245,2201496_9
20209,2201459_4
19827,2201284_4
20532,2201566_4
19766,2201248_3
20162,2201281_3
19814,2201265_3
20102,2201265_3
20104,2201293_3
19866,2201293_3
19830,2201273_4
19823,2201272_4
19824,2201273_4
19832,2201293_3
20153,2201280_4
20136,2201283_4
20190,2201445_6
20114,2201282_3
20178,2201284_4
20200,2201449_12
19847,2201295_2
19887,2201295_2
19871,2201301_2
19900,2201301_2
19875,2201307_11
20224,2201480_3
20275,2201522_7
20269,2201303_4
20293,2201460_4
20253,2201507_6
20786,2201522_7
20294,2201306_16
20287,2201542_3
20560,2201306_16
20310,2201307_11
20282,2201539_3
20274,2201522_7
20271,2201521_4
20277,2201522_7
20252,2201504_5
20302,2201306_16
20276,2201522_7
20281,2201307_11
20272,2201522_7
20159,2201435_11
20539,2212993_5
20637,2212993_5
20219,2201478_6
20291,2201548_6
19920,2201367_2
19982,2201367_2
19926,2201368_6
19928,2201368_6
19931,2201368_6
19929,2201368_6
19930,2201368_6
19940,2201368_6
19963,2201375_3
19975,2201375_3
19964,2201374_3
19972,2201375_3
19965,2201376_2
19968,2201376_2
19988,2201391_2
19989,2201391_2
20419,2210171_10
20025,2201395_2
20028,2201395_2
20220,2201469_4
20214,2201467_3
20157,2201425_6
20191,2201446_9
20586,2212993_5
20295,2201551_5
20328,2201567_3
20344,2201427_4
20170,2201437_3
20206,2201454_3
20213,2201453_3
20199,2201440_5
20175,2201442_3
20705,2201441_3
20700,2201442_3
20710,2201442_3
20250,2201453_3
20210,2201461_3
20285,2201522_7
20228,2201467_3
20570,2212993_5
20215,2201468_3
20292,2201550_3
20308,2201567_3
20318,2201574_3
20356,2201573_3
20357,2201586_3
20332,2201574_3
20319,2201576_5
20886,2201576_5
20898,2201575_6
20910,2201576_5
20922,2201576_5
20868,2201575_6
20366,2201576_5
20363,2201589_5
20339,2201586_3
20374,2201592_3
20394,2206044_12
20399,2207313_9
20398,2207133_15
20402,2207531_16
20378,2201593_3
20483,2212983_8
20383,2201594_2
21032,2201594_2
20384,2201595_8
20404,2207594_12
20416,2209958_19
20407,2209988_15
20435,2212977_16
20392,2201597_4
20393,2205251_18
20470,2212944_21
20472,2212977_16
20449,2212977_16
20491,2211311_19
20962,2212947_12
20443,2212977_16
20408,2209961_9
20424,2211839_21
20446,2212939_19
20459,2212948_12
20469,2212977_16
20467,2212975_17
20454,2211211_20
20412,2210153_15
20473,2212977_16
20468,2212976_16
20475,2212923_5
20494,2211791_20
20465,2212977_16
20486,2212983_8
20498,2212971_20
20463,2212944_21
20425,2212784_4
20445,2212977_16
20429,2212815_20
20438,2212922_20
20490,2212977_16
20460,2212782_23
20448,2212871_13
20431,2212855_20
20487,2212782_23
20476,2212983_8
20464,2212971_20
20471,2212966_18
20461,2212977_16
20458,2212983_8
20453,2211839_21
20444,2212784_4
20482,2212782_23
20495,2212966_18
20457,2212977_16
20480,2211831_22
20455,2212782_23
20485,2212971_20
20466,2212975_17
20492,2212971_20
20442,2212977_16
20489,2212946_12
20506,2212977_16
20411,2207134_7
20430,2207085_15
20496,2210161_5
20428,2207313_9
20440,2212966_18
20434,2205922_10
20499,2212966_18
20493,2205556_7
20481,2207305_10
20397,2206046_9
20450,2207306_12
20420,2205923_8
20417,2205253_6
20422,2210197_15
20502,2205255_4
20497,2212982_8
20512,2210317_13
20694,2212983_8
20462,2212983_8
20478,2212983_8
20433,2212905_15
20474,2212924_6
20979,2212983_8
20421,2210173_6
20439,2212944_21
20426,2212787_3
20834,2212925_6
20791,2212784_4
20479,2212787_3
20537,2212992_2
20550,2212992_2
20555,2213007_2
20558,2213007_2
20576,2213008_2
20590,2213008_2
20675,2213020_2
20720,2213020_2
20733,2213035_2
20848,2213035_2
20734,2213038_5
20839,2213056_6
20783,2213056_6
20774,2213056_6
20759,2213052_5
20812,2213055_6
20842,2213056_6
20837,2213056_6
20844,2213056_6
20785,2213057_3
20874,2213057_3
20801,2213057_3
20847,2213062_2
20878,2213062_2
20869,2213067_3
20871,2213067_3
21339,2213067_3
21796,2213206_4
20987,2213111_6
21535,2213111_6
21544,2213111_6
21537,2213516_3
21529,2213516_3
21540,2213111_6
21556,2213111_6
21070,2213179_2
21071,2213179_2
21090,2213181_3
21105,2213185_3
21104,2213185_3
21879,2213185_3
21129,2213190_4
21138,2213194_3
21133,2213190_4
21137,2213194_3
21148,2213194_3
21156,2213200_3
21183,2213200_3
21659,2213200_3
21197,2213205_2
21288,2213205_2
21199,2213206_4
21208,2213206_4
21232,2213206_4
21234,2213208_2
21318,2213208_2
21259,2213212_3
21284,2213212_3
21294,2213212_3
21264,2213213_2
21326,2213213_2
21373,2213419_4
21334,2213418_5
21347,2213419_4
21452,2213512_5
21369,2213513_5
21379,2213513_5
21402,2213509_5
21453,2213513_5
21338,2213419_4
21357,2213419_4
21494,2213513_5
21923,2213510_5
21962,2213511_5
21484,2213513_5
21383,2213515_2
21392,2213515_2
21389,2213516_3
21434,2213524_5
21907,2214111_3
21890,2213524_5
21902,2214111_3
21893,2213524_5
21455,2213536_2
21505,2213536_2
21465,2213540_3
22399,2214161_3
22066,2214161_3
21519,2213555_2
21994,2213555_2
21582,2213574_2
21913,2213574_2
21676,2213803_3
21658,2213750_4
21674,2213803_3
21675,2213807_3
21668,2213771_4
22213,2214197_3
22203,2214197_3
22243,2213771_4
21670,2213772_5
21727,2213866_3
22067,2213866_3
22136,2213772_5
21704,2213834_4
21706,2213807_3
21748,2213803_3
21697,2213807_3
21695,2213834_4
21696,2213834_4
21701,2213866_3
22261,2214065_3
21725,2213880_2
21738,2213880_2
21740,2214048_3
22303,2214048_3
21782,2214048_3
21776,2214065_3
21792,2214069_4
21773,2214065_3
21805,2214074_4
21824,2214074_4
21813,2214074_4
21831,2214074_4
21847,2214084_3
21863,2214084_3
21848,2214084_3
21898,2214110_4
21901,2214110_4
21905,2214109_4
21930,2214110_4
21906,2214110_4
21912,2214111_3
21933,2214122_2
21986,2214122_2
21953,2214126_6
22114,2214174_4
22264,2214174_4
22328,2214126_6
22257,2214126_6
22288,2214174_4
23030,2214325_3
21963,2214128_2
21965,2214128_2
22010,2214145_2
22033,2214145_2
22034,2214149_3
22089,2214166_3
22149,2214166_3
22043,2214152_4
22134,2214152_4
22408,2214165_3
22130,2214152_4
22135,2214152_4
22048,2214155_3
22049,2214155_3
22120,2214155_3
22060,2214160_3
22084,2214161_3
22073,2214162_3
22085,2214162_3
22079,2214162_3
22434,2214166_3
22409,2214174_4
22151,2214189_3
22137,2214186_3
22150,2214189_3
22158,2214186_3
22154,2214189_3
22162,2214186_3
22179,2214194_2
22180,2214194_2
22223,2214197_3
22209,2214200_2
22219,2214200_2
22224,2214207_3
22846,2214206_4
22504,2214206_4
22503,2214325_3
22889,2214325_3
22279,2214221_3
22286,2214225_3
22287,2214225_3
22340,2214245_4
22333,2214246_3
22319,2214238_3
22816,2214238_3
22786,2214567_3
22324,2214242_3
22750,2214249_3
22363,2214249_3
22329,2214243_4
22389,2214246_3
22366,2214246_3
22372,2214243_4
22357,2214249_3
22371,2214245_4
22342,2214247_3
22356,2214247_3
22350,2214247_3
22374,2214253_2
22376,2214253_2
22451,2214287_4
22423,2214270_3
22455,2214287_4
22460,2214287_4
22439,2214281_6
22754,2214566_5
22747,2214281_6
22768,2214565_5
22749,2214561_3
22765,2214567_3
22761,2214561_3
22758,2214280_8
22748,2214566_5
22753,2214566_5
22458,2214287_4
22479,2214312_3
22487,2214311_4
22515,2214312_3
22486,2214311_4
22710,2214312_3
22507,2214324_3
22505,2214329_4
22528,2214329_4
22532,2214328_3
22533,2214329_4
22527,2214329_4
22572,2214494_2
22587,2214494_2
22599,2214504_3
22631,2214511_3
22626,2214511_3
22606,2214507_3
22649,2214507_3
22705,2214506_3
22642,2214523_8
22655,2214511_3
22640,2214521_7
23009,2214517_4
22998,2214520_9
23000,2214518_7
22990,2214629_6
22986,2214629_6
22994,2214629_6
22989,2214630_3
22985,2214629_6
23003,2214617_7
22991,2214630_3
22992,2214629_6
22997,2214628_8
22647,2214523_8
22652,2214523_8
22653,2214523_8
22644,2214523_8
23171,2214522_3
22663,2214523_8
22645,2214523_8
22648,2214523_8
22656,2214532_3
23165,2214741_3
23505,2214532_3
22671,2214535_2
22922,2214535_2
22684,2214540_3
22721,2214551_8
22716,2214551_8
22707,2214546_4
23228,2214776_4
23246,2214776_4
23210,2214767_5
22713,2214547_2
22728,2214547_2
22737,2214561_3
22738,2214551_8
22722,2214556_4
22733,2214556_4
22730,2214551_8
22723,2214551_8
22718,2214551_8
22720,2214556_4
22835,2214567_3
22771,2214568_2
22883,2214568_2
22817,2214582_2
22850,2214582_2
22847,2214589_2
23356,2214589_2
22884,2214593_2
23529,2214593_2
22894,2214594_2
22927,2214594_2
22912,2214595_3
22980,2214627_3
23213,2214627_3
22916,2214597_2
22957,2214597_2
22947,2214615_2
22954,2214615_2
22950,2214616_2
23067,2214616_2
22956,2214617_7
22973,2214624_4
23015,2214653_4
22982,2214624_4
23008,2214651_4
22974,2214625_3
23817,2214777_4
22977,2214626_2
23005,2214626_2
23222,2214627_3
22996,2214629_6
23016,2214654_3
23004,2214646_4
23449,2214988_5
23472,2214992_5
23496,2214988_5
23461,2214993_6
23459,2214986_12
23440,2214989_5
23467,2214993_6
23463,2214986_12
23422,2214645_3
23438,2214986_12
23423,2214972_3
23429,2214975_3
23431,2214976_3
23460,2214974_5
23439,2214988_5
23176,2214654_3
23029,2214652_5
23041,2214652_5
23042,2214653_4
23017,2214654_3
23028,2214656_2
23044,2214656_2
23108,2214678_3
23170,2214743_5
23630,2214743_5
23117,2214682_2
23140,2214682_2
23136,2214726_2
23307,2214726_2
23183,2214752_4
23179,2214746_4
23639,2215066_12
23889,2215068_11
23621,2215068_11
23174,2214745_3
23180,2214745_3
23190,2214760_4
23855,2214777_4
23280,2199700_5
23242,2214747_3
23182,2214747_3
23232,2214777_4
23279,2199694_4
23225,2214774_3
23189,2214753_4
23262,2214857_3
23237,2214774_3
23248,2214760_4
23240,2214777_4
23592,2214759_4
23204,2214764_2
23206,2214764_2
23251,2214807_2
23317,2214807_2
23253,2214857_3
23274,2214857_3
23257,2199545_2
23258,2199545_2
23270,2215068_11
23649,2215067_7
23624,2215068_11
23610,2215061_5
23634,2215068_11
23631,2215068_11
23618,2215068_11
23629,2215068_11
23650,2215065_8
23637,2215068_11
23635,2215066_12
23636,2215068_11
23623,2215068_11
23677,2214954_4
23312,2214920_4
23308,2214918_2
23346,2214918_2
23679,2214954_4
23352,2214954_4
23314,2214925_5
23340,2214954_4
23354,2214923_5
23363,2214925_5
23332,2214921_3
23341,2214925_5
23319,2214928_2
23448,2214928_2
23331,2214936_2
23339,2214936_2
23335,2214940_2
23402,2214940_2
23359,2214959_2
23445,2214959_2
23415,2214971_2
23419,2214971_2
23426,2214976_3
23452,2214973_8
23450,2214973_8
23442,2214974_5
23447,2214974_5
23458,2214973_8
23451,2214976_3
23428,2214978_4
23453,2214993_6
23455,2214986_12
23457,2214993_6
23441,2214988_5
23456,2214986_12
23436,2214983_3
23465,2214993_6
23469,2214994_4
23486,2214983_3
23470,2214994_4
23474,2214994_4
23443,2214989_5
23471,2214993_6
23454,2214986_12
23480,2214994_4
23488,2214999_2
23687,2214999_2
23508,2215003_4
23750,2215003_4
23720,2215002_4
23700,2215003_4
23764,2215003_4
23513,2215004_2
23519,2215004_2
23530,2215012_2
23534,2215012_2
23549,2215037_4
23585,2215052_3
23564,2215037_4
23582,2215052_3
23589,2215056_3
23586,2215055_2
23587,2215055_2
23588,2215057_3
23606,2215059_4
23616,2215063_8
23628,2215064_7
23663,2215083_18
24362,2215083_18
24072,2215079_10
24446,2215083_18
24061,2215182_12
24048,2215186_9
24356,2215083_18
24070,2215186_9
24055,2215083_18
24060,2215182_12
24077,2215182_12
24079,2215186_9
24067,2215184_10
24056,2215184_10
24043,2215185_8
24058,2215186_9
24044,2215186_9
24020,2215082_11
24059,2215186_9
24069,2215182_12
24041,2215186_9
24068,2215078_19
24040,2215181_12
24319,2215083_18
23685,2215089_2
23686,2215089_2
23725,2215099_4
23718,2215096_3
23729,2215099_4
23734,2215099_4
23738,2215099_4
23778,2215104_4
23768,2215104_4
23770,2215104_4
23771,2215104_4
23814,2215109_3
23816,2215109_3
23833,2215109_3
23819,2215114_2
23822,2215114_2
23860,2215122_3
23850,2215122_3
23858,2215122_3
23884,2215128_2
23921,2215128_2
23905,2214159_2
23922,2214159_2
23927,2214164_2
23935,2214164_2
23957,2215175_2
23958,2215175_2
24006,2215178_2
24212,2215178_2
24017,2215179_2
24023,2215179_2
24087,2215186_9
24054,2215186_9
24098,2215190_2
24103,2215190_2
24136,2215193_2
24157,2215193_2
24167,2215198_3
24550,2215215_3
24202,2215222_3
24170,2215204_3
24208,2215219_3
24178,2215207_3
24200,2215215_3
24579,2215234_3
24241,2215220_3
24213,2215221_3
24211,2215217_3
24614,2215222_3
24231,2215227_2
24316,2215227_2
24243,2215230_5
24471,2215260_5
24514,2215271_4
24518,2215277_3
24476,2215260_5
24493,2215260_5
24499,2215260_5
24251,2215232_4
24279,2215232_4
24258,2215234_3
24261,2215234_3
24260,2215231_4
24255,2215233_2
24287,2215233_2
24298,2215237_4
24302,2215237_4
24303,2215237_4
24309,2215237_4
24327,2215240_3
24336,2215240_3
24339,2215240_3
24341,2215241_2
24349,2215241_2
24369,2215242_2
24373,2215242_2
24384,2215243_2
24385,2215243_2
24401,2215250_2
24418,2215250_2
24404,2215251_2
24409,2215251_2
24406,2215252_5
24410,2215253_5
24413,2215253_5
24427,2215256_3
24412,2215253_5
24431,2215256_3
24439,2215256_3
24440,2215254_3
24441,2215255_3
24498,2215260_5
24524,2215259_3
24484,2215264_3
24515,2215264_3
24489,2215263_3
24519,2215264_3
24537,2215278_6
24553,2215271_4
24539,2215278_6
24536,2215278_6
24555,2215277_3
24517,2215275_2
24584,2215275_2
24538,2215278_6
24520,2215278_6
24541,2215278_6
24522,2215279_4
24528,2215279_4
24526,2215279_4
24530,2215279_4
24546,2215282_3
24839,2215373_14
24854,2215386_5
24840,2215372_14
24853,2215373_14
24850,2215382_5
24835,2215373_14
24837,2215373_14
24554,2215284_2
24644,2215284_2
24604,2215292_3
24583,2215288_2
24586,2215288_2
24598,2215291_2
24679,2215291_2
24618,2215292_3
24605,2215292_3
24645,2215296_2
24653,2215296_2
24646,2215310_7
24979,2215408_4
24954,2215407_4
24974,2215303_6
24968,2215409_4
24972,2215409_4
24956,2215409_4
24950,2215310_7
24938,2215398_6
24977,2215406_5
25092,2215401_6
24942,2215402_5
24935,2215310_7
24964,2215410_3
24946,2215308_8
24731,2215312_7
24752,2215322_5
24732,2215314_7
24735,2215318_3
24761,2215324_5
25046,2215324_5
24750,2215321_5
24769,2215343_4
25105,2215323_5
24758,2215324_5
24768,2215340_4
24775,2215343_4
24774,2215343_4
24773,2215324_5
24782,2215324_5
24790,2215343_4
24785,2215337_4
24772,2215342_4
24786,2215341_4
24778,2215346_3
24941,2215366_4
24795,2215359_3
25034,2215359_3
25025,2215359_3
25089,2215358_3
24804,2215362_3
24817,2215366_4
24820,2215366_4
24819,2215366_4
24832,2215361_5
24807,2215362_3
24825,2215362_3
24809,2215364_4
24813,2215365_4
24844,2215373_14
24852,2215373_14
24866,2215374_6
25032,2215373_14
24845,2215376_5
24836,2215374_6
24847,2215373_14
24855,2215382_5
24856,2215386_5
24843,2215373_14
24851,2215373_14
24859,2215373_14
24873,2215386_5
25035,2215384_5
24865,2215386_5
24872,2215385_5
24891,2215386_5
24864,2215384_5
24858,2215388_2
25049,2215388_2
24908,2215392_4
24909,2215392_4
24910,2215392_4
24911,2215392_4
24914,2215394_2
24917,2215394_2
24925,2215395_2
24928,2215395_2
24962,2215401_6
24975,2215409_4
24955,2215400_5
24952,2215405_5
24965,2215405_5
24960,2215410_3
24966,2215405_5
24973,2215410_3
24987,2215419_3
25177,2215470_4
25158,2215470_4
24988,2215421_8
25005,2215423_6
25009,2215423_6
24991,2215423_6
24995,2215423_6
25168,2215422_5
24994,2215423_6
24989,2215421_8
25003,2215421_8
25002,2215423_6
25069,2215449_2
25080,2215449_2
25099,2215458_2
25102,2215458_2
25114,2215462_2
25151,2215462_2
25122,2215463_3
25129,2215463_3
25124,2215463_3
25139,2215470_4
25153,2215470_4
25163,2215483_4
25180,2215483_4
25178,2215483_4
25167,2215483_4
25200,2215489_3
25213,2215492_3
25208,2215492_3
25717,2215640_3
25406,2215492_3
25226,2215493_2
25229,2215493_2
25238,2215497_3
25243,2215501_5
25466,2215501_5
25246,2215501_5
25248,2215500_5
25244,2215501_5
25245,2215501_5
25259,2215515_2
25307,2215515_2
25262,2215516_2
25324,2215516_2
25280,2215526_2
25281,2215526_2
25309,2215533_2
25313,2215533_2
25311,2215554_5
25353,2215571_6
25322,2215573_6
25318,2215573_6
25317,2215561_6
25354,2215567_6
25343,2215573_6
25347,2215582_3
25316,2215568_6
25357,2215550_6
25315,2215573_6
25350,2215582_3
25625,2215572_6
25314,2215573_6
25312,2215571_6
25351,2215573_6
25339,2215582_3
25397,2215598_4
25387,2215594_2
25391,2215594_2
25390,2215595_2
25398,2215595_2
25648,2215598_4
25399,2215598_4
25642,2215598_4
25453,2215609_4
25457,2215609_4
25469,2215609_4
25456,2215609_4
25482,2215616_3
25540,2215620_3
25580,2215620_3
25485,2215618_3
25487,2215618_3
25732,2215618_3
25516,2215633_16
25492,2215620_3
25515,2215633_16
25555,2215641_3
25521,2215632_17
25520,2215633_16
25666,2215633_16
25527,2215633_16
25526,2215633_16
25535,2215633_16
25532,2215633_16
25536,2215633_16
25525,2215633_16
25533,2215632_17
25522,2215633_16
25530,2215633_16
25534,2215633_16
25529,2215633_16
25523,2215633_16
25519,2215633_16
25544,2215640_3
25550,2215638_4
25554,2215640_3
25781,2215647_3
25552,2215639_3
25565,2215644_3
25587,2215647_3
25589,2215647_3
25635,2215672_3
25637,2215672_3
25639,2215672_3
25652,2215671_4
25641,2215671_4
25646,2215671_4
25662,2215678_3
25668,2215678_3
25664,2215678_3
25669,2215681_3
25670,2215681_3
25674,2215681_3
25673,2215680_3
25718,2215705_2
25719,2215705_2
25813,2215734_2
25835,2215734_2
25822,2215735_2
25830,2215735_2
25840,2215740_2
25841,2215740_2
25898,2215762_2
26223,2215762_2
25906,2215766_5
25910,2215766_5
25909,2215766_5
25907,2215766_5
25932,2215766_5
25930,2215765_5
25927,2215773_2
25931,2215773_2
25979,2215780_2
26034,2215780_2
25994,2215784_4
26028,2215787_4
26015,2215787_4
26011,2215787_4
25997,2215785_6
26035,2215791_6
26022,2215789_6
26024,2215791_6
26023,2215791_6
26025,2215791_6
26002,2215786_4
26003,2215787_4
26029,2215791_6
26030,2215791_6
26038,2215793_5
26054,2215794_6
26039,2215795_5
26047,2215795_5
26046,2215792_7
26060,2215794_6
26041,2215795_5
26055,2215795_5
26040,2215795_5
26103,2197358_16
26432,2197354_20
26575,2197358_16
26393,2197358_16
26424,2197355_17
26425,2197358_16
26405,2197358_16
26421,2197358_16
26414,2197358_16
26419,2197354_20
26433,2197356_17
26406,2197358_16
26415,2197358_16
26392,2197358_16
26390,2197358_16
26409,2197358_16
26410,2197358_16
26413,2197354_20
26431,2197356_17
26422,2197354_20
26423,2197358_16
26397,2197358_16
26407,2197358_16
26108,2215810_5
26112,2215810_5
26118,2215810_5
26114,2215810_5
26110,2215810_5
26141,2215813_9
26148,2215813_9
26383,2215813_9
26149,2215813_9
26144,2215812_10
26143,2215813_9
26161,2215813_9
26147,2215813_9
26146,2215813_9
26152,2215812_10
26159,2215813_9
26186,2215827_2
26191,2215827_2
26324,2215991_4
26325,2215991_4
26327,2215991_4
26332,2215991_4
26357,2216001_2
26362,2216001_2
26403,2197357_18
26408,2197357_18
26391,2197357_18
26492,2216041_3
26496,2216040_3
26497,2216041_3
26503,2216041_3
26593,2216058_2
26869,2216058_2
26600,2216060_2
26626,2216060_2
26648,2216090_2
26689,2216090_2
26675,2216102_3
26678,2216102_3
26695,2216102_3
26696,2216101_3
26679,2216100_3
26746,2216112_3
26747,2216112_3
26749,2216112_3
26748,2216113_2
26757,2216113_2
26801,2216125_3
26791,2216125_3
26799,2216125_3
26817,2216131_3
27088,2216197_3
27095,2216197_3
26839,2216138_3
26840,2216139_3
26854,2216140_3
26843,2216140_3
26841,2216140_3
26873,2216148_2
26875,2216148_2
26897,2216150_2
26900,2216150_2
27053,2216181_2
27056,2216181_2
27096,2216197_3
27092,2216196_4
27081,2216194_4
27087,2216196_4
27097,2216201_4
27113,2216204_5
27102,2216204_5
27120,2216204_5
27109,2216204_5
27105,2216201_4
27104,2216204_5
27141,2216211_2
27151,2216211_2
27215,2216235_2
27230,2216235_2
27243,2216241_2
27244,2216241_2
27310,2216272_2
27330,2216272_2
27409,2216281_2
27650,2216281_2
27427,2216283_2
27432,2216283_2
27493,2216306_8
27519,2216304_17
27522,2216306_8
27524,2216305_14
27513,2216306_8
27515,2216305_14
27526,2216306_8
27534,2216305_14
27527,2216306_8
27543,2216304_17
27535,2216304_17
27514,2216305_14
27497,2216306_8
27495,2216305_14
27520,2216306_8
27525,2216305_14
27521,2216305_14
27540,2216303_15
27498,2216306_8
27516,2216305_14
27672,2216350_2
27862,2216350_2
27742,2216383_2
27745,2216383_2
27845,2216398_2
27855,2216398_2
27897,2216408_2
27909,2216408_2
27930,2216412_3
27934,2216412_3
27931,2216412_3
27959,2218020_3
27966,2218020_3
27963,2218020_3
27975,2218997_2
27976,2218997_2
28009,2215986_7
28020,2215986_7
28021,2215986_7
28019,2215986_7
28018,2215986_7
28017,2215986_7
28010,2215986_7
28068,2219020_2
28074,2219020_2
28099,2219029_3
28213,2219049_3
28243,2219028_4
28237,2219049_3
28241,2219027_3
28228,2219029_3
28136,2219036_2
28306,2219036_2
28236,2219049_3
28214,2219050_2
28254,2219050_2
28276,2219074_3
28281,2219074_3
28290,2219074_3
28326,2219084_7
28338,2219088_7
28339,2219088_7
28342,2219088_7
28340,2219088_7
28345,2219088_7
28344,2219088_7
28355,2219084_7
28341,2219083_8
28330,2219085_5
28350,2219088_7
28448,2219121_5
28453,2219136_5
28454,2219136_5
28459,2219136_5
28452,2219136_5
28458,2219136_5
28494,2219142_3
28503,2219142_3
28509,2219142_3
28525,2219151_8
28667,2219186_9
28674,2219176_10
28669,2219186_9
28670,2219186_9
28668,2219186_9
28662,2219181_4
28687,2219186_9
28672,2219185_9
28666,2219186_9
28644,2219176_10
28673,2219180_4
28647,2219178_8
28665,2219186_9
28590,2219163_4
28597,2219166_6
28594,2219165_6
28592,2219166_6
28596,2219166_6
28603,2219166_6
28595,2219166_6
28605,2219166_6
28622,2219172_2
28624,2219172_2
28675,2219186_9
28671,2219186_9
28651,2219181_4
28781,2219204_3
28774,2219204_3
28779,2219204_3
28797,2219209_3
28964,2219209_3
28963,2219209_3
28898,2219224_3
28911,2219224_3
28904,2219224_3
28953,2219239_2
28970,2219239_2
29000,2219243_6
29003,2219243_6
29007,2219244_5
29004,2219244_5
29002,2219244_5
29008,2219244_5
29017,2219244_5
29038,2219247_2
29039,2219247_2
29097,2219256_7
29118,2219266_6
29124,2219263_10
29113,2219263_10
29120,2219263_10
29129,2219263_10
29117,2219266_6
29110,2219260_6
29132,2219260_6
29112,2219260_6
29157,2219260_6
29130,2219259_6
29114,2219260_6
29123,2219260_6
29322,2219266_6
29122,2219263_10
29131,2219261_11
29116,2219263_10
29115,2219266_6
29125,2219263_10
29127,2219266_6
29126,2219266_6
29177,2219280_2
29183,2219280_2
29180,2219283_3
29220,2219283_3
29253,2219283_3
29206,2219288_7
29236,2219298_4
29235,2219298_4
29221,2219297_7
29223,2219297_7
